lag_days,plv,signal
236,0.1081951853163495,combo_Jupiter_Pluto
237,0.1038732978324725,combo_Jupiter_Pluto
238,0.09939660384883292,combo_Jupiter_Pluto
239,0.09477767649748842,combo_Jupiter_Pluto
240,0.0900306223942954,combo_Jupiter_Pluto
0,0.3851980969703446,combo_Jupiter_Sun
1,0.38787547127828836,combo_Jupiter_Sun
2,0.3904319295790465,combo_Jupiter_Sun
3,0.39286496305670104,combo_Jupiter_Sun
4,0.3940084071973369,combo_Jupiter_Sun
5,0.3950402870923847,combo_Jupiter_Sun
6,0.39596173178543564,combo_Jupiter_Sun
7,0.3967733681205465,combo_Jupiter_Sun
8,0.3974762038034447,combo_Jupiter_Sun
9,0.3962768359134898,combo_Jupiter_Sun
10,0.3950102363101208,combo_Jupiter_Sun
11,0.39367936736427894,combo_Jupiter_Sun
12,0.3922875413936185,combo_Jupiter_Sun
13,0.3908376863646353,combo_Jupiter_Sun
14,0.3893333511991943,combo_Jupiter_Sun
15,0.38777807778496237,combo_Jupiter_Sun
16,0.38617607299396817,combo_Jupiter_Sun
17,0.38453097158794636,combo_Jupiter_Sun
18,0.3828462723621594,combo_Jupiter_Sun
19,0.3811246489339346,combo_Jupiter_Sun
20,0.37936916466550835,combo_Jupiter_Sun
21,0.3775826492481896,combo_Jupiter_Sun
22,0.37576862588234994,combo_Jupiter_Sun
23,0.37393090869824896,combo_Jupiter_Sun
24,0.3720743037480189,combo_Jupiter_Sun
25,0.3702034174797501,combo_Jupiter_Sun
26,0.3683210912257482,combo_Jupiter_Sun
27,0.36642866373998056,combo_Jupiter_Sun
28,0.36452879521991943,combo_Jupiter_Sun
29,0.36262468668324455,combo_Jupiter_Sun
30,0.36072154148714264,combo_Jupiter_Sun
31,0.3588261857170118,combo_Jupiter_Sun
32,0.3569497214562648,combo_Jupiter_Sun
33,0.35511060511863335,combo_Jupiter_Sun
34,0.35170321550440403,combo_Jupiter_Sun
35,0.3484424294258375,combo_Jupiter_Sun
36,0.3456023931828301,combo_Jupiter_Sun
37,0.3432016556665559,combo_Jupiter_Sun
38,0.3409572083049696,combo_Jupiter_Sun
39,0.3387632440521638,combo_Jupiter_Sun
40,0.3365846575327187,combo_Jupiter_Sun
41,0.3344070768115914,combo_Jupiter_Sun
42,0.332224021565063,combo_Jupiter_Sun
43,0.3323967732207636,combo_Jupiter_Sun
44,0.33256708663716206,combo_Jupiter_Sun
45,0.3327328848806847,combo_Jupiter_Sun
46,0.33289268199685285,combo_Jupiter_Sun
47,0.333044551078258,combo_Jupiter_Sun
48,0.3331856961280345,combo_Jupiter_Sun
49,0.3318191635031452,combo_Jupiter_Sun
50,0.33040275306718425,combo_Jupiter_Sun
51,0.32893385001369435,combo_Jupiter_Sun
52,0.3274083884215489,combo_Jupiter_Sun
53,0.32626436885318727,combo_Jupiter_Sun
54,0.3250803204306522,combo_Jupiter_Sun
55,0.32384952836179653,combo_Jupiter_Sun
56,0.3225629233529378,combo_Jupiter_Sun
57,0.32120711259205587,combo_Jupiter_Sun
58,0.31976893064774475,combo_Jupiter_Sun
59,0.31823475432965487,combo_Jupiter_Sun
60,0.316142316114019,combo_Jupiter_Sun
61,0.313937017763967,combo_Jupiter_Sun
62,0.31395971236707204,combo_Jupiter_Sun
63,0.3140023159971867,combo_Jupiter_Sun
64,0.31404422302455154,combo_Jupiter_Sun
65,0.3140705780542158,combo_Jupiter_Sun
66,0.31407495226451665,combo_Jupiter_Sun
67,0.3140539846141962,combo_Jupiter_Sun
68,0.31400714600936247,combo_Jupiter_Sun
69,0.3160941730188324,combo_Jupiter_Sun
70,0.31812963433201613,combo_Jupiter_Sun
71,0.32010795859527125,combo_Jupiter_Sun
72,0.3220247460341235,combo_Jupiter_Sun
73,0.32387415854170815,combo_Jupiter_Sun
74,0.3256519734974852,combo_Jupiter_Sun
75,0.3251444381252223,combo_Jupiter_Sun
76,0.3245740879353526,combo_Jupiter_Sun
77,0.3239366279221337,combo_Jupiter_Sun
78,0.32322847182857056,combo_Jupiter_Sun
79,0.3224429088451879,combo_Jupiter_Sun
80,0.3215699163195238,combo_Jupiter_Sun
81,0.3205891625644035,combo_Jupiter_Sun
82,0.3177722059299096,combo_Jupiter_Sun
83,0.31340508961325514,combo_Jupiter_Sun
84,0.30661319712944574,combo_Jupiter_Sun
85,0.2999146477437031,combo_Jupiter_Sun
86,0.29338573921450434,combo_Jupiter_Sun
87,0.2889661973315673,combo_Jupiter_Sun
88,0.2846397653633931,combo_Jupiter_Sun
89,0.2803855167654104,combo_Jupiter_Sun
90,0.27618961324410224,combo_Jupiter_Sun
91,0.2742313950076789,combo_Jupiter_Sun
92,0.2723424813724232,combo_Jupiter_Sun
93,0.2705181863563651,combo_Jupiter_Sun
94,0.26875701049615913,combo_Jupiter_Sun
95,0.26705717351956254,combo_Jupiter_Sun
96,0.26541965928058125,combo_Jupiter_Sun
97,0.26384569574557254,combo_Jupiter_Sun
98,0.26454194086712224,combo_Jupiter_Sun
99,0.2675449436805801,combo_Jupiter_Sun
100,0.27069313415668017,combo_Jupiter_Sun
101,0.2739841025646706,combo_Jupiter_Sun
102,0.27509837363598677,combo_Jupiter_Sun
103,0.2763299856468285,combo_Jupiter_Sun
104,0.2776858512029477,combo_Jupiter_Sun
105,0.27917077735547763,combo_Jupiter_Sun
106,0.2807909455616272,combo_Jupiter_Sun
107,0.282549652569467,combo_Jupiter_Sun
108,0.28445193608785424,combo_Jupiter_Sun
109,0.2865001705623323,combo_Jupiter_Sun
110,0.28942120509076674,combo_Jupiter_Sun
111,0.29264388198675306,combo_Jupiter_Sun
112,0.29616812109237955,combo_Jupiter_Sun
113,0.2999901164485743,combo_Jupiter_Sun
114,0.3041071442543921,combo_Jupiter_Sun
115,0.30851271288917176,combo_Jupiter_Sun
116,0.31222189943790374,combo_Jupiter_Sun
117,0.31607657991193067,combo_Jupiter_Sun
118,0.3200741281174312,combo_Jupiter_Sun
119,0.32420853588714404,combo_Jupiter_Sun
120,0.3284751598389268,combo_Jupiter_Sun
121,0.3328666629245993,combo_Jupiter_Sun
122,0.3373786059069068,combo_Jupiter_Sun
123,0.3420033805557187,combo_Jupiter_Sun
124,0.34828283493856643,combo_Jupiter_Sun
125,0.35452489619595545,combo_Jupiter_Sun
126,0.3607190914523776,combo_Jupiter_Sun
127,0.36685317627465314,combo_Jupiter_Sun
128,0.37291763604998807,combo_Jupiter_Sun
129,0.37890173795490145,combo_Jupiter_Sun
130,0.38424713575072034,combo_Jupiter_Sun
131,0.38954362456614094,combo_Jupiter_Sun
132,0.39478407144834526,combo_Jupiter_Sun
133,0.3999589902155162,combo_Jupiter_Sun
134,0.4050613910296852,combo_Jupiter_Sun
135,0.4100816107112541,combo_Jupiter_Sun
136,0.4150110782471287,combo_Jupiter_Sun
137,0.41743882792774517,combo_Jupiter_Sun
138,0.4197514826556459,combo_Jupiter_Sun
139,0.42194220783913844,combo_Jupiter_Sun
140,0.4240060590608499,combo_Jupiter_Sun
141,0.4259363502329127,combo_Jupiter_Sun
142,0.4277285121405244,combo_Jupiter_Sun
143,0.42761112955473934,combo_Jupiter_Sun
144,0.4273250623149445,combo_Jupiter_Sun
145,0.4250555540791449,combo_Jupiter_Sun
146,0.4226215888168096,combo_Jupiter_Sun
147,0.42002060064701585,combo_Jupiter_Sun
148,0.41725269706240586,combo_Jupiter_Sun
149,0.4143163868731961,combo_Jupiter_Sun
150,0.41121253127754437,combo_Jupiter_Sun
151,0.4079405808453033,combo_Jupiter_Sun
152,0.40450276689279996,combo_Jupiter_Sun
153,0.4009001525410773,combo_Jupiter_Sun
154,0.39713560764056777,combo_Jupiter_Sun
155,0.39321054521176885,combo_Jupiter_Sun
156,0.38912864916395434,combo_Jupiter_Sun
157,0.3848924315914894,combo_Jupiter_Sun
158,0.3805066069101096,combo_Jupiter_Sun
159,0.375974767088274,combo_Jupiter_Sun
160,0.3713027683691898,combo_Jupiter_Sun
161,0.366495980816631,combo_Jupiter_Sun
162,0.36156196446362376,combo_Jupiter_Sun
163,0.35650653827750145,combo_Jupiter_Sun
164,0.3528012651178485,combo_Jupiter_Sun
165,0.3491044584056965,combo_Jupiter_Sun
166,0.3454211457825753,combo_Jupiter_Sun
167,0.3417527990069484,combo_Jupiter_Sun
168,0.3381010238807325,combo_Jupiter_Sun
169,0.3344650254702208,combo_Jupiter_Sun
170,0.3308454016790887,combo_Jupiter_Sun
171,0.3272412440554351,combo_Jupiter_Sun
172,0.3236523865928131,combo_Jupiter_Sun
173,0.32007806021037044,combo_Jupiter_Sun
174,0.318916103238412,combo_Jupiter_Sun
175,0.3177625433539577,combo_Jupiter_Sun
176,0.3166164848223214,combo_Jupiter_Sun
177,0.3178704988517458,combo_Jupiter_Sun
178,0.3191205351004866,combo_Jupiter_Sun
179,0.3203614832650399,combo_Jupiter_Sun
180,0.3215896206822007,combo_Jupiter_Sun
181,0.3228000861212648,combo_Jupiter_Sun
182,0.32398933464626223,combo_Jupiter_Sun
183,0.3236760294901732,combo_Jupiter_Sun
184,0.3232852076838263,combo_Jupiter_Sun
185,0.3228116961044144,combo_Jupiter_Sun
186,0.32225099185349093,combo_Jupiter_Sun
187,0.3215980057297974,combo_Jupiter_Sun
188,0.32084913914992275,combo_Jupiter_Sun
189,0.32000053608274254,combo_Jupiter_Sun
190,0.31905036460832203,combo_Jupiter_Sun
191,0.3179975209824381,combo_Jupiter_Sun
192,0.31684305230704995,combo_Jupiter_Sun
193,0.3171387347678701,combo_Jupiter_Sun
194,0.31731778237871267,combo_Jupiter_Sun
195,0.31737741563232,combo_Jupiter_Sun
196,0.3173158151821899,combo_Jupiter_Sun
197,0.3171306573887979,combo_Jupiter_Sun
198,0.3168207917127314,combo_Jupiter_Sun
199,0.3163847880732877,combo_Jupiter_Sun
200,0.31582245885817245,combo_Jupiter_Sun
201,0.3151325986081581,combo_Jupiter_Sun
202,0.3143140915201058,combo_Jupiter_Sun
203,0.31336477827282305,combo_Jupiter_Sun
204,0.31228273153848535,combo_Jupiter_Sun
205,0.3110660093904893,combo_Jupiter_Sun
206,0.3097136325351403,combo_Jupiter_Sun
207,0.3082242103521281,combo_Jupiter_Sun
208,0.30659692964799684,combo_Jupiter_Sun
209,0.3072169499536177,combo_Jupiter_Sun
210,0.3076965206707892,combo_Jupiter_Sun
211,0.3080316111144967,combo_Jupiter_Sun
212,0.3082187400422039,combo_Jupiter_Sun
213,0.30825409237576856,combo_Jupiter_Sun
214,0.3081342445661615,combo_Jupiter_Sun
215,0.30785519934953126,combo_Jupiter_Sun
216,0.3052329074019715,combo_Jupiter_Sun
217,0.3024385158161848,combo_Jupiter_Sun
218,0.29946987796476976,combo_Jupiter_Sun
219,0.29632556680882793,combo_Jupiter_Sun
220,0.29300559357945694,combo_Jupiter_Sun
221,0.28951121837045724,combo_Jupiter_Sun
222,0.28584497998537206,combo_Jupiter_Sun
223,0.28201058998471945,combo_Jupiter_Sun
224,0.2780131999142426,combo_Jupiter_Sun
225,0.27385880663566115,combo_Jupiter_Sun
226,0.269553966713677,combo_Jupiter_Sun
227,0.2651054760431329,combo_Jupiter_Sun
228,0.26052030052574227,combo_Jupiter_Sun
229,0.25580400382866286,combo_Jupiter_Sun
230,0.25096072926969276,combo_Jupiter_Sun
231,0.24838720333685324,combo_Jupiter_Sun
232,0.24569290024417245,combo_Jupiter_Sun
233,0.2428812961976332,combo_Jupiter_Sun
234,0.23995455810593855,combo_Jupiter_Sun
235,0.23691586799759104,combo_Jupiter_Sun
236,0.23377009471848198,combo_Jupiter_Sun
237,0.23052088936807766,combo_Jupiter_Sun
238,0.2271718631905116,combo_Jupiter_Sun
239,0.2237270067405089,combo_Jupiter_Sun
240,0.2201913259691773,combo_Jupiter_Sun
0,0.19490328364151976,combo_Jupiter_Moon
1,0.1897984994164514,combo_Jupiter_Moon
2,0.18306908271241468,combo_Jupiter_Moon
3,0.17319610016687673,combo_Jupiter_Moon
4,0.16064804168024535,combo_Jupiter_Moon
5,0.15099277825014076,combo_Jupiter_Moon
6,0.14035982370788597,combo_Jupiter_Moon
7,0.12905317276427034,combo_Jupiter_Moon
8,0.11558474436378754,combo_Jupiter_Moon
9,0.1071606519181823,combo_Jupiter_Moon
10,0.10323348032937782,combo_Jupiter_Moon
11,0.0993241436334616,combo_Jupiter_Moon
12,0.09597391189090745,combo_Jupiter_Moon
13,0.0943332447661578,combo_Jupiter_Moon
14,0.09407275079998527,combo_Jupiter_Moon
15,0.09495448534057309,combo_Jupiter_Moon
16,0.09462164553643627,combo_Jupiter_Moon
17,0.09394295614374386,combo_Jupiter_Moon
18,0.09591581122549135,combo_Jupiter_Moon
19,0.10213068287379246,combo_Jupiter_Moon
20,0.1079843935143549,combo_Jupiter_Moon
21,0.11391934419599344,combo_Jupiter_Moon
22,0.11930526151952718,combo_Jupiter_Moon
23,0.12412375626356162,combo_Jupiter_Moon
24,0.1278574792026051,combo_Jupiter_Moon
25,0.13101977886041152,combo_Jupiter_Moon
26,0.13058130356479453,combo_Jupiter_Moon
27,0.13170350284435559,combo_Jupiter_Moon
28,0.13230075256218157,combo_Jupiter_Moon
29,0.13024701501628935,combo_Jupiter_Moon
30,0.1261176841735314,combo_Jupiter_Moon
31,0.12423277404591737,combo_Jupiter_Moon
32,0.12268743560808139,combo_Jupiter_Moon
33,0.1229549153078168,combo_Jupiter_Moon
34,0.12137801227754529,combo_Jupiter_Moon
35,0.11350140930189673,combo_Jupiter_Moon
36,0.10493280063652584,combo_Jupiter_Moon
37,0.0922761533309542,combo_Jupiter_Moon
38,0.07942223530934882,combo_Jupiter_Moon
39,0.06916607890449758,combo_Jupiter_Moon
40,0.05958532475487292,combo_Jupiter_Moon
41,0.05512478803664649,combo_Jupiter_Moon
42,0.05535841356463618,combo_Jupiter_Moon
43,0.05960799494909973,combo_Jupiter_Moon
44,0.06630403898939029,combo_Jupiter_Moon
45,0.0718739401542074,combo_Jupiter_Moon
46,0.07773215648278724,combo_Jupiter_Moon
47,0.08611538010582229,combo_Jupiter_Moon
48,0.09187724673982531,combo_Jupiter_Moon
49,0.09595603558076758,combo_Jupiter_Moon
50,0.09974800352954805,combo_Jupiter_Moon
51,0.1012294366320717,combo_Jupiter_Moon
52,0.10237147431865483,combo_Jupiter_Moon
53,0.10537685771139746,combo_Jupiter_Moon
54,0.10353437660722972,combo_Jupiter_Moon
55,0.1018915228097102,combo_Jupiter_Moon
56,0.09901561386608779,combo_Jupiter_Moon
57,0.09573403228325361,combo_Jupiter_Moon
58,0.08966134610968388,combo_Jupiter_Moon
59,0.08523789969362594,combo_Jupiter_Moon
60,0.08179087580078506,combo_Jupiter_Moon
61,0.07805679204243941,combo_Jupiter_Moon
62,0.07406024102460355,combo_Jupiter_Moon
63,0.06960458036024973,combo_Jupiter_Moon
64,0.06702087590099584,combo_Jupiter_Moon
65,0.06234700415175476,combo_Jupiter_Moon
66,0.057839241076782864,combo_Jupiter_Moon
67,0.05318343750173736,combo_Jupiter_Moon
68,0.05027808828864453,combo_Jupiter_Moon
69,0.04736679892016955,combo_Jupiter_Moon
70,0.044998585762460956,combo_Jupiter_Moon
71,0.04814346379384685,combo_Jupiter_Moon
72,0.05419158283172418,combo_Jupiter_Moon
73,0.06140571952913348,combo_Jupiter_Moon
74,0.07274066529626125,combo_Jupiter_Moon
75,0.08160497423213109,combo_Jupiter_Moon
76,0.09021188495606361,combo_Jupiter_Moon
77,0.10136511691899316,combo_Jupiter_Moon
78,0.10999285464564829,combo_Jupiter_Moon
79,0.11732252435033019,combo_Jupiter_Moon
80,0.12247080960054309,combo_Jupiter_Moon
81,0.12321600882070047,combo_Jupiter_Moon
82,0.12331167208112619,combo_Jupiter_Moon
83,0.12364099866994328,combo_Jupiter_Moon
84,0.12137486210770963,combo_Jupiter_Moon
85,0.11737000299289252,combo_Jupiter_Moon
86,0.11182556713446225,combo_Jupiter_Moon
87,0.10501006514169138,combo_Jupiter_Moon
88,0.09814173742020176,combo_Jupiter_Moon
89,0.09300946006373818,combo_Jupiter_Moon
90,0.08526092322607963,combo_Jupiter_Moon
91,0.07733035212576536,combo_Jupiter_Moon
92,0.06928846094070894,combo_Jupiter_Moon
93,0.06472119318083389,combo_Jupiter_Moon
94,0.06035995331905754,combo_Jupiter_Moon
95,0.05811741633560001,combo_Jupiter_Moon
96,0.055618034290815216,combo_Jupiter_Moon
97,0.05530239343538771,combo_Jupiter_Moon
98,0.05257095552413655,combo_Jupiter_Moon
99,0.04981392456910415,combo_Jupiter_Moon
100,0.04946717859649185,combo_Jupiter_Moon
101,0.0522910307227978,combo_Jupiter_Moon
102,0.054937180513944896,combo_Jupiter_Moon
103,0.05739494373717838,combo_Jupiter_Moon
104,0.05326297087999044,combo_Jupiter_Moon
105,0.05160057808001476,combo_Jupiter_Moon
106,0.05208378526220972,combo_Jupiter_Moon
107,0.05559982162238471,combo_Jupiter_Moon
108,0.06153821363281312,combo_Jupiter_Moon
109,0.06765594504260497,combo_Jupiter_Moon
110,0.07722891675752218,combo_Jupiter_Moon
111,0.08693349174377812,combo_Jupiter_Moon
112,0.09683482707679246,combo_Jupiter_Moon
113,0.10581861395345674,combo_Jupiter_Moon
114,0.10684294495197583,combo_Jupiter_Moon
115,0.10739657220454539,combo_Jupiter_Moon
116,0.10340560522568001,combo_Jupiter_Moon
117,0.10071288767788215,combo_Jupiter_Moon
118,0.09867715299952168,combo_Jupiter_Moon
119,0.09670471934740114,combo_Jupiter_Moon
120,0.09425533980620579,combo_Jupiter_Moon
121,0.09324003928698703,combo_Jupiter_Moon
122,0.09309407861566305,combo_Jupiter_Moon
123,0.09236324079565848,combo_Jupiter_Moon
124,0.09141846547167738,combo_Jupiter_Moon
125,0.09027020605074632,combo_Jupiter_Moon
126,0.08768902179133288,combo_Jupiter_Moon
127,0.08397987204062338,combo_Jupiter_Moon
128,0.08151258916073083,combo_Jupiter_Moon
129,0.08307363763670297,combo_Jupiter_Moon
130,0.08631858738286606,combo_Jupiter_Moon
131,0.08977997774723263,combo_Jupiter_Moon
132,0.09426958820224814,combo_Jupiter_Moon
133,0.10093331661107537,combo_Jupiter_Moon
134,0.10666474539489074,combo_Jupiter_Moon
135,0.11068721440808331,combo_Jupiter_Moon
136,0.11367165118392136,combo_Jupiter_Moon
137,0.11835244061230332,combo_Jupiter_Moon
138,0.12969265717742318,combo_Jupiter_Moon
139,0.14061225852904582,combo_Jupiter_Moon
140,0.15179397289037153,combo_Jupiter_Moon
141,0.16252422807390002,combo_Jupiter_Moon
142,0.16849938450637078,combo_Jupiter_Moon
143,0.1770655548163343,combo_Jupiter_Moon
144,0.18223649381097048,combo_Jupiter_Moon
145,0.18514173795931485,combo_Jupiter_Moon
146,0.1812877095888287,combo_Jupiter_Moon
147,0.17676389070972925,combo_Jupiter_Moon
148,0.17390730626406173,combo_Jupiter_Moon
149,0.17070012823452516,combo_Jupiter_Moon
150,0.1648980365473946,combo_Jupiter_Moon
151,0.1599879912838441,combo_Jupiter_Moon
152,0.1538614884011551,combo_Jupiter_Moon
153,0.14900233531216706,combo_Jupiter_Moon
154,0.14344349832383485,combo_Jupiter_Moon
155,0.13816105159822392,combo_Jupiter_Moon
156,0.1324132214944384,combo_Jupiter_Moon
157,0.13011970971728434,combo_Jupiter_Moon
158,0.12716155168934656,combo_Jupiter_Moon
159,0.12693041019365545,combo_Jupiter_Moon
160,0.12969335829426018,combo_Jupiter_Moon
161,0.13272087759240905,combo_Jupiter_Moon
162,0.13542027184890035,combo_Jupiter_Moon
163,0.13664163829209938,combo_Jupiter_Moon
164,0.13725111367514248,combo_Jupiter_Moon
165,0.14069514248789355,combo_Jupiter_Moon
166,0.1479896773691647,combo_Jupiter_Moon
167,0.15472760414622494,combo_Jupiter_Moon
168,0.160316258922557,combo_Jupiter_Moon
169,0.16516334040174002,combo_Jupiter_Moon
170,0.17098381905037618,combo_Jupiter_Moon
171,0.17823344517040657,combo_Jupiter_Moon
172,0.18470417391956132,combo_Jupiter_Moon
173,0.18787409949307912,combo_Jupiter_Moon
174,0.18935048671188326,combo_Jupiter_Moon
175,0.19227337791274166,combo_Jupiter_Moon
176,0.19281486331689343,combo_Jupiter_Moon
177,0.19473437538690977,combo_Jupiter_Moon
178,0.19564970789685504,combo_Jupiter_Moon
179,0.19219549726260152,combo_Jupiter_Moon
180,0.19108369874591577,combo_Jupiter_Moon
181,0.1895873832174784,combo_Jupiter_Moon
182,0.1873538255895134,combo_Jupiter_Moon
183,0.18538612041401795,combo_Jupiter_Moon
184,0.18014680934826047,combo_Jupiter_Moon
185,0.17569146508387495,combo_Jupiter_Moon
186,0.1707411922109103,combo_Jupiter_Moon
187,0.16365738217008596,combo_Jupiter_Moon
188,0.15602532891181825,combo_Jupiter_Moon
189,0.15223437745408658,combo_Jupiter_Moon
190,0.14950807422426515,combo_Jupiter_Moon
191,0.14893969242366567,combo_Jupiter_Moon
192,0.14927597726666697,combo_Jupiter_Moon
193,0.15347296849058972,combo_Jupiter_Moon
194,0.15921047494762017,combo_Jupiter_Moon
195,0.16641507555498575,combo_Jupiter_Moon
196,0.17102889013529823,combo_Jupiter_Moon
197,0.17502812814811283,combo_Jupiter_Moon
198,0.176656296984973,combo_Jupiter_Moon
199,0.1799498455986097,combo_Jupiter_Moon
200,0.1840795901671232,combo_Jupiter_Moon
201,0.18739736055067954,combo_Jupiter_Moon
202,0.18784698128246982,combo_Jupiter_Moon
203,0.18733406402537697,combo_Jupiter_Moon
204,0.1873974653356736,combo_Jupiter_Moon
205,0.18894164318546022,combo_Jupiter_Moon
206,0.19000430321431783,combo_Jupiter_Moon
207,0.1870896043045793,combo_Jupiter_Moon
208,0.1832591205425861,combo_Jupiter_Moon
209,0.1798869928131609,combo_Jupiter_Moon
210,0.17575622296761778,combo_Jupiter_Moon
211,0.17090139314457592,combo_Jupiter_Moon
212,0.167047596230394,combo_Jupiter_Moon
213,0.16242740127035651,combo_Jupiter_Moon
214,0.15775822169255382,combo_Jupiter_Moon
215,0.15245765060782718,combo_Jupiter_Moon
216,0.14638154475443305,combo_Jupiter_Moon
217,0.14311115404703104,combo_Jupiter_Moon
218,0.1388472375074383,combo_Jupiter_Moon
219,0.13537543044628425,combo_Jupiter_Moon
220,0.12950630455013296,combo_Jupiter_Moon
221,0.12463666776014845,combo_Jupiter_Moon
222,0.11958246868299836,combo_Jupiter_Moon
223,0.11561268160673525,combo_Jupiter_Moon
224,0.11235830080883764,combo_Jupiter_Moon
225,0.11229492210657545,combo_Jupiter_Moon
226,0.11161838743054849,combo_Jupiter_Moon
227,0.11034755041943169,combo_Jupiter_Moon
228,0.11197167671202511,combo_Jupiter_Moon
229,0.11317348522251053,combo_Jupiter_Moon
230,0.11552831253716607,combo_Jupiter_Moon
231,0.11656533511492591,combo_Jupiter_Moon
232,0.11694963925066391,combo_Jupiter_Moon
233,0.11667556542471781,combo_Jupiter_Moon
234,0.11669245000325613,combo_Jupiter_Moon
235,0.11678276303860463,combo_Jupiter_Moon
236,0.11668826502199794,combo_Jupiter_Moon
237,0.11771325041024143,combo_Jupiter_Moon
238,0.11823386667511203,combo_Jupiter_Moon
239,0.12061337676681319,combo_Jupiter_Moon
240,0.12483738339119568,combo_Jupiter_Moon
0,0.15485634206310173,combo_Saturn_Uranus
1,0.15450199363746855,combo_Saturn_Uranus
2,0.1542622160973558,combo_Saturn_Uranus
3,0.1541397273052319,combo_Saturn_Uranus
4,0.15385980723604373,combo_Saturn_Uranus
5,0.15394013086364725,combo_Saturn_Uranus
6,0.15438231786164514,combo_Saturn_Uranus
7,0.15518465143096008,combo_Saturn_Uranus
8,0.1563393819974771,combo_Saturn_Uranus
9,0.15783630421927472,combo_Saturn_Uranus
10,0.15957854602659927,combo_Saturn_Uranus
11,0.16139157843003557,combo_Saturn_Uranus
12,0.16326250347307994,combo_Saturn_Uranus
13,0.16517944414573038,combo_Saturn_Uranus
14,0.16712905587880192,combo_Saturn_Uranus
15,0.16909967977628493,combo_Saturn_Uranus
16,0.17107873625530742,combo_Saturn_Uranus
17,0.1730562059732035,combo_Saturn_Uranus
18,0.17502262571160068,combo_Saturn_Uranus
19,0.1769701861386217,combo_Saturn_Uranus
20,0.1788903150901243,combo_Saturn_Uranus
21,0.18077586856895442,combo_Saturn_Uranus
22,0.18261891789051282,combo_Saturn_Uranus
23,0.1844131494549918,combo_Saturn_Uranus
24,0.18615276896695657,combo_Saturn_Uranus
25,0.18783423612578262,combo_Saturn_Uranus
26,0.1872036504080292,combo_Saturn_Uranus
27,0.18655975721825233,combo_Saturn_Uranus
28,0.18590471307387652,combo_Saturn_Uranus
29,0.18524060519787855,combo_Saturn_Uranus
30,0.18456915673577923,combo_Saturn_Uranus
31,0.18389258418368246,combo_Saturn_Uranus
32,0.18321091540619727,combo_Saturn_Uranus
33,0.1825243280325377,combo_Saturn_Uranus
34,0.18183282019469613,combo_Saturn_Uranus
35,0.18113796097293555,combo_Saturn_Uranus
36,0.18044173216833864,combo_Saturn_Uranus
37,0.17974700735327245,combo_Saturn_Uranus
38,0.1790564919541767,combo_Saturn_Uranus
39,0.17837345214527478,combo_Saturn_Uranus
40,0.1776993785790181,combo_Saturn_Uranus
41,0.17703482233488246,combo_Saturn_Uranus
42,0.17638022578277399,combo_Saturn_Uranus
43,0.17399092063128943,combo_Saturn_Uranus
44,0.17175122274404722,combo_Saturn_Uranus
45,0.16967442374038777,combo_Saturn_Uranus
46,0.16777435910970798,combo_Saturn_Uranus
47,0.16606515132228328,combo_Saturn_Uranus
48,0.16456017048559113,combo_Saturn_Uranus
49,0.16327210178516743,combo_Saturn_Uranus
50,0.1634608419838663,combo_Saturn_Uranus
51,0.1636893269383787,combo_Saturn_Uranus
52,0.16395341089659735,combo_Saturn_Uranus
53,0.1642479819936406,combo_Saturn_Uranus
54,0.16456797988836272,combo_Saturn_Uranus
55,0.1649076803235725,combo_Saturn_Uranus
56,0.16526147242858139,combo_Saturn_Uranus
57,0.16562488923401947,combo_Saturn_Uranus
58,0.16599550284981468,combo_Saturn_Uranus
59,0.16636992196641698,combo_Saturn_Uranus
60,0.16674502866406188,combo_Saturn_Uranus
61,0.1693139793514757,combo_Saturn_Uranus
62,0.17196347581354332,combo_Saturn_Uranus
63,0.17467432186218484,combo_Saturn_Uranus
64,0.17949615593433493,combo_Saturn_Uranus
65,0.18443954549670294,combo_Saturn_Uranus
66,0.1894735942982402,combo_Saturn_Uranus
67,0.19457005202120803,combo_Saturn_Uranus
68,0.19970354877523364,combo_Saturn_Uranus
69,0.2050312533810331,combo_Saturn_Uranus
70,0.21023755639841774,combo_Saturn_Uranus
71,0.21549645301345038,combo_Saturn_Uranus
72,0.2207259085558409,combo_Saturn_Uranus
73,0.22590649443622304,combo_Saturn_Uranus
74,0.23102113840873784,combo_Saturn_Uranus
75,0.23605433137794038,combo_Saturn_Uranus
76,0.24099294899058488,combo_Saturn_Uranus
77,0.24582560771636944,combo_Saturn_Uranus
78,0.2505432181892922,combo_Saturn_Uranus
79,0.2551384435643924,combo_Saturn_Uranus
80,0.2596058508248389,combo_Saturn_Uranus
81,0.26394076784947323,combo_Saturn_Uranus
82,0.26813929376469753,combo_Saturn_Uranus
83,0.27219689475698855,combo_Saturn_Uranus
84,0.2761098413294084,combo_Saturn_Uranus
85,0.27987351559941454,combo_Saturn_Uranus
86,0.283484213033996,combo_Saturn_Uranus
87,0.28693880187768067,combo_Saturn_Uranus
88,0.2902355317283102,combo_Saturn_Uranus
89,0.29141286344440914,combo_Saturn_Uranus
90,0.2924700540880473,combo_Saturn_Uranus
91,0.2934053863495298,combo_Saturn_Uranus
92,0.29421802875180486,combo_Saturn_Uranus
93,0.2927719658173985,combo_Saturn_Uranus
94,0.29117658940283847,combo_Saturn_Uranus
95,0.28943764941019307,combo_Saturn_Uranus
