combo,n_bodies,weights,all_high_plv,all_background_plv,all_contrast,train_high_plv,train_background_plv,train_contrast,test_high_plv,test_background_plv,test_contrast,train_score
Mercury+Venus+Pluto,3,Mercury:-0.359870;Venus:0.899763;Pluto:0.246821,0.16965146640756737,0.005385598952524146,0.16426586745504324,0.6734357996854531,0.006412575047079595,0.6670232246383735,0.07737590566355064,0.010415073782915393,0.06696083188063524,0.6603565579717068
Mars+Saturn+Uranus+Neptune,4,Mars:0.067863;Saturn:0.778273;Uranus:-0.038578;Neptune:-0.623054,0.14640501829677452,0.0016788493283790493,0.14472616896839546,0.6779859883893378,0.001540872862055403,0.6764451155272824,0.07158971018733372,0.00515701941593884,0.06643269077139488,0.6714451155272824
Mercury+Jupiter+Pluto+Moon,4,Mercury:0.138958;Jupiter:0.823986;Pluto:0.511313;Moon:-0.200738,0.07597361693596143,0.03589532850213819,0.04007828843382324,0.5073098571230933,0.03856436049573411,0.4687454966273592,0.09963338723694803,0.03322276639267584,0.0664106208442722,0.4637454966273592
Mercury+Venus+Pluto+Moon,4,Mercury:0.357309;Venus:-0.900796;Pluto:-0.246303;Moon:-0.015248,0.1690416616557489,0.0053167422772853155,0.1637249193784636,0.6733656429959889,0.0062806705145690995,0.6670849724814197,0.07637642755959123,0.010296362270222863,0.06608006528936837,0.6620849724814197
Mars+Saturn+Neptune+Moon,4,Mars:-0.056597;Saturn:-0.774325;Neptune:0.629751;Moon:0.025108,0.14479828110683296,0.0019085712064331089,0.14288970990039984,0.6784267000143668,0.002223566991101872,0.676203133023265,0.07306161258333946,0.007115434713674078,0.06594617786966538,0.671203133023265
Mercury+Mars+Jupiter+Pluto,4,Mercury:-0.102767;Mars:0.065079;Jupiter:-0.796292;Pluto:-0.592556,0.09020173819918606,0.04123740677892734,0.048964331420258723,0.49470972538609476,0.04389945488872451,0.45081027049737027,0.10480732725729859,0.039012966651648336,0.06579436060565025,0.44581027049737026
Jupiter+Saturn+Neptune+Pluto,4,Jupiter:-0.098655;Saturn:0.758682;Neptune:-0.636879;Pluto:-0.095158,0.15518284773701246,0.01392458907218711,0.14125825866482536,0.7087753869835693,0.0158064334432163,0.692968953540353,0.085155657727492,0.01973969851213404,0.06541595921535796,0.687968953540353
Mars+Jupiter+Neptune+Pluto,4,Mars:0.199116;Jupiter:0.812700;Neptune:-0.326919;Pluto:0.439314,0.0773775283038211,0.03800668814649427,0.03937084015732682,0.5223944121070567,0.0403585120117684,0.48203590009528835,0.10231208864760945,0.03692872264032188,0.06538336600728756,0.47703590009528835
Saturn+Uranus+Neptune+Moon,4,Saturn:-0.770415;Uranus:-0.018680;Neptune:0.635962;Moon:0.040788,0.1489537355026019,0.005071754544853767,0.14388198095774815,0.667695704738227,0.005698916804060692,0.6619967879341664,0.07474701796386803,0.01067623301575681,0.06407078494811122,0.6569967879341664
Saturn+Neptune+Moon,3,Saturn:-0.775817;Neptune:0.629441;Moon:0.043730,0.15039781665109775,0.004430152061968186,0.14596766458912958,0.6671425953027863,0.005569699754014543,0.6615728955487717,0.07396933153307511,0.010161652075812112,0.063807679457263,0.654906228882105
Mercury+Jupiter+Pluto,3,Mercury:0.130077;Jupiter:0.805842;Pluto:0.577667,0.09205847480543364,0.04514797592515594,0.0469104988802777,0.49709228807438516,0.04769013289637072,0.44940215517801446,0.10620972703836334,0.04267219816323116,0.06353752887513218,0.4427354885113478
Mercury+Saturn+Neptune+Moon,4,Mercury:0.040840;Saturn:0.787642;Neptune:-0.612075;Moon:-0.057598,0.1512886497592366,0.0026477278636345323,0.14864092189560205,0.6661767632077439,0.002959854651692814,0.6632169085560511,0.07086426783256511,0.007683667142413681,0.06318060069015143,0.6582169085560511
Mercury+Mars+Neptune+Pluto,4,Mercury:-0.289481;Mars:0.598941;Neptune:0.569378;Pluto:0.482991,0.10096901459686763,0.007799086277962427,0.0931699283189052,0.4423554502542853,0.006480790301735418,0.43587465995254987,0.0741343805970194,0.011156037449963163,0.06297834314705625,0.43087465995254987
Uranus+Neptune+Moon,3,Uranus:0.483375;Neptune:-0.784176;Moon:0.389124,0.03260465383997514,0.0027865543963960047,0.02981809944357914,0.13897560675806211,0.002586354284208354,0.13638925247385375,0.06609272431257113,0.003762330190359,0.06233039412221213,0.12972258580718707
Mars+Saturn,2,Mars:-0.334479;Saturn:0.942403,0.03910371708095505,0.00410161338964196,0.03500210369131309,0.396427905835967,0.001039017312243104,0.3953888885237239,0.06958511572382481,0.007286718309613508,0.0622983974142113,0.3853888885237239
Mars+Moon,2,Mars:0.913890;Moon:-0.405962,0.08699470316423435,0.009541614557545316,0.07745308860668904,0.17341134540071398,0.006232695591243702,0.16717864980947028,0.06997799096736099,0.008023214772156182,0.06195477619520481,0.15717864980947027
Mars+Uranus+Pluto+Moon,4,Mars:-0.275692;Uranus:0.641843;Pluto:0.713632;Moon:-0.052550,0.10968294531639726,0.03628856336119163,0.07339438195520563,0.7180159015029917,0.03847456247873572,0.679541339024256,0.09718738495518331,0.0362605354479782,0.06092684950720511,0.674541339024256
Mercury+Venus+Jupiter+Pluto,4,Mercury:-0.319566;Venus:0.859984;Jupiter:0.179784;Pluto:0.354941,0.1587630309642404,0.010702066447736988,0.1480609645165034,0.6914114580190347,0.01283903821304788,0.6785724198059868,0.07690537327157286,0.01651784046789971,0.06038753280367315,0.6735724198059868
Jupiter+Neptune+Pluto+Moon,4,Jupiter:0.860227;Neptune:-0.255044;Pluto:0.405412;Moon:-0.174935,0.10228710886173958,0.03540394500415695,0.06688316385758264,0.5180352331159868,0.03761476784341218,0.4804204652725746,0.09268769614891681,0.032855248478969076,0.05983244766994773,0.4754204652725746
Mars+Saturn+Moon,3,Mars:0.414855;Saturn:-0.862181;Moon:0.290755,0.058632336070275806,0.0023306174137974205,0.056301718656478386,0.4107308927791286,0.0010317405463816142,0.409699152232747,0.06491406026738264,0.0057014690811614385,0.0592125911862212,0.40303248556608035
Mercury+Jupiter+Saturn+Neptune,4,Mercury:-0.032535;Jupiter:0.099077;Saturn:-0.793917;Neptune:0.599017,0.14616227690323294,0.004995658072518929,0.14116661883071402,0.6883239003361572,0.0073596256231101935,0.680964274713047,0.06963130314587895,0.010521984810918053,0.0591093183349609,0.675964274713047
Jupiter+Uranus+Neptune+Pluto,4,Jupiter:0.544120;Uranus:0.488975;Neptune:-0.272082;Pluto:0.625147,0.09928912770524886,0.028667342522742927,0.07062178518250593,0.6418925449186411,0.030771292966470336,0.6111212519521708,0.08697958278464889,0.02890161989845036,0.05807796288619853,0.6061212519521708
Neptune+Moon,2,Neptune:-0.783161;Moon:0.621820,0.03275667023705403,0.0050452569857126605,0.02771141325134137,0.11228368307597629,0.00634522204859362,0.10593846102738266,0.062011929296488605,0.004823196300046048,0.05718873299644256,0.09593846102738267
Jupiter+Saturn+Neptune+Moon,4,Jupiter:-0.090779;Saturn:0.786665;Neptune:-0.610385;Moon:-0.018669,0.14612322922434337,0.006894980143145565,0.1392282490811978,0.6891357775006288,0.008931978219097686,0.6802037992815312,0.06967930925758303,0.01257646528808563,0.0571028439694974,0.6752037992815312
Jupiter+Saturn+Neptune,3,Jupiter:0.092982;Saturn:-0.784428;Neptune:0.613211,0.14430034713401355,0.007103054799886084,0.13719729233412747,0.6876592900488592,0.009042010935875438,0.6786172791129838,0.06942198991187641,0.01278776034195234,0.056634229569924074,0.671950612446317
Jupiter+Saturn+Uranus+Neptune,4,Jupiter:0.092369;Saturn:-0.783842;Uranus:-0.002737;Neptune:0.614045,0.14390752795570777,0.007104827067061897,0.13680270088864588,0.6876490820130473,0.009021387004780213,0.6786276950082671,0.06942993305262114,0.01279685962261871,0.05663307343000243,0.6736276950082671
Mercury+Jupiter+Neptune+Pluto,4,Mercury:0.239660;Jupiter:-0.783941;Neptune:0.404853;Pluto:-0.405084,0.11659540056912011,0.019046678830723127,0.09754872173839699,0.515786462204838,0.021435589171505613,0.4943508730333324,0.0761030501244887,0.020036613681086196,0.056066436443402506,0.4893508730333324
Mars+Jupiter+Uranus+Neptune,4,Mars:-0.401858;Jupiter:-0.767869;Uranus:-0.436850;Neptune:0.240935,0.054851250038344034,0.0202368904970143,0.03461435954132973,0.5828435659443428,0.022346395655787128,0.5604971702885557,0.07189935259903472,0.016506061473567705,0.05539329112546702,0.5554971702885557
Mars+Uranus+Neptune+Pluto,4,Mars:0.279267;Uranus:-0.656482;Neptune:0.038503;Pluto:-0.699685,0.11427789461211808,0.03571591597493944,0.07856197863717865,0.6886321606145313,0.03771528106310181,0.6509168795514294,0.08730926006418573,0.03570103072739303,0.051608229336792696,0.6459168795514294
Mercury+Neptune+Pluto,3,Mercury:0.761214;Neptune:0.379792;Pluto:-0.525654,0.12461460708774603,0.03323117954394654,0.0913834275437995,0.3211710054324625,0.03355419687282425,0.2876168085596383,0.08464192967389927,0.03448924658748183,0.050152683086417446,0.2809501418929716
Mercury+Mars+Uranus+Neptune,4,Mercury:0.491084;Mars:0.741209;Uranus:0.256304;Neptune:-0.379148,0.07891753473815936,0.009869765617494003,0.06904776912066536,0.34608002955384487,0.00761809493795254,0.33846193461589236,0.05800593746007755,0.011659614567356634,0.04634632289272092,0.33346193461589235
Jupiter+Saturn+Pluto+Moon,4,Jupiter:0.858473;Saturn:-0.186602;Pluto:0.463218;Moon:-0.116763,0.0642764571070535,0.03085861972153491,0.033417837385518595,0.496267389279986,0.032267666935189246,0.46399972234479675,0.0765356994493039,0.03039968125593876,0.04613601819336514,0.45899972234479675
Jupiter+Saturn+Pluto,3,Jupiter:-0.839932;Saturn:0.267758;Pluto:-0.472038,0.05974216465679086,0.03140870942214063,0.02833345523465023,0.4923562846973149,0.03254060602737753,0.4598156786699374,0.07742786716064155,0.03131739563084921,0.04611047152979234,0.45314901200327073
Jupiter+Saturn+Uranus,3,Jupiter:0.384564;Saturn:0.519050;Uranus:-0.763347,0.13088105609485423,0.022292746713454832,0.1085883093813994,0.4920164746024809,0.02299186247600759,0.4690246121264733,0.06616164154132259,0.02210752845444589,0.044054113086876706,0.46235794545980663
Mars+Jupiter+Saturn+Pluto,4,Mars:-0.068760;Jupiter:-0.846037;Saturn:0.311963;Pluto:-0.426816,0.04722988517163438,0.031005191070827262,0.016224694100807117,0.49404259579322074,0.031631126863969614,0.4624114689292511,0.07140258046402898,0.030696026740261395,0.04070655372376758,0.4574114689292511
Mercury+Venus+Saturn+Pluto,4,Mercury:0.167902;Venus:-0.829195;Saturn:-0.310755;Pluto:-0.433216,0.1653181439153216,0.023822516909849847,0.14149562700547175,0.733836777533037,0.02565061223765383,0.7081861652953831,0.06921210403033791,0.02891775595057174,0.040294348079766173,0.7031861652953831
Mars+Uranus+Neptune,3,Mars:-0.508690;Uranus:-0.424215;Neptune:0.749184,0.026742793380915012,0.012162451872532912,0.0145803415083821,0.2859701425939572,0.010606939298478056,0.27536320329547914,0.05203678419605753,0.014413966557397604,0.03762281763865992,0.2686965366288125
Jupiter+Moon,2,Jupiter:-0.984441;Moon:0.175716,0.02453844819805522,0.01995185836639527,0.004586589831659948,0.3923899482643717,0.02057406056575973,0.37181588769861196,0.053363381992144486,0.01845411697946347,0.03490926501268102,0.36181588769861195
Mars+Jupiter+Saturn+Uranus,4,Mars:0.137706;Jupiter:0.593814;Saturn:0.337615;Uranus:-0.717243,0.11379439315707207,0.013215182403719454,0.10057921075335262,0.4869447403585653,0.014700513766744442,0.47224422659182086,0.049462897820907806,0.015696547069845555,0.033766350751062255,0.46724422659182085
Mercury+Mars+Jupiter+Neptune,4,Mercury:0.465968;Mars:-0.208841;Jupiter:-0.603178;Neptune:0.612728,0.13787940412560348,0.0202555434623988,0.11762386066320468,0.530200493914245,0.02178772845336692,0.508412765460878,0.057825632289178655,0.02468952201953433,0.033136110269644324,0.503412765460878
Jupiter+Uranus+Neptune,3,Jupiter:0.774061;Uranus:-0.595541;Neptune:0.214851,0.09020129782589528,0.005756466708351542,0.08444483111754374,0.44227283705410986,0.004291230210127244,0.43798160684398263,0.029230384269580058,0.004798140407551677,0.024432243862028382,0.431314940177316
Mercury+Jupiter,2,Mercury:0.079495;Jupiter:-0.996835,0.03638565938086915,0.020945715838752328,0.015439943542116821,0.3902745629750039,0.02135607097843219,0.36891849199657173,0.0439415644776248,0.019980677174995354,0.02396088730262945,0.3589184919965717
Mercury+Neptune+Pluto+Moon,4,Mercury:-0.816802;Neptune:-0.232334;Pluto:0.386801;Moon:0.359499,0.10206066172610227,0.031211236919606946,0.07084942480649532,0.38832451032264453,0.03154810025800804,0.3567764100646365,0.051762956693238174,0.03150736441860141,0.02025559227463676,0.3517764100646365
Uranus+Moon,2,Uranus:-0.329219;Moon:0.944254,0.016165473257786046,0.0021423120270404566,0.014023161230745589,0.0831429286469682,0.0017271020743111329,0.08141582657265707,0.021171169042952902,0.0019114351773410676,0.019259733865611833,0.07141582657265708
Mars+Jupiter+Uranus+Moon,4,Mars:0.314329;Jupiter:0.857296;Uranus:-0.379814;Moon:-0.148266,0.08800655368153588,0.016566988346977007,0.07143956533455888,0.4891833266840444,0.01702484243906817,0.47215848424497625,0.028843378167304607,0.01594161605896138,0.012901762108343227,0.46715848424497625
Jupiter+Uranus,2,Jupiter:0.877786;Uranus:-0.479054,0.05816680852948327,0.010436219586708501,0.047730588942774765,0.4377007061135595,0.010589210119325254,0.42711149599423426,0.019591327552518658,0.00870133616862364,0.010889991383895018,0.41711149599423425
Jupiter+Uranus+Moon,3,Jupiter:0.880518;Uranus:-0.445739;Moon:-0.161259,0.06321922954976186,0.010959480415773935,0.052259749133987926,0.44542703061935174,0.010954511258366054,0.4344725193609857,0.015098123688960711,0.009269344562638039,0.005828779126322672,0.42780585269431903
Mercury+Jupiter+Uranus+Moon,4,Mercury:-0.157542;Jupiter:0.849356;Uranus:-0.496560;Moon:-0.084872,0.08503617964584474,0.006308352971613619,0.07872782667423112,0.45212621750627774,0.006618410298786927,0.44550780720749084,0.013850142244189916,0.00917408962648961,0.004676052617700306,0.44050780720749083
Mercury+Pluto+Moon,3,Mercury:0.810195;Pluto:-0.445314;Moon:-0.381155,0.09356418716462112,0.0305959129397892,0.06296827422483192,0.37622864475240725,0.030081577851619266,0.346147066900788,0.03605823318570663,0.03174703950567673,0.004311193680029905,0.33948040023412135
Mercury+Jupiter+Uranus,3,Mercury:-0.166446;Jupiter:0.835824;Uranus:-0.523157,0.08425262975235036,0.005531688202619327,0.07872094154973103,0.4488474294968767,0.005656809561367378,0.44319061993550934,0.009953515031004504,0.0088773023290499,0.0010762127019546038,0.4365239532688427
Mercury+Mars+Jupiter+Uranus,4,Mercury:-0.057694;Mars:0.236497;Jupiter:0.826400;Uranus:-0.507744,0.08471651528031958,0.01144706847519655,0.07326944680512303,0.4730030030975007,0.011080008832504078,0.4619229942649966,0.005574841721684346,0.013234766327536581,-0.007659924605852236,0.4569229942649966
Mercury+Jupiter+Moon,3,Mercury:0.430454;Jupiter:-0.801303;Moon:0.415478,0.07556753537443274,0.023955931640601984,0.05161160373383075,0.4019177479461951,0.023637599249864538,0.3782801486963306,0.016966683930469052,0.026282972629208385,-0.009316288698739333,0.37161348202966393
