gx,gy,gz,energy
0.3418117938954298,0.9391201854309704,-0.034899496702500955,0.5308649342088921
0.308828749571334,0.9504771583621137,-0.034899496702500955,0.5416354768072013
0.2754694449873076,0.9606761212855751,-0.034899496702500955,0.5522002086221209
0.24177452331737923,0.9697046483360623,-0.034899496702500955,0.5625076593422118
0.20778503663329917,0.9775517396441022,-0.034899496702500955,0.572507612103667
0.17354239588891246,0.9842078347376879,-0.034899496702500955,0.5821513481418245
0.13908832046729194,0.9896648241902408,-0.034899496702500955,0.5913918841440916
0.10446478735209536,0.9939160595006973,-0.034899496702500955,0.60018420114792
0.06971397998507715,0.9969563611936845,-0.034899496702500955,0.6084854638686682
0.03487823687206276,0.9987820251299122,-0.034899496702500955,0.616255229388801
6.119503887030809e-17,0.9993908270190958,-0.034899496702500955,0.6234556441917175
-0.03487823687206264,0.9987820251299122,-0.034899496702500955,0.6300516285802819
-0.06971397998507725,0.9969563611936845,-0.034899496702500955,0.6360110475815786
-0.10446478735209545,0.9939160595006973,-0.034899496702500955,0.6413048675052724
-0.13908832046729183,0.9896648241902408,-0.034899496702500955,0.6459072973928278
-0.17354239588891235,0.9842078347376879,-0.034899496702500955,0.6497959146684671
-0.20778503663329906,0.9775517396441024,-0.034899496702500955,0.6529517743797062
-0.24177452331737934,0.9697046483360623,-0.034899496702500955,0.6553595014952575
-0.27546944498730747,0.9606761212855751,-0.034899496702500955,0.6570073658106381
-0.3088287495713339,0.9504771583621138,-0.034899496702500955,0.6578873390965462
-0.3418117938954297,0.9391201854309705,-0.034899496702500955,0.6579951342115874
-0.3743783932007345,0.9266190392142547,-0.034899496702500955,0.6573302259887966
-0.4064888701024948,0.9129889504329772,-0.034899496702500955,0.6558958537941992
-0.4381041029308456,0.8982465252507639,-0.034899496702500955,0.6536990057449446
-0.46918557339453887,0.8824097250418028,-0.034899496702500955,0.6507503846639023
-0.4996954135095477,0.8654978445076765,-0.034899496702500955,0.6470643559365848
-0.5295964517353733,0.8475314881697403,-0.034899496702500955,0.6426588775244334
-0.5588522582628389,0.8285325452656868,-0.034899496702500955,0.6375554124754346
-0.5874271893982025,0.8085241630808819,-0.034899496702500955,0.631778824358309
-0.6152864309895063,0.7875307187469628,-0.034899496702500955,0.6253572561297026
-0.6423960408422583,0.7655777895420581,-0.034899496702500955,0.6183219930245312
-0.6687229900727684,0.7426921217288146,-0.034899496702500955,0.6107073101374609
-0.6942352033487548,0.7189015979681957,-0.034899496702500955,0.6025503054380927
-0.718901597968196,0.6942352033487545,-0.034899496702500955,0.5938907190333824
-0.7426921217288144,0.6687229900727686,-0.034899496702500955,0.5847707395578352
-0.765577789542058,0.6423960408422584,-0.034899496702500955,0.5752347986347189
-0.7875307187469627,0.6152864309895064,-0.034899496702500955,0.5653293544096614
-0.8085241630808818,0.5874271893982027,-0.034899496702500955,0.5551026652112353
-0.8285325452656866,0.5588522582628391,-0.034899496702500955,0.5446045544412325
-0.8475314881697402,0.5295964517353735,-0.034899496702500955,0.5338861678400576
-0.8654978445076765,0.4996954135095478,-0.034899496702500955,0.5229997243098233
-0.8824097250418029,0.46918557339453865,-0.034899496702500955,0.5119982615091074
-0.898246525250764,0.4381041029308454,-0.034899496702500955,0.500935377458812
-0.9129889504329771,0.40648887010249496,-0.034899496702500955,0.48986496941799273
-0.9266190392142546,0.3743783932007347,-0.034899496702500955,0.478840971301831
-0.9391201854309704,0.34181179389542987,-0.034899496702500955,0.4679170909210201
-0.9504771583621137,0.30882874957133405,-0.034899496702500955,0.457146548322711
-0.9606761212855751,0.27546944498730763,-0.034899496702500955,0.44658181650779144
-0.9697046483360623,0.24177452331737928,-0.034899496702500955,0.4362743657877004
-0.9775517396441024,0.20778503663329903,-0.034899496702500955,0.4262744130262452
-0.9842078347376879,0.17354239588891232,-0.034899496702500955,0.4166306769880876
-0.9896648241902408,0.1390883204672918,-0.034899496702500955,0.4073901409858208
-0.9939160595006973,0.10446478735209563,-0.034899496702500955,0.39859782398199217
-0.9969563611936845,0.06971397998507745,-0.034899496702500955,0.39029656126124385
-0.9987820251299122,0.034878236872062825,-0.034899496702500955,0.3825267957411115
-0.9993908270190958,1.2239007774061617e-16,-0.034899496702500955,0.37532638093819465
-0.9987820251299122,-0.03487823687206258,-0.034899496702500955,0.3687303965496304
-0.9969563611936845,-0.0697139799850772,-0.034899496702500955,0.36277097754833343
-0.9939160595006973,-0.1044647873520954,-0.034899496702500955,0.3574771576246397
-0.9896648241902407,-0.139088320467292,-0.034899496702500955,0.3528747277370844
-0.9842078347376879,-0.17354239588891252,-0.034899496702500955,0.34898611046144495
-0.9775517396441022,-0.20778503663329922,-0.034899496702500955,0.34583025075020596
-0.9697046483360623,-0.24177452331737906,-0.034899496702500955,0.3434225236346547
-0.9606761212855751,-0.2754694449873074,-0.034899496702500955,0.34177465931927414
-0.9504771583621138,-0.3088287495713338,-0.034899496702500955,0.3408946860333661
-0.9391201854309705,-0.34181179389542965,-0.034899496702500955,0.34078689091832487
-0.9266190392142547,-0.37437839320073446,-0.034899496702500955,0.34145179914111556
-0.9129889504329772,-0.40648887010249474,-0.034899496702500955,0.342886171335713
-0.8982465252507639,-0.43810410293084556,-0.034899496702500955,0.34508301938496755
-0.8824097250418028,-0.4691855733945388,-0.034899496702500955,0.34803164046600993
-0.8654978445076764,-0.499695413509548,-0.034899496702500955,0.3517176691933275
-0.8475314881697403,-0.5295964517353733,-0.034899496702500955,0.3561231476054789
-0.8285325452656869,-0.5588522582628389,-0.034899496702500955,0.3612266126544776
-0.8085241630808819,-0.5874271893982025,-0.034899496702500955,0.36700320077160314
-0.7875307187469628,-0.6152864309895062,-0.034899496702500955,0.37342476900020966
-0.7655777895420581,-0.6423960408422582,-0.034899496702500955,0.38046003210538104
-0.7426921217288146,-0.6687229900727684,-0.034899496702500955,0.3880747149924513
-0.7189015979681957,-0.6942352033487548,-0.034899496702500955,0.3962317196918194
-0.6942352033487547,-0.7189015979681959,-0.034899496702500955,0.4048913060965298
-0.6687229900727683,-0.7426921217288147,-0.034899496702500955,0.414011285572077
-0.6423960408422584,-0.765577789542058,-0.034899496702500955,0.42354722649519333
-0.6152864309895061,-0.7875307187469629,-0.034899496702500955,0.4334526707202509
-0.5874271893982027,-0.8085241630808818,-0.034899496702500955,0.44367935991867696
-0.5588522582628388,-0.8285325452656869,-0.034899496702500955,0.4541774706886799
-0.5295964517353735,-0.8475314881697402,-0.034899496702500955,0.4648958572898547
-0.4996954135095483,-0.8654978445076762,-0.034899496702500955,0.47578230082008865
-0.4691855733945387,-0.8824097250418029,-0.034899496702500955,0.4867837636208046
-0.43810410293084584,-0.8982465252507638,-0.034899496702500955,0.49784664767110004
-0.4064888701024946,-0.9129889504329773,-0.034899496702500955,0.5089170557119196
-0.37437839320073474,-0.9266190392142546,-0.034899496702500955,0.5199410538280813
-0.34181179389542954,-0.9391201854309705,-0.034899496702500955,0.5308649342088921
-0.3088287495713341,-0.9504771583621137,-0.034899496702500955,0.5416354768072013
-0.2754694449873073,-0.9606761212855752,-0.034899496702500955,0.552200208622121
-0.24177452331737934,-0.9697046483360623,-0.034899496702500955,0.5625076593422118
-0.2077850366332995,-0.9775517396441022,-0.034899496702500955,0.5725076121036669
-0.17354239588891238,-0.9842078347376879,-0.034899496702500955,0.5821513481418245
-0.1390883204672923,-0.9896648241902407,-0.034899496702500955,0.5913918841440914
-0.10446478735209526,-0.9939160595006974,-0.034899496702500955,0.60018420114792
-0.0697139799850775,-0.9969563611936845,-0.034899496702500955,0.6084854638686681
-0.03487823687206244,-0.9987820251299122,-0.034899496702500955,0.616255229388801
-1.8358511661092426e-16,-0.9993908270190958,-0.034899496702500955,0.6234556441917175
0.034878236872062963,-0.9987820251299122,-0.034899496702500955,0.630051628580282
0.06971397998507714,-0.9969563611936846,-0.034899496702500955,0.6360110475815787
0.10446478735209488,-0.9939160595006974,-0.034899496702500955,0.6413048675052724
0.13908832046729194,-0.9896648241902408,-0.034899496702500955,0.6459072973928279
0.17354239588891202,-0.984207834737688,-0.034899496702500955,0.6497959146684671
0.20778503663329917,-0.9775517396441022,-0.034899496702500955,0.6529517743797061
0.241774523317379,-0.9697046483360624,-0.034899496702500955,0.6553595014952576
0.2754694449873078,-0.960676121285575,-0.034899496702500955,0.6570073658106381
0.30882874957133377,-0.9504771583621138,-0.034899496702500955,0.6578873390965461
0.34181179389543,-0.9391201854309704,-0.034899496702500955,0.6579951342115873
0.3743783932007344,-0.9266190392142547,-0.034899496702500955,0.6573302259887966
0.4064888701024943,-0.9129889504329775,-0.034899496702500955,0.6558958537941993
0.4381041029308455,-0.898246525250764,-0.034899496702500955,0.6536990057449447
0.46918557339453837,-0.882409725041803,-0.034899496702500955,0.6507503846639023
0.499695413509548,-0.8654978445076764,-0.034899496702500955,0.6470643559365848
0.5295964517353732,-0.8475314881697404,-0.034899496702500955,0.6426588775244334
0.5588522582628392,-0.8285325452656866,-0.034899496702500955,0.6375554124754346
0.5874271893982024,-0.808524163080882,-0.034899496702500955,0.6317788243583091
0.6152864309895065,-0.7875307187469626,-0.034899496702500955,0.6253572561297025
0.6423960408422582,-0.7655777895420582,-0.034899496702500955,0.6183219930245312
0.6687229900727679,-0.7426921217288149,-0.034899496702500955,0.6107073101374609
0.6942352033487547,-0.7189015979681959,-0.034899496702500955,0.6025503054380927
0.7189015979681955,-0.694235203348755,-0.034899496702500955,0.5938907190333826
0.7426921217288147,-0.6687229900727683,-0.034899496702500955,0.5847707395578352
0.7655777895420579,-0.6423960408422585,-0.034899496702500955,0.5752347986347189
0.7875307187469629,-0.6152864309895062,-0.034899496702500955,0.5653293544096614
0.8085241630808818,-0.5874271893982028,-0.034899496702500955,0.5551026652112355
0.8285325452656869,-0.5588522582628388,-0.034899496702500955,0.5446045544412322
0.8475314881697401,-0.5295964517353735,-0.034899496702500955,0.5338861678400575
0.8654978445076762,-0.4996954135095483,-0.034899496702500955,0.5229997243098236
0.8824097250418029,-0.46918557339453876,-0.034899496702500955,0.5119982615091077
0.8982465252507638,-0.4381041029308459,-0.034899496702500955,0.500935377458812
0.9129889504329772,-0.4064888701024947,-0.034899496702500955,0.4898649694179927
0.9266190392142546,-0.3743783932007348,-0.034899496702500955,0.478840971301831
0.9391201854309705,-0.3418117938954296,-0.034899496702500955,0.4679170909210199
0.9504771583621137,-0.3088287495713342,-0.034899496702500955,0.45714654832271107
0.9606761212855751,-0.27546944498730735,-0.034899496702500955,0.4465818165077912
0.9697046483360623,-0.24177452331737942,-0.034899496702500955,0.4362743657877006
0.9775517396441022,-0.20778503663329959,-0.034899496702500955,0.4262744130262454
0.9842078347376879,-0.17354239588891243,-0.034899496702500955,0.4166306769880876
0.9896648241902407,-0.13908832046729236,-0.034899496702500955,0.4073901409858209
0.9939160595006973,-0.10446478735209531,-0.034899496702500955,0.3985978239819921
0.9969563611936845,-0.06971397998507756,-0.034899496702500955,0.3902965612612439
0.9987820251299122,-0.034878236872062506,-0.034899496702500955,0.38252679574111137
0.9975640502598242,0.0,-0.06975647374412533,0.3739555240996957
0.9969563611936845,0.03481448328257625,-0.06975647374412533,0.367383631143988
0.9951340343707851,0.06958655048003272,-0.06975647374412533,0.36144597855908583
0.9920992900156518,0.10427383718471565,-0.06975647374412533,0.35617149399153203
0.9878558254968149,0.1388340822809423,-0.06975647374412533,0.3515858741999506
0.9824088108221348,0.17322517943366056,-0.06975647374412533,0.34771145986302093
0.9757648823399446,0.20740522838853231,-0.06975647374412533,0.344567126737938
0.9679321346536808,0.24133258602093888,-0.06975647374412533,0.3421681936996197
0.958920110759857,0.27496591707171397,-0.06975647374412533,0.34052634810868904
0.9487397904213919,0.30826424450778983,-0.06975647374412533,0.3396495888718272
0.9374035767904598,0.3411869994463997,-0.06975647374412533,0.33954218747190473
0.9249252812971602,0.37369407058201237,-0.06975647374412533,0.340204667157746
0.9113201068224176,0.40574585305577976,-0.06975647374412533,0.34163380039491387
0.896604629175613,0.43730329670795604,-0.06975647374412533,0.34382262458993285
0.8807967768995134,0.4683279536545026,-0.06975647374412533,0.3467604760113445
0.8639158094271043,0.49878202512991204,-0.06975647374412533,0.3504330417423357
0.8459822936169371,0.5286284075391818,-0.06975647374412533,0.35482242941182984
0.8270180786955803,0.5578307376628292,-0.06975647374412533,0.35990725436432125
0.807046269637702,0.5863534369598721,-0.06975647374412533,0.3656627438437657
0.7860911990162178,0.6141617549148025,-0.06975647374412533,0.37206085768395947
0.7641783973567993,0.6412218113757351,-0.06975647374412533,0.3790704249174091
0.7413345620328596,0.6675006378321547,-0.06975647374412533,0.3866572956371528
0.7175875247389182,0.6929662175819667,-0.06975647374412533,0.39478450737167303
0.6929662175819667,0.7175875247389181,-0.06975647374412533,0.403412465162344
0.6675006378321547,0.7413345620328596,-0.06975647374412533,0.4124991344660889
0.6412218113757352,0.7641783973567993,-0.06975647374412533,0.4220002459434485
0.6141617549148025,0.7860911990162179,-0.06975647374412533,0.43186951113435357
0.5863534369598721,0.807046269637702,-0.06975647374412533,0.442058847970849
0.5578307376628291,0.8270180786955803,-0.06975647374412533,0.45251861502809615
0.5286284075391818,0.8459822936169371,-0.06975647374412533,0.463197853372404
0.4987820251299122,0.8639158094271042,-0.06975647374412533,0.4740445348280325
0.46832795365450264,0.8807967768995133,-0.06975647374412533,0.48500581545323435
0.43730329670795604,0.8966046291756129,-0.06975647374412533,0.4960282929906278
0.40574585305577976,0.9113201068224176,-0.06975647374412533,0.507058267037626
0.3736940705820123,0.9249252812971602,-0.06975647374412533,0.5180420006694015
0.3411869994463998,0.9374035767904597,-0.06975647374412533,0.5289259822397807
0.3082642445077899,0.9487397904213919,-0.06975647374412533,0.5396571860846073
0.27496591707171397,0.958920110759857,-0.06975647374412533,0.550183330857446
0.24133258602093882,0.9679321346536808,-0.06975647374412533,0.5604531342390474
0.20740522838853243,0.9757648823399445,-0.06975647374412533,0.570416562779654
0.17322517943366064,0.9824088108221348,-0.06975647374412533,0.5800250756569363
0.13883408228094232,0.9878558254968149,-0.06975647374412533,0.5892318611620001
0.10427383718471564,0.9920992900156518,-0.06975647374412533,0.5979920647613276
0.06958655048003265,0.9951340343707851,-0.06975647374412533,0.6062630076235558
0.03481448328257636,0.9969563611936845,-0.06975647374412533,0.614004394546452
6.108318105475815e-17,0.9975640502598242,-0.06975647374412533,0.6211785102710894
-0.034814483282576233,0.9969563611936845,-0.06975647374412533,0.627750403226797
-0.06958655048003275,0.9951340343707851,-0.06975647374412533,0.6336880558116992
-0.10427383718471574,0.9920992900156518,-0.06975647374412533,0.6389625403792528
-0.1388340822809422,0.9878558254968149,-0.06975647374412533,0.6435481601708346
-0.17322517943366053,0.9824088108221348,-0.06975647374412533,0.6474225745077641
-0.20740522838853231,0.9757648823399446,-0.06975647374412533,0.6505669076328473
-0.24133258602093893,0.9679321346536808,-0.06975647374412533,0.6529658406711654
-0.27496591707171386,0.958920110759857,-0.06975647374412533,0.654607686262096
-0.3082642445077898,0.948739790421392,-0.06975647374412533,0.6554844454989579
-0.3411869994463997,0.9374035767904598,-0.06975647374412533,0.6555918468988803
-0.3736940705820124,0.9249252812971602,-0.06975647374412533,0.654929367213039
-0.4057458530557798,0.9113201068224176,-0.06975647374412533,0.6535002339758711
-0.4373032967079561,0.8966046291756129,-0.06975647374412533,0.6513114097808522
-0.4683279536545027,0.8807967768995133,-0.06975647374412533,0.6483735583594404
-0.49878202512991193,0.8639158094271043,-0.06975647374412533,0.6447009926284493
-0.5286284075391817,0.8459822936169372,-0.06975647374412533,0.640311604958955
-0.557830737662829,0.8270180786955803,-0.06975647374412533,0.6352267800064638
-0.586353436959872,0.807046269637702,-0.06975647374412533,0.6294712905270192
-0.6141617549148025,0.7860911990162179,-0.06975647374412533,0.6230731766868256
-0.6412218113757352,0.7641783973567993,-0.06975647374412533,0.6160636094533759
-0.6675006378321547,0.7413345620328596,-0.06975647374412533,0.6084767387336324
-0.6929662175819669,0.7175875247389181,-0.06975647374412533,0.6003495269991121
-0.7175875247389183,0.6929662175819666,-0.06975647374412533,0.5917215692084411
-0.7413345620328594,0.667500637832155,-0.06975647374412533,0.5826348999046963
-0.7641783973567992,0.6412218113757353,-0.06975647374412533,0.5731337884273366
-0.7860911990162178,0.6141617549148026,-0.06975647374412533,0.5632645232364316
-0.8070462696377019,0.5863534369598722,-0.06975647374412533,0.553075186399936
-0.8270180786955802,0.5578307376628292,-0.06975647374412533,0.542615419342689
-0.8459822936169371,0.5286284075391819,-0.06975647374412533,0.5319361809983811
-0.8639158094271043,0.49878202512991204,-0.06975647374412533,0.5210894995427525
-0.8807967768995134,0.46832795365450247,-0.06975647374412533,0.5101282189175507
-0.896604629175613,0.43730329670795587,-0.06975647374412533,0.4991057413801572
-0.9113201068224175,0.40574585305578,-0.06975647374412533,0.4880757673331589
-0.9249252812971601,0.3736940705820126,-0.06975647374412533,0.47709203370138364
-0.9374035767904597,0.34118699944639985,-0.06975647374412533,0.4662080521310043
-0.9487397904213919,0.30826424450778994,-0.06975647374412533,0.4554768482861778
-0.958920110759857,0.274965917071714,-0.06975647374412533,0.4449507035133392
-0.9679321346536808,0.24133258602093888,-0.06975647374412533,0.43468090013173755
-0.9757648823399446,0.2074052283885323,-0.06975647374412533,0.424717471591131
-0.9824088108221348,0.1732251794336605,-0.06975647374412533,0.41510895871384873
-0.9878558254968149,0.13883408228094218,-0.06975647374412533,0.405902173208785
-0.9920992900156518,0.10427383718471592,-0.06975647374412533,0.39714196960945747
-0.9951340343707851,0.06958655048003294,-0.06975647374412533,0.3888710267472293
-0.9969563611936845,0.03481448328257642,-0.06975647374412533,0.3811296398243331
-0.9975640502598242,1.221663621095163e-16,-0.06975647374412533,0.3739555240996957
-0.9969563611936845,-0.03481448328257618,-0.06975647374412533,0.367383631143988
-0.9951340343707851,-0.06958655048003269,-0.06975647374412533,0.36144597855908583
-0.9920992900156518,-0.10427383718471568,-0.06975647374412533,0.35617149399153203
-0.9878558254968148,-0.13883408228094238,-0.06975647374412533,0.3515858741999505
-0.9824088108221348,-0.1732251794336607,-0.06975647374412533,0.3477114598630208
-0.9757648823399445,-0.20740522838853248,-0.06975647374412533,0.3445671267379379
-0.9679321346536808,-0.24133258602093866,-0.06975647374412533,0.3421681936996197
-0.958920110759857,-0.2749659170717138,-0.06975647374412533,0.340526348108689
-0.948739790421392,-0.3082642445077897,-0.06975647374412533,0.33964958887182733
-0.9374035767904598,-0.34118699944639963,-0.06975647374412533,0.33954218747190473
-0.9249252812971602,-0.37369407058201237,-0.06975647374412533,0.340204667157746
-0.9113201068224176,-0.40574585305577976,-0.06975647374412533,0.34163380039491387
-0.8966046291756129,-0.43730329670795604,-0.06975647374412533,0.34382262458993285
-0.8807967768995133,-0.46832795365450264,-0.06975647374412533,0.3467604760113445
-0.8639158094271042,-0.4987820251299122,-0.06975647374412533,0.3504330417423357
-0.8459822936169372,-0.5286284075391817,-0.06975647374412533,0.35482242941182984
-0.8270180786955804,-0.557830737662829,-0.06975647374412533,0.35990725436432125
-0.807046269637702,-0.586353436959872,-0.06975647374412533,0.3656627438437657
-0.7860911990162179,-0.6141617549148024,-0.06975647374412533,0.3720608576839594
-0.7641783973567993,-0.6412218113757351,-0.06975647374412533,0.3790704249174091
-0.7413345620328596,-0.6675006378321547,-0.06975647374412533,0.3866572956371528
-0.7175875247389181,-0.6929662175819669,-0.06975647374412533,0.39478450737167314
-0.6929662175819667,-0.7175875247389182,-0.06975647374412533,0.403412465162344
-0.6675006378321546,-0.7413345620328597,-0.06975647374412533,0.41249913446608893
-0.6412218113757353,-0.7641783973567992,-0.06975647374412533,0.42200024594344837
-0.6141617549148023,-0.786091199016218,-0.06975647374412533,0.43186951113435357
-0.5863534369598722,-0.8070462696377019,-0.06975647374412533,0.442058847970849
-0.5578307376628289,-0.8270180786955804,-0.06975647374412533,0.45251861502809615
-0.5286284075391819,-0.8459822936169371,-0.06975647374412533,0.463197853372404
-0.49878202512991254,-0.863915809427104,-0.06975647374412533,0.47404453482803227
-0.4683279536545025,-0.8807967768995134,-0.06975647374412533,0.48500581545323446
-0.4373032967079563,-0.8966046291756128,-0.06975647374412533,0.4960282929906278
-0.40574585305577965,-0.9113201068224177,-0.06975647374412533,0.5070582670376262
-0.37369407058201265,-0.9249252812971601,-0.06975647374412533,0.5180420006694013
-0.3411869994463995,-0.9374035767904598,-0.06975647374412533,0.5289259822397808
-0.30826424450779,-0.9487397904213919,-0.06975647374412533,0.5396571860846073
-0.2749659170717137,-0.9589201107598571,-0.06975647374412533,0.550183330857446
-0.24133258602093893,-0.9679321346536808,-0.06975647374412533,0.5604531342390475
-0.20740522838853276,-0.9757648823399445,-0.06975647374412533,0.570416562779654
-0.17322517943366056,-0.9824088108221348,-0.06975647374412533,0.5800250756569363
-0.13883408228094268,-0.9878558254968148,-0.06975647374412533,0.5892318611619999
-0.10427383718471554,-0.9920992900156519,-0.06975647374412533,0.5979920647613277
-0.069586550480033,-0.9951340343707851,-0.06975647374412533,0.6062630076235557
-0.03481448328257604,-0.9969563611936845,-0.06975647374412533,0.6140043945464521
-1.8324954316427445e-16,-0.9975640502598242,-0.06975647374412533,0.6211785102710893
0.03481448328257656,-0.9969563611936845,-0.06975647374412533,0.627750403226797
0.06958655048003264,-0.9951340343707852,-0.06975647374412533,0.6336880558116993
0.10427383718471517,-0.9920992900156519,-0.06975647374412533,0.6389625403792528
0.13883408228094232,-0.9878558254968149,-0.06975647374412533,0.6435481601708346
0.1732251794336602,-0.9824088108221349,-0.06975647374412533,0.6474225745077642
0.20740522838853243,-0.9757648823399445,-0.06975647374412533,0.6505669076328472
0.2413325860209386,-0.9679321346536809,-0.06975647374412533,0.6529658406711655
0.2749659170717142,-0.9589201107598568,-0.06975647374412533,0.654607686262096
0.30826424450778966,-0.948739790421392,-0.06975647374412533,0.6554844454989579
0.34118699944639996,-0.9374035767904597,-0.06975647374412533,0.6555918468988803
0.3736940705820123,-0.9249252812971602,-0.06975647374412533,0.654929367213039
0.4057458530557793,-0.9113201068224178,-0.06975647374412533,0.6535002339758713
0.437303296707956,-0.896604629175613,-0.06975647374412533,0.6513114097808522
0.4683279536545022,-0.8807967768995135,-0.06975647374412533,0.6483735583594405
0.4987820251299122,-0.8639158094271042,-0.06975647374412533,0.6447009926284493
0.5286284075391816,-0.8459822936169373,-0.06975647374412533,0.6403116049589552
0.5578307376628293,-0.8270180786955802,-0.06975647374412533,0.6352267800064639
0.5863534369598719,-0.8070462696377021,-0.06975647374412533,0.6294712905270193
0.6141617549148027,-0.7860911990162177,-0.06975647374412533,0.6230731766868255
0.6412218113757351,-0.7641783973567994,-0.06975647374412533,0.6160636094533759
0.6675006378321543,-0.74133456203286,-0.06975647374412533,0.6084767387336325
0.6929662175819667,-0.7175875247389182,-0.06975647374412533,0.6003495269991121
0.7175875247389178,-0.6929662175819671,-0.06975647374412533,0.5917215692084413
0.7413345620328597,-0.6675006378321546,-0.06975647374412533,0.5826348999046963
0.764178397356799,-0.6412218113757354,-0.06975647374412533,0.5731337884273368
0.786091199016218,-0.6141617549148024,-0.06975647374412533,0.5632645232364316
0.8070462696377019,-0.5863534369598723,-0.06975647374412533,0.5530751863999361
0.8270180786955804,-0.5578307376628289,-0.06975647374412533,0.5426154193426889
0.845982293616937,-0.5286284075391819,-0.06975647374412533,0.5319361809983809
0.863915809427104,-0.49878202512991254,-0.06975647374412533,0.5210894995427526
0.8807967768995134,-0.4683279536545026,-0.06975647374412533,0.5101282189175507
0.8966046291756128,-0.43730329670795637,-0.06975647374412533,0.4991057413801574
0.9113201068224176,-0.4057458530557797,-0.06975647374412533,0.4880757673331589
0.9249252812971601,-0.3736940705820127,-0.06975647374412533,0.47709203370138364
0.9374035767904598,-0.3411869994463996,-0.06975647374412533,0.4662080521310042
0.9487397904213919,-0.3082642445077901,-0.06975647374412533,0.4554768482861778
0.958920110759857,-0.27496591707171375,-0.06975647374412533,0.44495070351333904
0.9679321346536808,-0.24133258602093902,-0.06975647374412533,0.43468090013173766
0.9757648823399445,-0.20740522838853284,-0.06975647374412533,0.4247174715911311
0.9824088108221348,-0.17322517943366061,-0.06975647374412533,0.41510895871384884
0.9878558254968148,-0.13883408228094274,-0.06975647374412533,0.4059021732087852
0.9920992900156518,-0.1042738371847156,-0.06975647374412533,0.39714196960945736
0.9951340343707851,-0.06958655048003305,-0.06975647374412533,0.3888710267472294
0.9969563611936845,-0.0348144832825761,-0.06975647374412533,0.38112963982433296
0.9945218953682733,0.0,-0.10452846326765355,0.37167818466117314
0.9939160595006973,0.03470831360797007,-0.10452846326765355,0.36514631366008116
0.9920992900156518,0.06937434048221469,-0.10452846326765355,0.3592448205902346
0.9890738003669027,0.10395584540887966,-0.10452846326765355,0.35400245693265403
0.9848432766475461,0.13841069615108434,-0.10452846326765355,0.34944476295611854
0.9794128730990714,0.1726969147805622,-0.10452846326765355,0.34559394328754384
0.9727892058317135,0.20677272882130043,-0.10452846326765355,0.34246875873327254
0.9649803447637393,0.2405966221428671,-0.10452846326765355,0.3400844348783102
0.9559958037894977,0.27412738554142113,-0.10452846326765355,0.33845258790880706
0.9458465291882032,0.3073241669467797,-0.10452846326765355,0.3375811680191657
0.9345448862875817,0.34014652119437255,-0.10452846326765355,0.3374744206794938
0.9221046443986228,0.37255445930144493,-0.10452846326765355,0.3381328659520999
0.908540960039796,0.40450849718747367,-0.10452846326765355,0.3395532959578026
0.8938703584711671,0.4359697037794369,-0.10452846326765355,0.34172879050439536
0.8781107135609145,0.46689974844332943,-0.10452846326765355,0.3446487508011269
0.8612812260087742,0.4972609476841366,-0.10452846326765355,0.3482989510949451
0.8434023999529444,0.5270163110573678,-0.10452846326765355,0.35266160797693513
0.8244960179889524,0.5561295862362151,-0.10452846326765355,0.35771546702130097
0.8045851146309164,0.5845653031794291,-0.10452846326765355,0.36343590633479034
0.7836939482475385,0.6122888173461011,-0.10452846326765355,0.3697950565120845
0.7618479715070194,0.6392663519046988,-0.10452846326765355,0.3767619364127393
0.7390738003669028,0.6654650388849337,-0.10452846326765355,0.3843026040981873
0.7153991816466306,0.690852959222318,-0.10452846326765355,0.3923803221934497
0.690852959222318,0.7153991816466305,-0.10452846326765355,0.4009557368679362
0.6654650388849337,0.7390738003669028,-0.10452846326765355,0.4099870695633504
0.6392663519046989,0.7618479715070194,-0.10452846326765355,0.41943032053462626
0.6122888173461011,0.7836939482475386,-0.10452846326765355,0.4292394832122643
0.5845653031794291,0.8045851146309164,-0.10452846326765355,0.4393667683417125
0.556129586236215,0.8244960179889524,-0.10452846326765355,0.4497628368078115
0.5270163110573678,0.8434023999529444,-0.10452846326765355,0.46037704001000335
0.49726094768413676,0.8612812260087741,-0.10452846326765355,0.4711576666172232
0.4668997484433295,0.8781107135609144,-0.10452846326765355,0.48205219450030534
0.4359697037794369,0.893870358471167,-0.10452846326765355,0.4930075466145174
0.40450849718747367,0.908540960039796,-0.10452846326765355,0.5039703495855875
0.3725544593014449,0.9221046443986228,-0.10452846326765355,0.5148871937394174
0.34014652119437266,0.9345448862875816,-0.10452846326765355,0.5257048933086468
0.3073241669467798,0.9458465291882032,-0.10452846326765355,0.5363707455483662
0.27412738554142113,0.9559958037894977,-0.10452846326765355,0.5468327874985909
0.24059662214286703,0.9649803447637393,-0.10452846326765355,0.5570400491425805
0.20677272882130054,0.9727892058317134,-0.10452846326765355,0.5669428017276359
0.1726969147805623,0.9794128730990714,-0.10452846326765355,0.5764928000385837
0.13841069615108437,0.9848432766475461,-0.10452846326765355,0.5856435174436159
0.10395584540887964,0.9890738003669027,-0.10452846326765355,0.5943503725673611
0.06937434048221462,0.9920992900156518,-0.10452846326765355,0.6025709464868674
0.03470831360797018,0.9939160595006973,-0.10452846326765355,0.6102651893923279
