date,theta_unwrapped,theta_smooth,omega_raw,omega_smooth,omega_filtered
1993-12-14,190.50336324609736,190.5015890558736,-177.0571900707655,-177.0720676626006,-153.1145870394163
1993-12-15,190.01619365945737,190.0143815211423,-178.80593307245726,-178.8186600087938,-153.1259629424288
1993-12-16,189.52427531688443,189.52243143775533,-180.52448556811578,-180.53483062481246,-153.13733884544126
1993-12-17,189.02769544963851,189.0258266648802,-182.2094725002753,-182.2172098545998,-153.14871474845373
1993-12-18,188.52655062146917,188.52466437489682,-183.85745778749697,-183.8623703949852,-153.16009065146622
1993-12-19,188.02094687859164,188.0190511938608,-185.4649574385694,-185.46684057978564,-153.17146655447868
1993-12-20,187.5109998620516,187.50910330395996,-187.02845389278082,-187.02711883335724,-153.18284245749115
1993-12-21,186.99683487917844,186.99494650483456,-188.5444115325663,-188.5396892310746,-153.19421836050364
1993-12-22,186.47858693100432,186.47671623082644,-190.00929329544306,-190.00103808506537,-153.2055942635161
1993-12-23,185.95640069275612,185.95455752148067,-191.41957828890736,-191.40767145282734,-153.21697016652857
1993-12-24,185.4304304448224,185.42862494292564,-192.77178028984054,-192.75613344486192,-153.22834606954106
1993-12-25,184.900839951949,184.89908245812722,-194.06246698877658,-194.0430251890939,-153.23972197255353
1993-12-26,184.3678022888267,184.3661032444231,-195.28827982000803,-195.2650242925738,-153.251097875566
1993-12-27,183.8314996107036,183.82986945721,-196.44595419724646,-196.41890462300216,-153.26247377857848
1993-12-28,183.29212286817065,183.29057193916333,-197.53233995669143,-197.50155621663725,-153.27384968159095
1993-12-29,182.74987146583433,182.74840987491464,-198.54442179407488,-198.5100051079935,-153.2852255846034
1993-12-30,182.2049528651918,182.20359039168667,-199.47933947177808,-199.44143286844337,-153.2966014876159
1993-12-31,181.65758213265516,181.65632810698304,-200.3344075624409,-200.29319563399622,-153.30797739062837
1994-01-01,181.1079814343225,181.10684462503886,-201.10713448665774,-201.0628423961316,-153.31935329364083
1994-01-02,180.55637947975117,180.55536798434886,-201.79524060873518,-201.74813233830355,-153.33072919665332
1994-01-03,180.00301091764263,180.00213205918953,-202.39667515383917,-202.34705100070278,-153.3421050996658
1994-01-04,179.44811568698512,179.44737591863628,-202.90963171882686,-202.85782506606847,-153.35348100267825
1994-01-05,178.89193832780612,178.89134314712308,-203.3325621630138,-203.2789355735622,-153.36485690569074
1994-01-06,178.33472725625032,178.33428113110173,-203.6641886844336,-203.60912938538604,-153.3762328087032
1994-01-07,177.7767340092059,177.77644031681334,-203.90351390850265,-203.8474287515055,-153.38760871171567
1994-01-08,177.2182124641432,177.21807344457704,-204.0498288408089,-203.9931388403893,-153.39898461472816
1994-01-09,176.6594180401936,176.65943476532556,-204.10271856716645,-204.04585313118878,-153.41036051774063
1994-01-10,176.10060688677373,176.1007792453649,-204.06206561697036,-204.0054565936298,-153.4217364207531
1994-01-11,175.54203506624754,175.5423617654977,-203.92805093949937,-203.87212661093872,-153.43311232376558
1994-01-12,174.98395773720733,174.98443632073244,-203.70115247774447,-203.64633163171675,-153.44448822677805
1994-01-13,174.42662834494536,174.42725522678842,-203.38214136086754,-203.32882756982508,-153.4558641297905
1994-01-14,173.8702978255808,173.87106833951543,-202.97207577334484,-202.92065200348952,-153.467240032803
1994-01-15,173.31521383010195,173.31612229316258,-202.47229259198866,-202.42311625479488,-153.47861593581547
1994-01-16,172.7616199742896,172.76265976317123,-201.8843969125519,-201.837795457599,-153.48999183882793
1994-01-17,172.20975512010818,172.21091875882905,-201.21024961825606,-201.16651674961395,-153.50136774184043
1994-01-18,171.6598526936972,171.6611319507165,-200.45195316899844,-200.41134574922398,-153.5127436448529
1994-01-19,171.11214004457673,171.11352603741,-199.6118358103813,-199.57457149621405,-153.52411954786535
1994-01-20,170.5668378501082,170.56832115539126,-198.69243441818253,-198.6586900513612,-153.53549545087785
1994-01-21,170.02415956863837,170.02573033555416,-197.69647620701653,-197.66638696361406,-153.5468713538903
1994-01-22,169.48431094411532,169.48595900911585,-196.6268595409456,-196.60051882305925,-153.55824725690277
1994-01-23,168.94748956430706,168.94920456513324,-195.486634086883,-195.4640941223406,-153.56962315991527
1994-01-24,168.41388447409784,168.41565596121768,-194.27898054536854,-194.2602536455488,-153.58099906292773
1994-01-25,167.8836758446887,167.8854933884297,-193.0071901952433,-192.99225060752724,-153.5923749659402
1994-01-26,167.3570346989018,167.35888799074561,-191.67464447444218,-191.6634307549466,-153.6037508689527
1994-01-27,166.83412269219315,166.83600163891563,-190.28479480628448,-190.27721263113563,-153.61512677196515
1994-01-28,166.31509194842215,166.31698675799439,-188.84114286573094,-188.83706819413783,-153.62650267497762
1994-01-29,165.80008494891777,165.8019862073259,-187.34722146293643,-187.34650396346115,-153.6378785779901
1994-01-30,165.28923447292388,165.2911332113091,-185.8065762005972,-185.8090428528958,-153.64925448100257
1994-01-31,164.7826635871072,164.78455133886348,-184.22274803934852,-184.2282068267632,-153.66063038401504
1994-02-01,164.28048568146923,164.2823545291636,-182.59925688515796,-182.6075004988852,-153.67200628702753
1994-02-02,163.782804548722,163.78464716090963,-180.9395862913152,-180.95039577398347,-153.68338219004
1994-02-03,163.2897145039675,163.2915241621606,-179.24716934541357,-179.26031760999467,-153.69475809305246
1994-02-04,162.8013005413546,162.80307115756918,-177.52537579026102,-177.54063095945094,-153.70613399606495
1994-02-05,162.31763852428062,162.31936464971977,-175.777500408356,-175.79462892943775,-153.7175098990774
1994-02-06,161.83879540564868,161.8404722311934,-174.00675268283885,-174.02552218249912,-153.72888580208988
1994-02-07,161.36482947468292,161.36645282394323,-172.2162477298516,-172.23642958327036,-153.74026170510237
1994-02-08,160.89579062684015,160.89735694257834,-170.4089984814418,-170.4303700790042,-153.75163760811483
1994-02-09,160.431720653429,160.43322697819892,-168.5879090858616,-168.61025578950284,-153.7630135111273
1994-02-10,159.9726535476571,159.97409749951498,-166.75576948216258,-166.77888627057473,-153.7743894141398
1994-02-11,159.5186158239582,159.5199955680934,-164.9152510951899,-164.93894390417336,-153.78576531715225
1994-02-12,159.06962684761473,159.07094106472115,-163.0689035886826,-163.0929903585129,-153.79714122016472
1994-02-13,158.62569917186386,158.62694702403556,-161.21915260987953,-161.2434640557949,-153.8085171231772
1994-02-14,158.18683887986757,158.1880199747513,-159.36829845490138,-159.3926785808544,-153.81989302618967
1994-02-15,157.75304592912684,157.7541602830045,-157.5185155808431,-157.54282195902124,-153.83126892920214
1994-02-16,157.3243144961255,157.32536249653603,-155.6718528886413,-155.69595672886135,-153.84264483221463
1994-02-17,156.9006333191956,156.90161568763742,-153.83023470097396,-153.8540207352271,-153.8540207352271
1994-02-18,156.48198603780423,156.48290379298956,-151.99546236137394,-152.01882856861994,-152.01882856861994
1994-02-19,156.06835152666216,156.06920594872616,-150.16921638230633,-150.1920735784479,-150.1920735784479
1994-02-20,155.65970422325336,155.66049681925378,-148.35305906898793,-148.3753303858757,-148.3753303858757
1994-02-21,155.25601444757146,155.25674691855053,-146.5484375545384,-146.57005783061686,-146.57005783061686
1994-02-22,154.8572487130303,154.85792292285095,-144.75668718192537,-144.77760228540865,-144.77760228540865
1994-02-23,154.46337002768388,154.46398797379788,-142.9790351721822,-142.99920127601217,-142.99920127601217
1994-02-24,154.07433818505095,154.0749019713051,-141.21660452337892,-141.2359873490641,-141.2359873490641
1994-02-25,153.69011004398322,153.69062185552812,-139.47041808960785,-139.48899213508412,-139.48899213508412
1994-02-26,153.31063979715464,153.31110187747876,-137.74140279288986,-137.75915055779842,-137.75915055779842
1994-02-27,152.9358792278686,152.93629385794927,-136.03039392463688,-136.04730514409312,-136.04730514409312
1994-02-28,152.56577795499348,152.5661474345266,-134.3381394982207,-134.35421039452194,-134.35421039452194
1994-03-01,152.20028366593473,152.2006102965832,-132.6653046188876,-132.68053717890143,-132.68053717890143
1994-03-02,151.83934233764185,151.83962840822213,-131.01247584082012,-131.02687712500847,-131.02687712500847
1994-03-03,151.4828984457247,151.48314621923865,-129.38016548387168,-129.39374697165476,-129.39374697165476
1994-03-04,151.13089516182302,151.13110686422925,-127.76881588699325,-127.78159286176742,-127.78159286176742
1994-03-05,150.78327453943064,150.78345235004372,-126.17880357930699,-126.1907945551975,-126.1907945551975
1994-03-06,150.43997768842527,150.44012373182593,-124.61044335207771,-124.62166954376517,-124.62166954376517
1994-03-07,150.1009449385977,150.1010612779353,-123.06399221707397,-123.07447705291997,-123.07447705291997
1994-03-08,149.76611599250677,149.7662046240753,-121.53965324016826,-121.54942191834925,-121.54942191834925
1994-03-09,149.43543006801522,149.4354929169863,-120.03757924171441,-120.04665832845421,-120.04665832845421
1994-03-10,149.10882603088228,149.10886494808125,-118.5578763571466,-118.56629342554879,-118.56629342554879
1994-03-11,148.7862425178048,148.78625927742115,-117.10060745197188,-117.1083907598586,-117.1083907598586
1994-03-12,148.46761805031002,148.46761434843773,-115.66579538818769,-115.67297359273289,-115.67297359273289
1994-03-13,148.15289113990937,148.15286859381982,-114.25342614077454,-114.26002804789823,-114.26002804789823
1994-03-14,147.8420003849261,147.8419605329806,-112.86345176394389,-112.86950611005523,-112.86950611005523
1994-03-15,147.53488455940845,147.53482886152636,-111.49579320707926,-111.50132847076384,-111.50132847076384
1994-03-16,147.23148269453807,147.23141253314049,-110.15034298201135,-110.15538722337442,-110.15538722337442
1994-03-17,146.93173415293631,146.93165083429386,-108.82696768469032,-108.83154840979478,-108.83154840979478
1994-03-18,146.63557869626445,146.6354834521832,-107.52551037462763,-107.52965442293134,-107.52965442293134
1994-03-19,146.3429565465042,146.34285053628994,-106.24579281400656,-106.2495262664088,-106.2495262664088
1994-03-20,146.05380844129402,146.0536927539416,-104.98761757239117,-104.99096567781817,-104.99096567781817
1994-03-21,145.76807568368503,145.7679513402446,-103.75077000111924,-103.75375711968081,-103.75375711968081
1994-03-22,145.4857001866676,145.48556814274536,-102.53502008166106,-102.53766964241731,-102.53766964241731
