theta1,theta2,omega1,omega2,state
401.30553359741066,-208.58257754309153,-2.3158310794955104,3.954149978054391,1
401.39594250883084,-208.67239490935268,33.02185489623325,-32.80579302689393,1
401.48093958087554,-208.7517333004347,31.04518056429699,-28.97834734267931,1
401.5610845251666,-208.82193330985,29.27294090232609,-25.640553438952924,1
401.6368736993138,-208.8841451468556,27.681995857270262,-22.72287346629476,1
401.70874818710746,-208.93935902776647,26.252156666639547,-20.16687000270716,1
401.7771007650728,-208.9884301952294,24.965779101822445,-17.923243915816762,1
401.8422819159999,-209.03209960375176,23.807415376116722,-15.950251462798134,1
401.90460502644186,-209.07101109189176,22.763516088940907,-14.212421043140475,1
401.9643508850544,-209.10572569316375,21.822174858233893,-12.679508114597196,1
402.0217715814536,-209.13673360663904,20.972909359794823,-11.325640396839711,1
402.0770938905895,-209.16446424554297,20.206473411884982,-10.12861585966474,1
402.13052221516233,-209.18929470129234,19.514695550239612,-9.069323962459285,1
402.1822411479639,-209.21155689634085,18.89034020578253,-8.13126674147175,1
402.2324177069716,-209.23154364820044,18.32698817754324,-7.300161116708549,1
402.2812032883278,-209.2495138262241,17.818933590352586,-6.563607523143972,1
402.3287353757601,-209.2656967499544,17.36109493466444,-5.9108128924933965,1
402.3751390394359,-209.28029595143133,16.948938157587868,-5.33235833944912,1
402.4205282525137,-209.2934924024799,16.578410076644346,-4.820003745486141,1
402.4650070496198,-209.30544729061108,16.24588064302213,-4.366522889917056,1
402.5086705480332,-209.31630441299035,15.948092795487351,-3.9655639490274117,1
402.5516058494484,-209.32619224634416,15.68211884190135,-3.6115311324822423,1
402.59389283768866,-209.33522574115153,15.445322454746652,-3.299483978388329,1
402.6356048856045,-209.34350788062696,15.23532550126461,-3.025051443400445,1
402.676809482587,-209.3511310385364,15.049979047856503,-2.784358426427431,1
402.7175687925695,-209.35817816453078,14.887337971111211,-2.5739627694433045,1
402.7579401510757,-209.36472382123773,14.745638694376101,-2.390801112213383,1
402.79797650872075,-209.37083509363353,14.62327962986989,-2.232142242566338,1
402.83772682758934,-209.3765723881099,14.518803966755412,-2.0955468074968966,1
402.8772364360786,-209.38199013606788,14.430884500686277,-1.978832441649483,1
402.9165473470758,-209.3871374146968,14.358310241727539,-1.8800435192155907,1
402.9556985437088,-209.39205849574847,14.29997457022365,-1.7974248541203945,1
402.9947262363812,-209.39679333158855,14.254864748595745,-1.729398790590714,1
403.03366409433414,-209.40137798649013,14.22205261729427,-1.6745452027996743,1
403.07254345457744,-209.4058450200308,14.200686328870011,-1.6315840007279212,1
403.11139351069136,-209.41022382851662,14.189982995612356,-1.5993597994481006,1
403.1502414836824,-209.41454094953895,14.1892221349858,-1.5768284534047203,1
403.18911277682145,-209.41882033409763,14.19773981902024,-1.563045210058452,1
403.22803111617117,-209.42308359014288,14.214923447490218,-1.5571542705276882,1
403.267018678297,-209.42735020087142,14.240207066467766,-1.5583795685981616,1
403.3060962064879,-209.43163772069417,14.273067171726384,-1.5660166152612205,1
403.3452831166728,-209.43596195142624,14.31301894502967,-1.5794252748858737,1
403.3845975940694,-209.4403371009205,14.359612869113507,-1.5980233527757954,1
403.4240566814909,-209.4447759260955,14.412431680709735,-1.6212808951747477,1
403.46367636013287,-209.4492898620665,14.471087623973798,-1.648715113410099,1
403.50347162357684,-209.45388913888627,14.53521997289883,-1.6798858584159773,1
403.5434565456653,-209.45858288722158,14.604492792821844,-1.714391579473771,1
403.58364434282385,-209.46337923412696,14.67859291215569,-1.7518657071905537,1
403.62404743135284,-209.46828538994873,14.757228085218522,-1.7919734139026666,1
403.6646774801609,-209.4733077272758,14.8401253271277,-1.8344087087078471,1
403.7055454593637,-209.47845185275142,14.92702940382811,-1.8788918299723534,1
403.74666168512226,-209.4837226724599,15.017701458323312,-1.925166898519757,1
403.78803586104937,-209.489124451522,15.111917757359976,-1.9729998024344024,1
403.8296771164918,-209.49466086846832,15.209468550346887,-2.022176289641591,1
403.871594041964,-209.5003350649005,15.31015702872906,-2.072500246855023,1
403.91379472197826,-209.50614969088855,15.41379837521926,-2.123792142136563,1
403.95628676549325,-209.5121069465094,15.520218893832599,-2.1758876155105447,1
403.99907733418263,-209.51820861988796,15.629255213802654,-2.2286362015221184,1
404.0421731687058,-209.5244561220645,15.740753559593712,-2.2819001699802266,1
404.0855806131519,-209.53085051898384,15.854569083934159,-2.335553474792424,1
404.1293056378076,-209.53739256086726,15.970565255484246,-2.3894807979171433,1
404.17335386037536,-209.5440827091938,16.0886132928823,-2.4435766762647813,1
404.2177305657645,-209.550921161504,16.20859164338907,-2.4977447063033673,1
404.2624407245753,-209.55790787422313,16.330385505650636,-2.5518968206667756,1
404.3074890103809,-209.56504258367562,16.453886390476686,-2.6059526275182745,1
404.35287981588846,-209.57232482543745,16.57899171164399,-2.6598388035086984,1
404.3986172680709,-209.5797539521739,16.705604409640483,-2.7134885404856743,1
404.4447052423545,-209.5873291500964,16.83363260708327,-2.766841041196266,1
404.49114737592794,-209.5950494541461,16.962989287691485,-2.819841054154769,1
404.53794708023236,-209.6029137620079,17.093591997194892,-2.872438446516171,1
404.58510755269884,-209.61092084705496,17.225362568390224,-2.9245878134429515,1
404.63263178778703,-209.61906937030955,17.358226865967215,-2.9762481187400525,1
404.68052258737094,-209.62735789149588,17.492114548006626,-3.027382363304103,1
404.7287825705205,-209.63578487925986,17.626958845373572,-3.0779572807956996,1
404.7774141827228,-209.64434872062125,17.762696356901184,-3.1279430572500444,1
404.8264197045792,-209.65304772971655,17.899266858066852,-3.1773130720576397,1
404.8758012600138,-209.6618801558872,18.036613122467717,-3.2260436588238313,1
404.9255608240282,-209.67084419116583,18.174680756258404,-3.2741138855234633,1
404.9757002300357,-209.6799379772073,18.313418044256974,-3.3215053516448476,1
405.0262211767987,-209.6891596117024,18.452775805152815,-3.3682019993340435,1
405.07712523499185,-209.69850715431372,18.59270725506108,-3.4141899387868673,1
405.12841385342233,-209.7079786321708,18.733167881737725,-3.4594572873034144,1
405.18008836492754,-209.71757204495765,18.87411532728494,-3.5039940203951403,1
405.2321499919724,-209.7272853696224,19.01550927811317,-3.547791833794521,1
405.28459985196383,-209.7371165647369,19.157311361880243,-3.5908440155777805,1
405.3374389622984,-209.7470635745285,19.29948504970446,-3.633145326384061,1
405.3906682451568,-209.75712433260787,19.44199556404096,-3.674691888488255,1
405.4442885320644,-209.76729676541677,19.58480979297247,-3.7154810834473615,1
405.49830056823447,-209.77757879541656,19.72789621113306,-3.755511457423061,1
405.55270501670384,-209.78796834403335,19.871224803444075,-3.794782632282276,1
405.60750246227,-209.79846333437547,20.01476699305404,-3.833295222462195,1
405.6626934152435,-209.80906169374015,20.15849557354265,-3.8710507579450453,1
405.71827831503015,-209.81976135592757,20.302384647081453,-3.9080516139565598,1
405.77425753355567,-209.83056026337488,20.446409566453756,-3.94430094513116,1
405.8306313785314,-209.8414563691179,20.590546877390064,-3.979802622642769,1
405.88740009657545,-209.852447638596,20.73477426557093,-4.014561176871204,1
405.94456387619846,-209.86353205130936,20.879070507311674,-4.048581743555706,1
406.00212285065743,-209.87470760233902,21.023415421146098,-4.081870013581709,1
406.0600771006872,-209.8859723037389,21.167789823374072,-4.114432186307922,1
406.1184266571153,-209.89732418580826,21.312175485357894,-4.1462749258307685,1
406.1771715033673,-209.9087612982527,21.456555093533655,-4.177405320333242,1
406.23631157786747,-209.920281711242,21.600912211202395,-4.20783084434797,1
406.29584677634057,-209.9318835163701,21.745231242306957,-4.237559323037983,1
406.35577695402145,-209.9435648275263,21.889497397921456,-4.266598899796236,1
406.41610192777995,-209.95532378168423,22.033696665298606,-4.294958006184057,1
406.47682147815954,-209.9671585396105,22.177815776151935,-4.322645332570145,1
406.53793535132996,-209.9790672864969,22.32184217547711,-4.3496698002553185,1
406.59944326096723,-209.99104823252603,22.46576399502081,-4.376040537139917,1
406.6613448900642,-210.0030996133746,22.60957002766903,-4.401766854938447,1
406.72363989267325,-210.01521969065737,22.75324970296758,-4.4268582275396735,1
406.78632789558014,-210.02740675231382,22.896793061721645,-4.451324270013316,1
406.8494084999136,-210.03965911294165,23.04019073279525,-4.475174719315106,1
406.91288128269633,-210.05197511408292,23.183433911408432,-4.498419416851179,1
406.97674579834046,-210.06435312446487,23.326514339025273,-4.521068292009233,1
407.04100158008606,-210.07679154019777,23.469424282558165,-4.543131346438027,1
407.10564814139,-210.08928878493435,23.61215651627916,-4.564618640037091,1
407.1706849772714,-210.10184330999616,23.754704305674007,-4.58554027882464,1
407.23611156561225,-210.1144535944668,23.897061391510732,-4.605906402902628,1
407.3019273684074,-210.12711814525025,24.039221970908063,-4.625727173652602,1
407.36813183296687,-210.1398354970975,24.181180680351613,-4.645012762207145,1
407.434724393082,-210.15260421260814,24.322932582052704,-4.663773340264925,1
407.5017044701542,-210.16542288220788,24.464473150640394,-4.682019071306078,1
407.5690714742835,-210.17829012410047,24.605798258191,-4.699760101265087,1
407.6368248053195,-210.1912045841978,24.746904160923595,-4.717006550553112,1
407.7049638538806,-210.2041649360302,24.88778748694252,-4.733768506782193,1
407.7734880023354,-210.21716988063685,25.02844522312365,-4.7500560175802775,1
407.8423966257536,-210.2302181464386,25.168874703482174,-4.765879084087163,1
407.9116890928276,-210.24330848909574,25.30907359877917,-4.781247655520712,1
407.98136476676706,-210.25643969135209,25.44903990639534,-4.796171624132116,1
408.05142300616615,-210.26961056286584,25.588771940525692,-4.810660820399035,1
408.1218631658399,-210.28281994002552,25.72826832081289,-4.824725007569523,1
408.19268459763407,-210.2960666857553,25.86752796283019,-4.838373877806619,1
408.2638866512149,-210.3093496893116,26.00655007039782,-4.851617048938777,1
408.33546867483483,-210.3226678660699,26.14533412716284,-4.864464060965838,1
408.4074300160757,-210.33602015730295,26.28387988823473,-4.876924372872317,1
408.47977002257136,-210.34940552995218,26.422187372550525,-4.889007360131001,1
408.5524880427066,-210.36282297639042,26.56025685441094,-4.900722311568708,1
408.62558342629507,-210.37627151417848,26.698088855656444,-4.912078427086056,1
408.69905552523926,-210.38975018581618,26.835684139375868,-4.92308481567134,1
408.77290369417017,-210.40325805848835,26.973043702023332,-4.9337504935097325,1
408.84712729106843,-210.41679422380545,27.11016876710008,-4.94408438207463,1
408.92172567786844,-210.4303577975419,27.247060778675753,-4.954095307227725,1
408.9966982210509,-210.4439479193719,27.383721397405875,-4.963791998416661,1
409.0720442922136,-210.45756375260078,27.520152492184906,-4.973183086845975,1
409.14776326862454,-210.47120448389265,27.65635613410508,-4.982277104357941,1
409.22385453376256,-210.4848693229973,27.792334591634408,-4.991082482968331,1
409.30031747783863,-210.4985575024738,27.928090323793974,-4.999607553794454,1
409.3771514983082,-210.51226827741525,28.063625976516928,-5.007860547364112,1
409.4543560003739,-210.52600092517412,28.19894437950032,-5.015849593929507,1
409.5319303974742,-210.53975474508667,28.334048540859783,-5.02358272305462,1
409.60987411175824,-210.55352905819655,28.468941642262738,-5.031067863384382,1
409.6881865745477,-210.56732320697807,28.603627033847737,-5.038312842454905,1
409.7668672267862,-210.58113655505989,28.738108230128272,-5.045325386883249,1
409.84591551947346,-210.59496848694778,28.872388903999642,-5.052113122047983,1
409.92533091408865,-210.60881840774852,29.006472883205106,-5.058683572471051,1
410.0051128830021,-210.6226857428945,29.140364145642724,-5.065044162074038,1
410.08526090987857,-210.63656993787066,29.27406681664646,-5.071202215043053,1
410.165774490074,-210.65047045794395,29.407585166352295,-5.07716495676519,1
410.24665313101883,-210.66438678789333,29.540923605109707,-5.082939514013352,1
410.32789635259036,-210.6783184317409,29.674086679009932,-5.08853291532676,1
410.40950368747764,-210.69226491248656,29.80707906755058,-5.093952092347081,1
410.49147468154325,-210.70622577184594,29.939905582475564,-5.099203881012369,1
410.57380889417317,-210.72020056999025,30.072571163087193,-5.104295022213832,1
410.6565058986202,-210.73418888528892,30.205080874286857,-5.109232162837756,1
410.73956528233754,-210.74819031405437,30.33743990272965,-5.114021856577064,1
410.8229866473028,-210.76220447028854,30.46965355357187,-5.118670564531673,1
410.9067696103334,-210.77623098543177,30.60172724694229,-5.123184656066057,1
410.9909138033926,-210.79026950811334,30.73366651486853,-5.127570409446554,1
411.0754188738871,-210.80431970390592,30.865476998092003,-5.131834013234118,1
411.16028448496405,-210.81838125508452,30.997164445871494,-5.135981567985207,1
411.24551031579887,-210.8324538603881,31.128734712426837,-5.140019087140249,1
411.33109606187634,-210.84653723478425,31.26019375480646,-5.143952498190627,1
411.417041435261,-210.86063110923536,31.39154762872234,-5.147787643261557,1
411.5033461648639,-210.87473523046947,31.522802487464983,-5.151530280761214,1
411.5900099967056,-210.88884936075573,31.653964580188056,-5.155186087057944,1
411.67703269417404,-210.9029732776825,31.785040250364105,-5.15876065750211,1
411.76441403826726,-210.9171067739359,31.916035930016744,-5.162259506552102,1
411.8521538278308,-210.93124965708316,32.046958138099896,-5.165688069537756,1
411.9402518798002,-210.94540174936205,32.177813481827656,-5.169051704866809,1
412.0287080294298,-210.95956288747152,32.30860865223011,-5.17235569448637,1
412.1175221305149,-210.97373292236483,32.43935042128815,-5.175605244777003,1
412.20669405560915,-210.98791171904764,32.57004564069047,-5.178805488399301,1
412.29622369623996,-211.00209915638018,32.700701240416116,-5.181961485711216,1
412.38611096311865,-211.01629512688274,32.831324227452846,-5.185078226060182,1
412.47635578634055,-211.0304995365438,32.96192168176526,-5.188160628697853,1
412.56695811558217,-211.04471230463193,33.09250075551262,-5.19121354419078,1
412.65791792029347,-211.05893336351167,33.223068670814826,-5.194241755827194,1
412.74923518988504,-211.0731626584623,33.35363271828907,-5.197249980715683,1
412.8409099339074,-211.0874001474997,33.48420025418717,-5.20024287090641,1
412.93294218222434,-211.10164580120158,33.61477869776328,-5.203225014617647,1
413.02533198518984,-211.1158996025399,33.745375533159965,-5.206200938825806,1
413.1180794138173,-211.1301615467146,33.875998306158195,-5.209175109795918,1
413.21118455993707,-211.14443164098876,34.00665462024643,-5.2121519336412225,1
413.3046475363478,-211.15870990452802,34.137352134021775,-5.215135757719303,1
413.3984684769708,-211.17299636824524,34.268098562563885,-5.218130872713596,1
413.4926475369983,-211.1872910746485,34.398901675011274,-5.22114151378664,1
413.58718489303783,-211.20159407769296,34.52976929345813,-5.224171861991007,1
413.68208074324644,-211.2159054426339,34.660709288708546,-5.2272260446790755,1
413.7773353074608,-211.2302252458844,34.791729579311024,-5.230308137252512,1
413.872948827327,-211.24455357487747,34.92283813108238,-5.233422164709901,1
413.96892156642224,-211.25889052793013,35.05404295455529,-5.236572102486812,1
414.06525381036954,-211.27323621411117,35.18535210176382,-5.239761877623232,1
414.1619458669499,-211.28759075311274,35.31677366599063,-5.2429953703263505,1
414.25899806620976,-211.301954275125,35.44831577962586,-5.246276414978272,1
414.35641076055896,-211.3163269207132,35.57998661105816,-5.24960880109038,1
414.4541843248669,-211.33070884069866,35.711794363488096,-5.252996274688605,1
414.5523191565505,-211.34510019604207,35.843747272439884,-5.2564425391808385,1
414.6508156756573,-211.359501157731,35.97585360374072,-5.259951256873227,1
414.7496743249465,-211.37391190667094,36.108121652886645,-5.26352605031911,1
414.8488955699666,-211.38833263358092,36.24055974359991,-5.267170503870215,1
414.94847989912967,-211.4027635388921,36.373176226821705,-5.27088816490758,1
415.0484278237749,-211.41720483264814,36.505979476631914,-5.274682544392303,1
415.14873987822614,-211.43165673440902,36.63897788833185,-5.278557118162696,1
415.24941661984514,-211.44611947315767,36.772179876351146,-5.282515327945463,1
415.35045862908095,-211.46059328721128,36.90559387334478,-5.286560583078256,1
415.45186650951877,-211.47507842413634,37.03922832992574,-5.290696261880041,1
415.55364088791265,-211.48957514066393,37.17309170837866,-5.294925711703541,1
415.65578241421053,-211.50408370260763,37.307192480315,-5.299252249938121,1
415.7582917615768,-211.51860438478602,37.441539125492326,-5.303679165650341,1
415.8611696264175,-211.5331374709503,37.576140133080855,-5.308209721504188,1
415.96441672839256,-211.54768325371253,37.711003996402404,-5.312847153910253,1
416.068033810418,-211.56224203447692,37.84613920980359,-5.317594674194949,1
416.17202163866483,-211.57681412337325,37.981554267117936,-5.322455469379293,1
416.27638100254853,-211.59139983919425,38.117257658535124,-5.3274327036217555,1
416.38111271471695,-211.60599950933647,38.25325786952679,-5.332529519446827,1
416.48621761103186,-211.62061346974448,38.38956337903483,-5.337749039028664,1
416.5916965505402,-211.63524206485687,38.52618265537547,-5.343094364793248,1
416.6975504154353,-211.64988564755404,38.663124152946736,-5.348568580145101,1
416.8037801110161,-211.66454457911135,38.80039631091874,-5.3541747513080695,1
416.9103865656388,-211.67921922915357,38.938007550951575,-5.359915927924084,1
417.01737073065874,-211.69390997561277,39.07596627348958,-5.365795144215733,1
417.1247335803632,-211.70861720468776,39.2142808545769,-5.3718154196404875,1
417.23247611189595,-211.7233413108073,39.3529596423399,-5.377979760170609,1
417.34059934517586,-211.73808269659554,39.49201095550108,-5.384291159151737,1
417.4491043228053,-211.75284177284047,39.63144307910855,-5.3907525984548945,1
417.55799210996855,-211.7676189584643,39.77126426139738,-5.39736704911015,1
417.6672637943209,-211.782414680497,39.91148270970425,-5.404137472440858,1
417.77692048587517,-211.79722937405379,40.05210659021353,-5.4110668216181095,1
417.88696331687714,-211.81206348231476,40.193144023433305,-5.418158042314241,1
417.9973934416684,-211.82691745650675,40.33460308002292,-5.42541407362738,1
418.10821203654245,-211.84179175588844,40.47649177775929,-5.4328378491634295,1
418.2194202995923,-211.85668684773805,40.61881807891214,-5.44043229806475,1
418.33101945054096,-211.8716032073422,40.7615898840182,-5.4482003454151675,1
418.44301073056147,-211.88654131798725,40.90481502750296,-5.456144913110695,1
418.55539540208997,-211.90150167095427,41.0485012757994,-5.464268921207,1
418.66817474862466,-211.91648476551612,41.192656321757404,-5.472575288707488,1
418.7813500745183,-211.931491108938,41.337287782659146,-5.481066934841206,1
418.89492270476006,-211.94652121648087,41.48240319582285,-5.4897467800403215,1
419.00889398474476,-211.9615756114072,41.62801001442428,-5.498617746841607,1
419.1232652800262,-211.9766548249879,41.77411560150726,-5.507682760342086,1
419.23803797605456,-211.99175939651124,41.920727224370225,-5.51694474890625,1
419.3532134779039,-212.00688987329542,42.06785205049456,-5.526406645423363,1
419.4687932099941,-212.02204681070515,42.215497145948206,-5.536071388904938,1
419.58477861579456,-212.03723077216944,42.36366946858189,-5.54594192482591,1
419.70117115750895,-212.05244232920043,42.51237586119528,-5.5560212055726215,1
419.8179723157464,-212.06768206141533,42.66162304623274,-5.566312191492008,1
419.9351835891764,-212.08295055656015,42.81141762033283,-5.576817851648714,1
420.0528064941745,-212.0982484105374,42.961766050509674,-5.587541165183298,1
420.1708425644513,-212.11357622743583,43.11267466861099,-5.5984851221550205,1
420.2892933506644,-212.12893461956216,43.26414966436593,-5.609652724144103,1
420.4081604200111,-212.14432420747485,43.41619707888341,-5.621046985113198,1
420.52744535581,-212.15974562002197,43.56882280051742,-5.632670932827545,1
420.647149757066,-212.17519949438042,43.72203255876921,-5.644527609428205,1
420.7672752380109,-212.19068647609723,43.87583191512642,-5.656620072064875,1
420.88782342762846,-212.20620721913298,44.030226257778686,-5.668951393802489,1
421.0087959691621,-212.22176238590794,44.18522079518443,-5.681524664555746,1
421.13019451959997,-212.2373526473499,44.34082054743805,-5.69434299167686,1
421.25202074914097,-212.25297868294442,44.49703033986522,-5.707409500901131,1
421.37427634064363,-212.26864118078853,44.653854796305346,-5.720727337558843,1
421.49696298905417,-212.28434083764643,44.81129833196328,-5.73429966734641,1
421.62008240081565,-212.3000783590079,44.96936514589538,-5.748129677279866,1
421.7436362932484,-212.3158544591473,45.128059211083354,-5.7622205759144265,1
421.8676263939063,-212.33166986118516,45.287384265241094,-5.776575594327609,1
421.9920544399165,-212.34752529715283,45.44734380524931,-5.791197987191846,1
422.11692217729205,-212.36342150805882,45.60794107643597,-5.806091033415826,1
422.24223136022266,-212.3793592439583,45.76917906541969,-5.8212580372886915,1
422.36798375034124,-212.3953392640245,45.931060490766384,-5.836702329172046,1
422.49418111596026,-212.41136233662164,46.09358779236284,-5.852427266105886,1
422.620825231282,-212.4274292393799,46.256763121290966,-5.868436232459544,1
422.7479178755808,-212.44354075927254,46.42058833014659,-5.884732640785996,1
422.8754608323604,-212.45969769269578,46.585064963691,-5.901319932835206,1
423.0034558884816,-212.47590084555026,46.75019424829198,-5.918201580098272,1
423.131904833255,-212.49215103332386,46.915977078509094,-5.935381084312192,1
423.26080945751147,-212.5084490811787,47.08241400968405,-5.952861978979399,1
423.39017155264565,-212.52479582404052,47.24950524771516,-5.970647830276786,1
423.519992909621,-212.5411921066887,47.41725063526462,-5.988742237247427,1
423.65027531793646,-212.55763878384693,47.58564963723482,-6.007148832044924,1
423.78102056455845,-212.57413672027548,47.75470132869583,-6.025871280529923,1
423.91223043281883,-212.5906867908663,47.92440438205942,-6.0449132832927885,1
424.04390670129044,-212.6072898807427,48.094757059271075,-6.064278577361529,1
424.1760511426248,-212.6239468853604,48.26575719738134,-6.0839709366112675,1
424.308665522346,-212.6406587106093,48.4374021931388,-6.103994172156571,1
424.44175159761073,-212.65742627291766,48.60968899045317,-6.124352133130416,1
424.5753111159295,-212.67425049935866,48.78261406593909,-6.145048707578256,1
424.70934581384995,-212.69113232775882,48.95617341546801,-6.166087823160091,1
424.84385741558714,-212.70807270680527,49.130362534460666,-6.187473446708361,1
424.97884763161414,-212.72507259615577,49.30517640388062,-6.209209585272583,1
425.11431815721136,-212.74213296655049,49.48060947439889,-6.23130028667231,1
425.2502706709695,-212.75925479992574,49.65665565017268,-6.253749640314469,1
425.38670683325506,-212.77643908953013,49.83330827475902,-6.276561777996322,1
425.5236282846226,-212.79368684004174,50.010560112006225,-6.299740874369451,1
425.6610366441839,-212.8109990676871,50.18840332979423,-6.323291147470802,1
425.7989335079221,-212.8283768003604,50.366829480375884,-6.347216858918314,1
425.9373204469528,-212.84582107774338,50.545829480928546,-6.371522314131839,1
426.076199005736,-212.86333295142742,50.72539359557219,-6.3962118630989195,1
426.2155707002413,-212.8809134850378,50.90551141808318,-6.421289901195253,1
426.35543701605656,-212.8985637543585,51.08617185153888,-6.446760869381566,1
426.49579940644077,-212.916284847458,51.26736308778406,-6.47262925458988,1
426.6366592903213,-212.9340778648166,51.449072587378446,-6.498899590230535,1
426.7780180502331,-212.95194391945378,51.63128705779569,-6.525576456232778,1
426.91987703019345,-212.96988413705537,51.81399243054445,-6.552664478983412,1
427.0622375335134,-212.98789965610104,51.997173837556325,-6.5801683314216035,1
427.2051008205462,-213.00599162799244,52.18081558875147,-6.608092733339113,1
427.3484681063771,-213.02416121718235,52.36490114975056,-6.636442451616726,1
427.4923405584465,-213.0424096013043,52.54941311836171,-6.665222300548399,1
427.6367192941042,-213.06073797130128,52.734333198928056,-6.694437141385021,1
427.78160537809595,-213.079147531555,52.91964217800972,-6.724091882677055,1
427.9269998199803,-213.09763950001485,53.10531989828678,-6.754191479959289,1
428.07290357148287,-213.11621510832856,53.29134523625309,-6.78474093657633,1
428.2193175237669,-213.13487560196944,53.47769607176198,-6.815745302333659,1
428.3662425046245,-213.15362224036227,53.66434925825317,-6.8472096729822765,1
428.51367927559227,-213.1724562970084,53.85128059599692,-6.879139190005687,1
428.66162852899265,-213.1913790596104,54.038464804438284,-6.911539040369677,1
428.81009088489236,-213.21039183019468,54.22587549238734,-6.94441445591157,1
428.95906688798715,-213.22949592523472,54.413485130389546,-6.9777707133751194,1
429.1085570044106,-213.24869267577364,54.60126502368889,-7.011613134344473,1
429.25856161845394,-213.2679834275434,54.789185279272004,-7.045947083902945,1
429.40908102919127,-213.28736954107987,54.97721477182878,-7.080777969192827,1
429.560115447016,-213.3068523918345,55.165321110507215,-7.116111238130139,1
429.71166499008825,-213.3264333702841,55.35347060715259,-7.151952378717488,1
429.8637296806896,-213.3461138820365,55.5416282420792,-7.188306917556437,1
430.01630944148764,-213.36589534793384,55.72975763151095,-7.225180419010522,1
430.16940409171735,-213.38577920415415,55.91782099642345,-7.26257848446835,1
430.3230133432619,-213.40576690230733,56.10577912666122,-7.300506750454097,1
430.4771367966272,-213.4258599095246,56.29359134161693,-7.338970886100664,1
430.6317739368125,-213.44605970854138,56.481215452715716,-7.377976590881271,1
430.7869241290861,-213.46636779777683,56.66860772794971,-7.417529593247738,1
430.942586614661,-213.48678569140716,56.85572285625422,-7.4576356484834125,1
431.0987605062661,-213.50731491943284,57.04251390870012,-7.4983005363723825,1
431.2554447836052,-213.5279570277371,57.22893229811887,-7.5395300581329545,1
431.41263828871763,-213.5487135781381,57.41492774234007,-7.581330033963867,1
431.5703397212218,-213.5695861484322,57.60044822216185,-7.623706299923463,1
431.7285476334597,-213.59057633243017,57.7854399448421,-7.666664705255081,1
431.8872604255245,-213.6116857399835,57.9698473016945,-7.710211108854681,1
432.0464763401826,-213.63291599700133,58.15361282888737,-7.754351375766393,1
432.20619345767153,-213.6542687454544,58.33667716277344,-7.799091372475837,1
432.3664096903765,-213.67574564336616,58.518978995504185,-7.844436962270668,1
432.52712277741034,-213.697348364796,58.70045503913534,-7.890394002253009,1
432.68833027907954,-213.71907859980996,58.88103998469368,-7.936968338852246,1
432.85002957122975,-213.7409380544371,59.06066645781014,-7.9841658025527815,1
433.0122178394775,-213.76292845061113,59.23926497750925,-8.031992202568208,1
433.1748920733161,-213.78505152609566,59.416763909558604,-8.080453320727086,1
433.3380490601071,-213.80730903439348,59.5930894254412,-8.129554905783936,1
433.50168537896076,-213.82970274464049,59.76816546124262,-8.179302667709534,1
433.6657973945029,-213.8522344414818,59.94191367677816,-8.229702271297356,1
433.8303812505258,-213.87490592492878,60.11425341240037,-8.280759329008704,1
433.9954328635193,-213.89771901019424,60.285101645883685,-8.332479393210042,1
434.16094791607924,-213.92067552750552,60.45437294746503,-8.384867947939156,1
434.32692185021676,-213.9437773218973,60.62197944375167,-8.437930401599656,1
434.49334986054896,-213.96702625297934,60.78783077385546,-8.491672077716858,1
434.66022688738286,-213.99042419468026,60.95183405110312,-8.546098206264238,1
434.82754760969397,-214.01397303496532,61.11389382407182,-8.601213914109612,1
434.99530643799204,-214.03767467552467,61.27391203589304,-8.657024214306306,1
435.16349750708656,-214.06153103143353,61.43178798679365,-8.71353399571471,1
435.3321146687611,-214.08554403078404,61.58741830164898,-8.770748012774394,1
435.5011514843528,-214.10971561428494,61.740696894812714,-8.828670873695884,1
435.670601217238,-214.1340477348271,61.89151493633942,-8.887307028030357,1
435.84045682522145,-214.1585423570118,62.03976081597093,-8.946660752966308,1
436.01071095285005,-214.18320145664438,62.185320116365475,-9.00673614080002,1
436.1813559236659,-214.2080270201933,62.32807559042159,-9.0675370862328,1
436.3523837323914,-214.23302104420895,62.46790713701426,-9.129067271720974,1
436.5237860370459,-214.25818553469932,62.60469177508479,-9.191330151610192,1
436.6955541510025,-214.2835225064605,62.73830362258878,-9.254328935766397,1
436.8676790349951,-214.30903398236234,62.86861387831124,-9.31806657314387,1
437.0401512891011,-214.33472199259023,62.99549081224718,-9.382545735742017,1
437.21296114470783,-214.36058857383944,63.11879976037399,-9.447768801274957,1
437.3860984564397,-214.38663576845283,63.238403110002544,-9.513737832534312,1
437.5595526940776,-214.4128656235054,63.35416029725847,-9.580454557956982,1
437.7333129344916,-214.43928018983598,63.46592781124442,-9.647920352244888,1
437.9073678535984,-214.46588152102385,63.57355920376759,-9.716136216369991,1
438.0817057183595,-214.49267167230715,63.67690510394081,-9.785102756218752,1
438.25631437881896,-214.5196526994378,63.775813232837486,-9.85482015947675,1
438.4311812602052,-214.54682665747464,63.87012842635481,-9.925288172954113,1
438.60629335512965,-214.57419559951467,63.959692671169435,-9.996506080123364,1
438.7816372158837,-214.60176157535676,64.04434514034648,-10.068472676315269,1
438.95719894684765,-214.62952663009438,64.12392223461434,-10.141186242916941,1
439.1329641970503,-214.65749280263987,64.19825763653235,-10.214644522243681,1
