date,drift_mas_per_year,direction_deg,parallel_mas_per_year
2019-09-04,3.8645401972519045,102.90342998874786,-3.8619532185831758
2019-09-05,3.8948142820826646,102.96371832158701,-3.892354812318144
2019-09-06,3.92511097262303,103.01498421730777,-3.9227555916219727
2019-09-07,3.9554262888641563,103.05929142614106,-3.9531574839100174
2019-09-08,3.9857344419060863,103.0974048865738,-3.9835371591598565
2019-09-09,4.016013670646644,103.12876056264227,-4.013872062339223
2019-09-10,4.0462064179943695,103.15276017639245,-4.0441036966629555
2019-09-11,4.076172206830207,103.16864773245727,-4.074090190798661
2019-09-12,4.105908464960013,103.17602441398188,-4.103828119941842
2019-09-13,4.135463594411896,103.17534239721608,-4.133366707549984
2019-09-14,4.164897432788401,103.1671984052193,-4.162766729750655
2019-09-15,4.1942589863018,103.15226465503432,-4.192078155980394
2019-09-16,4.223603579192902,103.13040532353641,-4.2213552273264865
2019-09-17,4.252964239333246,103.1019988320342,-4.250630944033499
2019-09-18,4.282285045276531,103.06779000797253,-4.279850220011999
2019-09-19,4.3115285766404705,103.0282223035038,-4.308975704607619
2019-09-20,4.340637792824431,102.98305182337855,-4.3379485939721665
2019-09-21,4.369529848592778,102.93231527064039,-4.366684857199378
2019-09-22,4.398167241522398,102.87602938088656,-4.3951455943350535
2019-09-23,4.426588841997134,102.81426170168737,-4.423368236135934
2019-09-24,4.454902006099383,102.74775576576215,-4.4514605840338595
2019-09-25,4.4831900308824295,102.67744610944152,-4.479507180995873
2019-09-26,4.511424258285061,102.60410790696207,-4.507480505949303
2019-09-27,4.539479603273369,102.52798019515906,-4.535255180940028
2019-09-28,4.567346881121,102.44858185596658,-4.562819153967157
2019-09-29,4.594982147589078,102.36551695412076,-4.590125653468748
2019-09-30,4.622333792752056,102.27827842876817,-4.617119543759022
2019-10-01,4.649393845090933,102.18669640894237,-4.64379024646513
2019-10-02,4.676135082838586,102.09054879010945,-4.670107535606763
2019-10-03,4.702550067062248,101.98955843914392,-4.696060456209676
2019-10-04,4.7286717511178455,101.88387533170759,-4.721679991263312
2019-10-05,4.754491329557644,101.77426211777298,-4.74695825559856
2019-10-06,4.779915890998415,101.66148600413834,-4.7718038802389495
2019-10-07,4.804886803208963,101.5457161113167,-4.7961572421827
2019-10-08,4.829416814754808,101.42670214814673,-4.8200278632497175
2019-10-09,4.853507129771577,101.30447180241141,-4.84341499860059
2019-10-10,4.877124982936341,101.17976024040775,-4.866287985629025
2019-10-11,4.900223223335252,101.0521024174699,-4.888595343748357
2019-10-12,4.922844688257571,100.92063924003827,-4.910372529397383
2019-10-13,4.945127037991279,100.78521069121788,-4.931753137749024
