s,x,y,theta,curvature
17627.084682152174,0.4164084904668626,273.13365927109953,3.090966267060756,-1.147403236929821
17686.933364371725,0.29415919021685016,273.1490811622366,2.9373480738784763,-1.3355383614162823
17744.797042937593,0.1813815445010942,273.1821606035681,2.7732224407500263,-1.4360063216331382
17802.37915811833,0.07766040446971535,273.2324421710021,2.6076228012251867,-1.41284868921942
17861.263034718806,-0.017419378727165903,273.2994704404465,2.4500970460632754,-1.2779155150932502
17922.798126742633,-0.10427295393942933,273.3827899878092,2.3078114970115218,-1.0802162157730824
17988.048158783444,-0.18331547001695442,273.4819453889982,2.1842181926483346,-0.8715070247708047
18057.797513558675,-0.25496207580962094,273.59648121992143,2.079570952235456,-0.6841385346151976
18132.590671798822,-0.31962792016730784,273.72594205648676,1.9922305739210775,-0.5301474988234985
18212.78105567949,-0.37772815193989534,273.8698724746021,1.919812038760199,-0.4093722246622741
18298.576056691476,-0.4296779199772632,274.0278170501757,1.859874151346954,-0.3167154822521963
18390.073618095164,-0.47589237312929006,274.1993203591152,1.810232579719174,-0.24614875250865756
18487.29019739528,-0.516786660245856,274.38392697732854,1.7690540428536883,-0.1923304477285997
18590.181543956667,-0.55277593017684,274.5811814807237,1.7348481031459375,-0.15101981972346962
18698.65798001463,-0.5842753317721233,274.7906284452088,1.7064211130363067,-0.11901332657132403
18812.59563981033,-0.6117000138815841,275.01181244669164,1.6828225701036115,-0.09394417286463476
18931.844786814152,-0.6354651253551027,275.2442780610801,1.6632959733822177,-0.0740775544488361
19056.236029317744,-0.6559858150425579,275.4875698642822,1.6472378144179445,-0.058141859936222645
19185.585022130952,-0.6736772317938299,275.7412324322059,1.6341648221571148,-0.04520071449278823
19319.69607233078,-0.6889545244587978,276.0048103407591,1.6236883523045442,-0.0345596115484328
19458.364946417558,-0.7022328418873416,276.2778481658498,1.615494554494154,-0.025698931828381146
19601.38109154314,-0.7139273329293404,276.55989048338574,1.6093290606091337,-0.01822617534769441
19748.52942414529,-0.7244531464346737,276.85048186927514,1.60498515454929,-0.011841883552965195
19899.59179765501,-0.7342254312532219,277.14916689942584,1.6022946043711148,-0.006315230889091051
20054.34823152793,-0.7436593362348639,277.4554901497457,1.6011205271160547,-0.0014664347328005559
20212.577962946914,-0.7531700102294793,277.7689961961427,1.6013518079196922,0.002846014354024315
20374.060367581347,-0.7631726020869479,278.0892296145249,1.6028987115901223,0.006734697073637494
20538.57578500359,-0.7740822606571491,278.41573498080015,1.6056894130588768,0.010290159406627917
20705.906276538193,-0.7863141347899625,278.74805687087627,1.6096672392268503,0.013586039892342614
20875.836337609013,-0.8002833733352679,279.0857398606614,1.6147884640731671,0.01668291212486587
21048.153582462888,-0.8164051251429447,279.42832852606335,1.6210205356649687,0.01963118415448596
21222.649416067547,-0.8350945390628721,279.77536744299016,1.628340641094122,0.022473298432017015
21399.119705707195,-0.8567667639449301,280.1264011873496,1.6367345357547174,0.025245406889767535
21577.365463113973,-0.8818369486389984,280.4809743350499,1.6461955785208247,0.027978646715522075
21757.19354671547,-0.9107202419949562,280.8386314619987,1.6567239255780342,0.030700107201081007
21938.41739262407,-0.9438317928626835,281.19891714410414,1.6683258438516175,0.033433552533661544
22120.857782244035,-0.9815867500920592,281.56137595727415,1.681013110855231,0.03619994666866762
22304.343653744185,-1.0244002625329633,281.92555247741655,1.6948024718743158,0.03901781250600283
