date,vx,vy,zach_75W_parallel,zach_75W_perp,adhikari_100W_parallel,adhikari_100W_perp,observed_326_parallel,observed_326_perp,v_mag,direction_deg
1998-01-14,-1048.4501250000026,-55.15274999999863,324.63232580598213,-998.4504712237267,236.37630938085846,-1022.9446372158015,-838.3635201681368,-632.0095715227527,1049.8997525693028,183.01121604900825
1998-01-15,-1112.0036249999998,-55.51800000000037,341.43398639695823,-1059.7439045685621,247.77195987200267,-1085.469191749967,-890.8475143275178,-667.8510436868564,1113.388660952293,182.85818139649703
1998-01-16,-1168.2521249999984,-33.968250000011665,335.1767093803451,-1119.6532691257764,236.31704851803704,-1144.6052254619487,-949.5301014989413,-681.4392532885712,1168.7458532867936,181.66547026565755
1998-01-17,-1155.28575,9.49649999999863,289.8370400261966,-1118.3782177305518,191.26103834559376,-1139.3834134637373,-963.0856691952401,-638.1546375731114,1155.3247801658686,179.5290367637234
1998-01-18,-1124.9699999999993,58.622625000010004,234.53855367661362,-1101.8102286243181,137.61697482802936,-1118.0588899074467,-965.4237538800772,-580.4748818906727,1126.4963883927414,177.01699276554427
1998-01-19,-1126.248374999999,85.8337499999998,208.5854930735262,-1110.0878014411628,111.04123544897999,-1124.0430057872186,-981.6998427823418,-558.6306951021636,1129.5144243564137,175.641793384955
1998-01-20,-1166.060625000001,52.04812500000457,251.5240693467225,-1139.7991187181512,151.22690555065896,-1157.3836060394933,-995.8130121409768,-608.902975310619,1167.2216535394678,177.44424972729212
1998-01-21,-1214.456250000001,-43.829999999996474,356.6609359100348,-1161.7306180263317,254.05223848323573,-1188.3949310669925,-982.3204365151792,-715.4520333807802,1215.2469099175132,182.06692052695539
1998-01-22,-1233.9971249999996,-130.39425000000494,445.3331312263538,-1158.2011773320987,342.6946203506982,-1192.6072120040274,-950.1144417965071,-798.1441676984431,1240.8672632241244,186.03195763628403
1998-01-23,-1213.72575,-153.40500000000063,462.3131910132158,-1132.6649123431168,361.83569802576665,-1168.6480299355615,-920.4412621706174,-805.8853349775163,1223.381906944051,187.2035211080247
1998-01-24,-1169.1652500000002,-128.20274999999967,426.4365807983304,-1096.145596840198,329.2784772114866,-1129.1408288430675,-897.5918527702747,-760.0738074394822,1176.1731704622096,186.25766701767012
1998-01-25,-1120.7696249999988,-67.93650000000258,355.69814402009956,-1064.9970660502051,261.5239948782151,-1091.9455666185138,-891.1705206167817,-683.048331773457,1122.8267543814977,183.46879301342014
1998-01-26,-1052.1026249999998,22.097624999996512,250.95953006520767,-1021.9723835955552,160.93379112669078,-1039.9560343765122,-884.589441392343,-570.0085602337153,1052.3346609147352,178.79677657513184
1998-01-27,-971.0171250000006,115.41900000000092,139.8315321262362,-967.8031541731492,54.94982819471507,-976.3074920257645,-869.5511659450667,-447.29919786183615,977.8526487177232,173.22139803758012
1998-01-28,-986.357625,179.7030000000068,81.70836987045911,-999.2588628067081,-5.693703530428081,-1002.5777348139897,-918.2161734335637,-402.58364528339564,1002.5939021381703,169.67461707584482
1998-01-29,-1075.8438750000003,204.35737499999996,81.05481810175567,-1092.076964574566,-14.434398937344298,-1094.9856748922446,-1006.1901884501202,-432.18431803874887,1095.080809845514,169.24475519826433
1998-01-30,-1124.9699999999998,199.60912499999284,98.35605216852656,-1138.3002199266607,-1.2276234420093317,-1142.5409387080826,-1044.2624041652464,-463.5917761676558,1142.5415982288182,169.9384375538699
1998-01-31,-1138.6668749999997,195.95662500000137,105.42910835742771,-1150.5850486663792,4.747824259341087,-1155.3954774311946,-1053.575176086914,-474.27903120113183,1155.4052324200613,170.23544212011154
1998-02-01,-1146.702375,220.6110000000049,83.69455125083013,-1164.7277674386257,-18.13664545469007,-1167.5900874207923,-1074.023459040689,-458.3330225741066,1167.7309408214048,169.11007323163471
1998-02-02,-1172.81775,269.9197499999964,42.825112583801456,-1202.715326204546,-62.16139746818388,-1201.8710857741464,-1123.247189216062,-432.0577485398675,1203.4775220813735,167.03927060784793
1998-02-03,-1211.5342500000002,305.3489999999995,18.623652562458346,-1249.2823581117661,-90.32934788095301,-1246.1516198422503,-1175.156407569182,-424.3355611696445,1249.4211662702303,165.85407245967622
1998-02-04,-1207.333875,287.2691250000014,35.000333714462045,-1240.5456914360948,-73.25353427173101,-1238.8755206304959,-1161.564001079724,-436.97563695982547,1241.03933696752,166.6160948945817
1998-02-05,-1137.3885,259.87537499999513,43.35746915153649,-1165.8936230773422,-58.42184379262676,-1165.235898276185,-1088.2582665788166,-420.5731276324102,1166.699537354686,167.12974469441303
1998-02-06,-1032.1965,266.4498750000006,9.781296814169423,-1065.9875593703705,-83.1628614699506,-1062.7836510653972,-1004.726559990478,-356.30000020974785,1066.0324340749517,165.52572029853172
1998-02-07,-936.5009999999999,265.17150000000487,-13.751705688260728,-973.221936663943,-98.52125704462361,-968.319993247893,-924.6765367380649,-303.8475766224744,973.3190881788214,164.19045981651243
1998-02-08,-891.757875,220.97625000000144,17.357254798641833,-918.564824274495,-62.76699431768111,-916.5821922298638,-862.8691348324209,-315.467061421836,918.7288014907222,166.08253557891726
1998-02-09,-922.98675,140.25599999999494,103.40965658528424,-927.8376631375096,22.149770941747335,-933.3197061343927,-843.6208545896575,-399.8501468212524,933.58250102043,171.35950222189092
1998-02-10,-1003.3417499999999,58.8052500000005,202.88244395010622,-984.3736275710849,116.31660034682716,-998.3101588205848,-864.691487349951,-512.3098246424272,1005.0635426283379,176.64576634865796
1998-02-11,-1016.3081249999999,51.682875000002824,213.11807470306076,-995.0547777605723,125.58235785638121,-1009.8427580096385,-871.4583178489332,-525.4652460069924,1017.6214052924012,177.08881406590763
1998-02-12,-928.4655000000006,115.96687499999834,128.28915456410004,-926.8432411194166,47.021264509019446,-934.4974593178353,-834.580637858782,-423.0504221706263,935.6796998906818,172.88053193873327
1998-02-13,-809.9418750000004,178.4246250000007,37.2834293426024,-828.5234659207682,-35.069023418409785,-828.6201489714006,-771.246030065109,-304.9930307297466,829.3619159841542,167.5765630914102
1998-02-14,-702.5583749999996,243.80437500000144,-53.661454628487775,-741.720494417497,-118.10245719490737,-734.221120069633,-718.7809661233359,-190.74267034563908,743.6590909494628,160.86201616364121
1998-02-15,-628.2299999999996,335.11687500000147,-161.10015568303044,-693.558211434822,-220.93470200952885,-676.8782093240458,-708.2212525395477,-73.47727717519433,712.022649084821,151.92319081162697
1998-02-16,-594.079125,433.1864999999974,-264.667036101926,-685.9532859780142,-323.44466625400577,-660.2757745176239,-734.7487323749524,26.923053623501858,735.2418313337547,143.9014764659861
1998-02-17,-634.8045000000005,506.78437500000103,-325.21662165548184,-744.3395092048974,-388.8525370056803,-713.1625764358632,-809.6670078168756,65.16511656752903,812.285144493233,141.3985336360647
1998-02-18,-813.7769999999999,527.6036250000018,-299.00498136484055,-922.602087555168,-378.27724734008586,-893.0313068347324,-969.6839116265662,-17.6550948664717,969.8446220102179,147.04307254785022
1998-02-19,-1049.3632499999992,494.91374999999624,-206.45477857989033,-1141.700168516738,-305.17488199919467,-1119.3619351158932,-1146.7138183385619,-176.49438863888884,1160.216725611909,154.7499146406817
1998-02-20,-1203.8639999999998,436.4737499999975,-110.01833670893495,-1275.8110481269784,-220.7939432274884,-1261.3674720592396,-1242.121511797666,-311.33906735991275,1280.5459245708682,160.07134651270985
1998-02-21,-1269.6089999999997,373.65075000000377,-32.319920403717674,-1323.056052705879,-147.50886631929632,-1315.2045583154586,-1261.496411230558,-400.18583221921716,1323.4507530907845,163.6006437024646
1998-02-22,-1244.0414999999996,325.9856249999994,7.103698911424544,-1286.0231020050398,-105.00763145349521,-1281.7485239958016,-1213.6459934512086,-425.40484718526506,1286.0427214633614,165.3164856264293
1998-02-23,-1137.3885000000002,305.714249999996,-0.9194840590006379,-1177.7575969334166,-103.56432328198503,-1173.1957353862376,-1113.8910401818998,-382.5709779737556,1177.7579558573614,164.9552687706332
1998-02-24,-1017.4038749999996,297.86137500000007,-24.388495355368946,-1059.8288752794986,-116.66586257785346,-1053.6703090107792,-1010.0280059561318,-321.98675557573137,1060.109448869269,163.68175767681657
1998-02-25,-891.0273749999996,300.235500000001,-59.390369061107094,-938.3730188589321,-140.94896820939934,-929.6260144920354,-906.5847330200825,-249.34967478331743,940.2505721666116,161.37853526358708
1998-02-26,-715.3421250000016,337.12575000000066,-140.49430291796412,-778.2219978644757,-207.78619592541628,-763.0157428883268,-781.5638258336201,-120.52432642788625,790.8022047974961,154.7664807945025
1998-02-27,-519.9333750000015,423.87262499999963,-274.86085591000983,-611.9233829097393,-327.1475643126689,-585.6391276439533,-668.0708669758683,60.66327852493782,670.8194367065422,140.81156249463476
1998-02-28,-386.43449999999996,533.6302499999995,-415.4306318794216,-511.3807354619222,-458.41956072921084,-473.22761209184443,-618.7709687088413,226.30809704567343,658.8572428874952,125.91061018926962
1998-03-01,-365.79787500000003,613.985249999999,-498.388753227518,-512.2446907761926,-541.1373000469522,-466.85800311226507,-646.5963769715042,304.4652654399205,714.6929218706989,120.78548460000076
1998-03-02,-439.3957499999998,643.5705000000002,-507.9173785506631,-590.9920051528065,-557.4929467478494,-544.475185765809,-724.155642454122,287.8371398728284,779.263507158081,124.3231854456975
1998-03-03,-535.4564999999978,642.1095000000035,-481.6438093316267,-683.4014298456084,-539.3733684378835,-638.8228571384037,-802.9766326199683,232.9094262772519,836.0731268151742,129.82480001407782
1998-03-04,-595.174875,663.1113750000001,-486.47381000204325,-746.5206357949876,-549.6861907736926,-701.2809131570343,-864.2295087264796,216.92667823954736,891.0386228922158,131.90952749327442
1998-03-05,-605.036625000003,701.827874999998,-521.3186685375215,-766.0669223721078,-586.1020252270804,-717.7158906859468,-894.0552620548508,243.50949080156863,926.6238091687517,130.76419505207292
1998-03-06,-588.6003749999973,721.7339999999997,-544.8005233064292,-755.3428082739505,-608.5598563196913,-704.9860065861545,-891.5603570885407,269.20345071022155,931.3164704900997,129.1984976458346
1998-03-07,-580.7474999999987,742.7358749999961,-567.1192503782297,-753.1931987336936,-630.606303080677,-700.8993717240584,-896.7941281205415,291.006066151165,942.8277885002427,128.02196297136197
1998-03-08,-585.4957500000006,766.4771250000005,-588.8225993707106,-763.9243436929138,-653.162345187275,-709.6981099353362,-914.0065442939548,308.033266716685,964.5166957685748,127.37544828486983
1998-03-09,-593.8964999999992,770.3122500000032,-590.3527715621155,-773.0314484684599,-655.4804310925134,-718.6371961338275,-923.1156563655202,306.51508965330135,972.6736427046415,127.6315587231847
1998-03-10,-587.3220000000015,747.4841250000032,-570.0041018708863,-760.7726156095437,-634.1407665498525,-708.1985152558481,-904.8998233452157,291.2661300611854,950.6206650452231,128.15784481153776
1998-03-11,-519.7507500000006,718.081500000003,-559.0920734240774,-687.8938407939,-616.9184579161183,-636.5481121252469,-832.4389790272935,304.67561268308725,886.4433894884756,125.8971953763409
1998-03-12,-424.9683749999997,739.0833749999995,-603.909810677118,-601.7767821372454,-654.060053937602,-546.8526316976736,-765.6049283958687,375.08858762629234,852.5504999421032,119.89863584273007
1998-03-13,-408.8973750000008,789.1226249999996,-656.4034954540957,-599.2044990856012,-706.1297951558033,-539.7150108733354,-780.2630590623362,425.5597951304451,888.7697005235841,117.39170435284649
1998-03-14,-533.2650000000029,785.8353749999995,-621.039545837458,-718.4835971213239,-681.2962744276992,-661.6223872250168,-881.5302861248394,353.28904804855125,949.6887894602069,124.16067137808147
1998-03-15,-723.3776249999997,723.0123750000006,-511.15241958806814,-885.8585026419544,-586.4149860774885,-837.9376748049467,-1004.0106194921617,194.89678986773328,1022.7522098503536,135.01446863088256
1998-03-16,-835.5093749999979,644.848875000001,-406.6304438042489,-973.9392534820711,-489.9674912288156,-934.7929422287026,-1053.2635788080736,67.39303271157274,1055.4174469382501,142.3389223811339
1998-03-17,-840.8054999999972,597.0011249999958,-359.04232833417757,-966.67100843352,-441.92699360967447,-931.6999325966599,-1030.8981431749758,24.763894683454282,1031.195535328536,144.62392435280867
1998-03-18,-780.5392500000002,586.0436250000006,-364.0562493695288,-905.6222714182196,-441.60108714336707,-870.4465124449063,-974.8078013282047,49.38017480097864,976.0577089464044,143.10008548330325
1998-03-19,-710.7765000000019,602.6625000000021,-398.16477827462535,-842.5379108384521,-470.0816584962426,-804.6294527320803,-926.2650173771103,102.16868131617838,931.8826760158734,139.7056179971902
1998-03-20,-705.297749999999,625.307999999996,-421.45665641720484,-843.1069314035358,-493.33449742046787,-803.1662870626174,-934.3861306720154,124.00632978536044,942.5789150087414,138.4402122294715
1998-03-21,-727.0301250000016,601.0188749999994,-392.3704107364341,-857.8123055437622,-465.6405914914637,-820.3507361606148,-938.8207797563614,91.71714268031081,943.2902473596251,140.42025329903345
1998-03-22,-673.5210000000004,535.2738750000021,-342.71479792383366,-789.1104016438665,-410.1861678144809,-756.2380355630023,-857.6955672181334,67.13399044361165,860.3189284785722,141.52444023601038
1998-03-23,-565.5896249999989,505.688625000001,-342.07233628571635,-677.1994729103552,-399.79247082151176,-644.8089559214122,-751.6725402381957,102.96116556201747,758.6913795226825,138.20038640529862
1998-03-24,-498.748874999999,551.8927499999984,-404.0017529932385,-624.594773749121,-456.9014257740452,-587.0069292112062,-722.0960659215111,178.6429942567073,743.8656113951803,132.1043153329153
1998-03-25,-498.5662500000007,625.4906250000021,-475.139108043848,-643.4669032741723,-529.4128961777183,-599.6072155692232,-763.1000723453537,239.7605204959151,799.8792581395998,128.55765863952888
1998-03-26,-541.8483750000024,685.5742500000035,-521.9731949059086,-700.825012077144,-581.0678537749953,-652.6651998249419,-832.5809169051774,265.369045969089,873.8487934152056,128.32132612577027
1998-03-27,-606.8628749999988,738.7181249999977,-556.4792454696641,-777.3788436909574,-622.1147044531752,-725.9203205310586,-916.1980579289874,273.0716680725559,956.026682293322,129.40337912377618
1998-03-28,-670.0511249999994,789.3052499999953,-588.9883334581756,-851.5069176709494,-660.9607728933081,-796.9329610999916,-996.8714526299752,279.6758744023567,1035.3604627333034,130.32834482534753
1998-03-29,-679.9128749999998,827.1086249999994,-622.9511809735302,-870.8168701075095,-696.477354767233,-813.2093761366704,-1026.186592938366,305.50167203094514,1070.696126424372,129.42142772270677
1998-03-30,-575.6340000000002,839.3445000000006,-661.759487495141,-773.2580890921346,-726.63517594503,-712.6394689571905,-946.5777020073515,373.95767902094593,1017.7689775367744,124.44286542492148
1998-03-31,-402.1402499999997,850.8498749999985,-717.7763130550352,-608.6538054384409,-768.0926319704429,-543.7793662601525,-809.1785887056483,480.5125409788078,941.0963236872064,115.2969923036826
1998-04-01,-264.80624999999793,877.878375000003,-779.4284939910036,-482.9948385714109,-818.5583071544482,-413.22522807804364,-710.4376881078343,579.7163812138679,916.9475401197755,106.78559225296976
1998-04-02,-222.6198750000015,887.192250000006,-799.3436436901706,-444.6565376751039,-835.0562706061609,-373.2970963273349,-680.6718509867559,611.0282550581053,914.6965055170427,104.08618408920665
1998-04-03,-270.2850000000007,859.4332499999928,-760.1938665410075,-483.51295505289556,-799.4420300957657,-415.4177812117715,-704.665394704836,561.3610014384933,900.9325681928423,107.45795176092827
1998-04-04,-334.7516249999997,812.6812499999979,-698.3497119868639,-533.6826250774554,-742.2057860753569,-470.7866137200177,-731.96726238259,486.55255763569494,878.9251757355114,112.38725809048083
1998-04-05,-323.4288750000001,777.7998750000027,-667.5874343608291,-513.7177242584795,-709.8205124433135,-453.5787945313331,-703.0748598446434,463.96618862608995,842.3650531294526,112.57877764258961
1998-04-06,-208.923000000001,790.9488749999928,-709.9246942768228,-406.51675395820314,-742.6534861135684,-343.095820954028,-615.4980146790845,538.8980763733159,818.076367335443,104.79629558914587
1998-04-07,-67.38862499999996,857.6069999999944,-810.9432905330118,-287.0574380988451,-832.8761107108049,-215.28673306923446,-535.4354504546554,673.3051846115558,860.2505409637247,94.49292794017913
1998-04-08,24.106500000000914,929.1960000000041,-903.7736353952653,-217.20853050164456,-919.2654746628638,-137.61292399741208,-499.61461489060724,783.8185799953761,929.5086496414424,88.5138862446492
1998-04-09,58.074749999999604,993.4799999999996,-974.6588412412307,-201.03564404817143,-988.4713809685304,-115.3235274942966,-507.40081597337655,856.1072356528201,995.1759578022178,86.65453177623783
1998-04-10,49.49137500000015,1054.842000000002,-1031.708440872726,-225.20820188297634,-1047.410666881886,-134.4319012193058,-548.8299512904789,902.1788767921166,1056.0023869117883,87.31375037525612
1998-04-11,-3.8351250000001453,1073.8349999999991,-1036.2523562827719,-281.6333955822121,-1056.8550709884887,-190.24635169873912,-603.660374218954,888.1049870407193,1073.8418484156612,90.20462691396585
1998-04-12,-89.48624999999906,1042.7887500000065,-984.0958392138958,-356.3306684914121,-1011.4073215151685,-269.20511891706514,-657.3075322961869,814.4709780295032,1046.6213097704624,94.90478446444979
1998-04-13,-154.13549999999893,994.2105000000031,-920.4403957913714,-406.20407243887814,-952.340859837366,-324.43667695674037,-683.7395769206612,738.0463817558223,1006.0876058626832,98.81258295429029
1998-04-14,-155.77912500000159,963.8947499999932,-890.7322284700318,-399.94539880854575,-922.2002617129581,-320.79105685767973,-668.1498515374553,711.9943825296601,976.4016718867883,99.18043509640785
1998-04-15,-48.94350000000013,956.5897500000103,-911.327234754438,-294.8594363288408,-933.5580526683785,-214.31000512191946,-575.4942001652091,765.6799864000224,957.841018122179,92.92895968736667
1998-04-16,87.29475000000159,970.2866249999978,-959.818453827818,-166.80840423379783,-970.7043652014373,-82.51995764858188,-470.2067673957797,853.2186729828762,974.2055779102525,84.85905400935661
1998-04-17,153.22237499999974,1009.3683749999976,-1014.6318504377672,-113.24230979633418,-1020.6405875418804,-24.380396078436746,-437.40452645667995,922.4851721767586,1020.9317375078397,81.36838394869932
1998-04-18,151.21349999999794,1039.5015000000012,-1043.2182789928365,-122.98176067907818,-1049.967085181459,-31.591313996931376,-455.9201889696468,946.3433163362984,1050.4422359580283,81.72339026773716
1998-04-19,86.19899999999895,1029.6397499999957,-1016.8655691676075,-183.22853659430666,-1028.965507876259,-93.90562273903475,-504.30503161472006,901.8119080324509,1033.2416379439292,85.2144922601455
1998-04-20,14.24475000000054,1004.8027500000018,-974.2517391440042,-246.30271635735554,-992.0111133268102,-160.45382621249937,-550.0691342262378,840.9847958683473,1004.9037164376141,89.18779144974854
1998-04-21,-17.16674999999892,1004.0722499999982,-965.4162358926588,-276.4548281373858,-985.8371615304466,-191.2612649524555,-575.7019575205627,822.8140960342218,1004.2189903231373,90.97949774253073
1998-04-22,-17.897249999999815,1034.0227500000062,-994.1571300404897,-284.91219676383594,-1015.2057961432608,-197.18151676124657,-593.05567652272,847.2356954350524,1034.177624528368,90.99159762999227
1998-04-23,2.556749999999232,1032.3791250000036,-997.8633949527795,-264.7297484599129,-1017.1389413262127,-176.75284649511755,-575.1794385777114,857.3108002024495,1032.3822909689682,89.85810379033245
1998-04-24,44.37787500000168,948.188999999991,-927.3660825343762,-202.54363597838204,-941.4900156433647,-120.94761657161919,-493.42963418386626,810.9000996544979,949.2269357274364,87.32035405527347
1998-04-25,98.43487500000028,832.9526249999961,-830.0472729150558,-120.50321504810057,-837.3912396544887,-47.70127734734753,-384.17498700256857,745.593105837377,838.7487705568634,83.26028178606032
1998-04-26,126.55912499999961,771.4079999999981,-777.8788216875062,-77.40835455439868,-781.6653405590106,-9.317185923250321,-326.4436095058708,710.2971803390051,781.720867435917,80.68291393087378
1998-04-27,75.42412499999939,791.6793750000066,-784.2247544630875,-132.04758960210773,-792.7492482582385,-63.19541770108424,-380.17205482207214,698.5085827423884,795.2641268361202,84.55779680126858
1998-04-28,-28.12425000000193,840.9881250000033,-805.0530580106973,-244.82968287507234,-823.3279009304537,-173.7330347934347,-493.5906513531037,681.4838726821805,841.4582579243511,91.91536654603249
1998-04-29,-90.03412499999908,843.9101249999965,-791.8520385451918,-305.3862992896853,-815.4549722114117,-235.20975965659017,-546.5502255042252,649.2867577144214,848.6992651947008,96.08967237307212
1998-04-30,-75.97199999999941,795.8797500000007,-749.0978046509592,-279.3721537862656,-770.5961489117067,-213.02088284135516,-508.0339506782235,617.331212723235,799.4975429881342,95.45274042919004
1998-05-01,-47.48250000000093,748.0320000000006,-710.2540523815842,-239.4695009929005,-728.4224635051585,-176.65552776895248,-457.6589625078754,593.5947564344433,749.5374979480687,93.63206616313573
1998-05-02,-55.70062499999865,731.2305000000035,-691.8980423461588,-243.0590519877809,-710.449153612838,-181.83125112710326,-455.07681734116534,575.0701644793279,733.3488963349203,94.35602653482374
1998-05-03,-85.28587499999978,750.5887500000025,-702.9394498187985,-276.64649281985623,-724.3758835492648,-214.32855953722947,-490.4290972082123,574.5750192208322,755.4185277719113,96.48244810775174
1998-05-04,-102.08737499999954,797.1581250000016,-743.5734636591482,-304.9285367587728,-767.3202152451261,-238.96149410330162,-530.3994360025631,603.7875012585732,803.6684069863072,97.2978123640367
1998-05-05,-92.04300000000089,851.0324999999942,-798.2117893929744,-309.170129830335,-822.1203048483588,-238.42490277083448,-552.1984399136494,654.0681255512854,855.9954613812157,96.17280279937847
1998-05-06,-57.161625000000434,859.7984999999945,-815.7070593555877,-277.7461166107295,-836.810216814531,-205.59565416053618,-528.1823544480916,680.8408862756054,861.6965312538291,93.80357414877972
1998-05-07,-4.382999999997571,813.9596249999988,-785.0902194693804,-214.90190579112814,-800.8326493761946,-145.65901795715794,-458.79411769221616,672.3521691719003,813.9714256773015,90.30852264253622
1998-05-08,52.5959999999994,764.6508750000022,-752.2088747532482,-147.1023745448082,-762.1673096001407,-80.98328241774465,-383.9832827665936,663.3356152130376,766.4576308278683,86.06514588135377
1998-05-09,110.30549999999985,739.6312500000021,-742.9780904850246,-84.8837226212556,-747.5489384317523,-19.805907108126206,-322.1491422257287,674.8641488996453,747.8112658330413,81.51766582040841
1998-05-10,162.17100000000096,743.2837499999988,-759.9299137493072,-35.73083324009497,-760.1522983084105,30.63738943680167,-281.1931460862994,706.8950281683626,760.769456704895,77.69198418257201
1998-05-11,184.45124999999834,762.8246250000038,-784.5715026097432,-19.267314956889493,-783.265228319521,49.18591504208118,-273.6491003379938,735.5541054315208,784.808047953739,76.40677297659289
1998-05-12,181.16399999999823,778.3477500000001,-798.7148870459398,-26.460235018864466,-797.9816971984594,43.253043388046365,-285.05477543806273,746.5851524280521,799.1530609501924,76.8974299298734
1998-05-13,176.59837499999978,773.9647499999999,-793.2995634465188,-29.7358862448296,-792.8724723558463,39.51788045341573,-286.38890760934567,740.3984156476353,793.8566749075068,77.14665883297931
1998-05-14,181.3466250000017,744.0142500000022,-765.598539517159,-17.397669129808236,-764.2015127088639,49.39484361187081,-265.7043229000603,718.2235135347336,765.7961886833579,76.30178080801102
1998-05-15,178.60725000000159,700.0016250000049,-722.3766059252079,-8.6523966152443,-720.3818509017511,54.33979799905043,-243.36382013726066,680.2035546830152,722.4284218905085,75.68623775927415
1998-05-16,145.3694999999986,661.2851249999965,-676.3767759553219,-30.73703018827274,-676.4818668149962,28.330053777009127,-249.2691716672246,629.5198075778444,677.0748171926871,77.60193928609897
1998-05-17,108.11399999999978,643.5705000000002,-649.6233292299828,-62.138197482735706,-652.5670170902259,-5.283339116033616,-270.24948836390456,594.0007066538708,652.5884043302104,80.4638702404942
1998-05-18,98.06962500000112,654.7106249999963,-657.7841881294163,-74.72359521898838,-661.7937111451942,-17.109579895425426,-284.8061314755109,597.6195456220291,662.0148441202256,81.48095755138775
1998-05-19,74.6936249999985,696.1664999999917,-691.7773344450061,-108.03264731571247,-698.560578451952,-47.32918307717864,-327.36754487872753,618.916330288637,700.1620764779244,83.87600526113238
1998-05-20,28.672124999999355,758.4416250000037,-740.0192453337122,-168.6039911164172,-751.8980547632697,-103.46547505266152,-400.3449054868291,644.8098525421302,758.9833919689296,87.8350214781367
1998-05-21,53.69175000000203,857.7896250000005,-842.4575997751992,-170.15004365769138,-854.0813476966837,-96.07755353005444,-435.1573928845993,741.1638740478267,859.468350072127,86.41834963137211
1998-05-22,130.0290000000006,964.9904999999985,-965.7632276892355,-124.15955047646177,-972.9094248769791,-39.51527447447475,-431.8169129949266,872.724675704073,973.7115619788271,82.32582260751616
1998-05-23,172.2153749999996,1008.0900000000071,-1018.312785133226,-94.56561278084553,-1022.6797337690607,-5.453954936352687,-420.9437576131729,932.0461020855712,1022.6942766469385,80.3055557148059
1998-05-24,199.2438749999989,985.4445000000028,-1003.4344023945462,-62.5969998991219,-1005.071719568289,25.09627122329431,-385.8729126878204,928.3862771277311,1005.3849930774135,78.5696426742312
1998-05-25,193.94774999999956,927.1871249999997,-945.7913612949926,-52.634545648196195,-946.7797425432003,29.996893266782678,-357.68648862693215,877.1271688584061,947.2548202547334,78.18530058653783
1998-05-26,122.35875000000031,847.5626250000035,-850.3514037197983,-101.1758725696389,-855.9336182224857,-26.677859640967696,-372.5110040661701,771.0834058959335,856.3492669457125,81.78522499293996
1998-05-27,44.74312500000083,742.0053749999771,-728.3025278451859,-148.826582632051,-738.502208196082,-84.78450479381816,-377.8304082986098,640.1703728918797,743.3531622073201,86.54922741303051
1998-05-28,58.62262499999963,637.726499999993,-631.1691482828319,-108.43065627421203,-638.2177135026349,-53.008028972981556,-308.01177442842896,561.4805853968437,640.4152566609666,84.74788037257235
1998-05-29,159.61424999999912,599.1926250000218,-620.0868391792168,-0.9069367162193487,-617.8062662899317,53.14064348850975,-202.73805334682763,586.0083552157067,620.0875024200044,75.08380053532557
1998-05-30,231.5685000000001,645.5793750000046,-683.5161292778828,56.58975732963694,-675.9830217148448,115.94677214530093,-169.02441800687018,664.7010198089706,685.8547219474738,70.26715440826933
1998-05-31,225.17662500000074,717.5336249999951,-751.3642586802193,31.79254991266049,-745.7341875313894,97.15727970112756,-214.55982851549962,720.7795054241096,752.0365785332683,72.57708334143183
1998-06-01,193.5825000000004,749.4929999999972,-774.0574831214287,-6.996726303418825,-771.7217655815847,60.493453223365975,-258.624000911862,729.6078176031198,774.0891042736915,75.51788398014094
1998-06-02,144.4563749999994,726.2996250000059,-738.9396264480426,-48.44603201622246,-740.3500879809858,16.141151750612394,-286.3818336233674,682.9086578187507,740.5260221986056,78.75103225192231
1998-06-03,42.73424999999902,662.7461250000035,-651.2240361886787,-130.25320347580407,-660.0982468152642,-72.99963614290928,-335.17463101777884,573.3381280254074,664.1224603381388,86.31064277520449
1998-06-04,-35.42925000000048,601.2014999999951,-571.546291000024,-189.82442572525426,-585.915673623958,-139.28854496903244,-365.5597917734114,478.60684700115473,602.2445311979235,93.372582225376
1998-06-05,-0.36524999999914876,575.2687499999959,-555.572409025802,-149.2433129603709,-566.4657000687449,-100.25407113801911,-321.98900856185975,476.7151628587776,575.2688659523651,90.03637826781835
1998-06-06,97.5217500000011,574.173000000001,-579.8490156696012,-54.40813063374286,-582.3844961406696,-3.663919628235206,-240.22427207318896,530.5444606806958,582.3960213223163,80.36045664507515
1998-06-07,170.9370000000013,579.8343750000021,-604.3187488953724,15.040283713258304,-600.7082865088423,67.65290030925516,-182.52607214855456,576.2912400745513,604.5058811960753,73.57431707691399
1998-06-08,208.7403750000001,584.582625000004,-618.6894396192035,50.3266024157391,-611.9488871004938,104.05743213967456,-153.84084160807362,601.3670967556801,620.7329454822226,70.34957769813309
1998-06-09,262.61474999999785,588.7830000000189,-636.6904046048114,101.27811555684272,-625.4406360077616,156.38394686408907,-111.52578042707975,634.9755336284339,644.695221020432,65.96170556293566
1998-06-10,323.2462499999993,589.1482499999998,-652.7357959459789,159.74911363727097,-636.3288865237432,216.03089314396067,-61.4642340546896,669.1830441285813,671.9998501615341,61.24787318542434
1998-06-11,311.1930000000014,570.7031249999792,-631.7995626839474,152.8805178108563,-616.0709595209802,207.36372143806065,-61.14244817244446,647.1512506093322,650.0331838712103,61.39724845921609
1998-06-12,230.47275000000008,528.516750000001,-570.1587155285159,85.82938092517603,-560.5085660362018,135.1953805540956,-104.47224676533816,567.0389697180683,576.5827291231728,66.43920509138627
