s,n,ds_dt,dn_dt
1026.2408122565778,-1.4018096540784435,0.0,-0.22055862098753043
1026.2408122565778,-1.6219338712080345,0.0,-0.21968845262608505
1026.2408122565778,-1.8411865593306136,0.0,-0.21881558035276827
1026.2408122565778,-2.059565031913571,0.0,-0.21794003896679015
1026.2408122565778,-2.277066637264194,0.0,-0.21706186334721012
1026.2408122565778,-2.493688758607991,0.0,-0.21618108845053152
1026.2408122565778,-2.709428814165257,0.0,-0.21529774930836232
1026.2408122565778,-2.924284257224716,0.0,-0.214411881024815
1026.2408122565778,-3.138252576214887,0.0,-0.21352351877411846
1026.2408122565778,-3.3513312947729528,0.0,-0.2126326977982249
1026.2408122565778,-3.563517971811337,3028.6788779125063,-0.15193715091951954
7083.59856808159,-3.655205596611992,3028.6788779125063,0.010599890864599226
7083.59856808159,-3.5423181900821383,0.0,0.11246238569362954
7083.59856808159,-3.4302808252247328,397.85423086069477,0.11297983265009437
7879.30702980298,-3.3163585247819496,397.85423086069477,0.1203667884487416
7879.30702980298,-3.1895472483272496,0.0,0.12635769932746244
7879.30702980298,-3.0636431261270247,0.0,0.12545087936595967
7879.30702980298,-2.9386454895953302,0.0,0.12454474322748199
7879.30702980298,-2.8145536396720607,412.7589235361347,0.129277558785015
8704.82487687525,-2.6800903720253,412.7589235361347,0.13477623097245917
8704.82487687525,-2.5450011777271424,0.0,0.1346148133450622
8704.82487687525,-2.410860745335176,0.0,0.13366636155763945
8704.82487687525,-2.2776684546118635,0.0,0.13271854587174414
8704.82487687525,-2.1454236535916875,421.328812874317,0.1342458748948352
9547.482502623883,-2.009176704822193,421.328812874317,0.13850806157493567
9547.482502623883,-1.8684075304418162,0.0,0.14027853237580468
9547.482502623883,-1.7286196400705838,0.0,0.13929755178703707
9547.482502623883,-1.589812426867742,0.0,0.1383171943499193
9547.482502623883,-1.4519852513707452,0.0,0.13733749261507477
9547.482502623883,-1.3151374416375925,0.0,0.13635847898991105
9547.482502623883,-1.179268293390923,423.0600507019308,0.1396510718550401
10393.602604027745,-1.0358352979275123,423.0600507019308,0.14308650085634694
10393.602604027745,-0.8930952916782292,0.0,0.14223673867461728
10393.602604027745,-0.7513618205782777,0.0,0.1412305443486756
10393.602604027745,-0.610634202980878,0.0,0.1402250481661289
10393.602604027745,-0.4709117242460199,0.0,0.13922028304632528
10393.602604027745,-0.33219363688822745,0.0,0.1382162817599809
10393.602604027745,-0.1944791607260581,417.6925096885052,0.13845741377213142
11228.987623404755,-0.05527880934396462,417.6925096885052,0.1413810499014021
11228.987623404755,0.0882829390767461,0.0,0.14304796775753043
11228.987623404755,0.23081712617109623,0.0,0.14202079104988272
11228.987623404755,0.37232452117651155,0.0,0.1409944001830792
11228.987623404755,0.5128059265372547,0.0,0.139968828287268
11228.987623404755,0.6522621777510476,0.0,0.1389441083384414
11228.987623404755,0.7906941432141374,0.0,0.1379202731568656
11228.987623404755,0.9281027240647788,0.0,0.13689735540540282
11228.987623404755,1.064488854024943,405.1606200647393,0.1373516330019633
12039.308863534234,1.2028059900687054,405.1606200647393,0.13997360454606622
12039.308863534234,1.3444360631170755,0.0,0.14110813361437635
12039.308863534234,1.485022257297458,0.0,0.1400647178703145
12039.308863534234,1.6245654988577045,0.0,0.13902224488065273
12039.308863534234,1.7630667470587635,0.0,0.13798074757765422
12039.308863534234,1.900526994013013,0.0,0.13694025873112392
12039.308863534234,2.0369472645210114,0.0,0.13590081094682538
12039.308863534234,2.1723286159066637,0.0,0.1348624366649549
12039.308863534234,2.306672137850921,0.0,0.1338251681585898
12039.308863534234,2.4399789522238433,385.59494929899483,0.13247297941916925
12810.498762132223,2.5716180966892597,385.59494929899483,0.13496924422278767
12810.498762132223,2.7099174406694186,0.0,0.1377711200281495
12810.498762132223,2.8471603367455587,0.0,0.13671522647646372
