date,filtered_drift_mas_per_year,direction_deg,parallel_mas_per_year
1982-08-04,2.987946528360625,22.93263154102037,-0.41236245595961857
1982-08-05,2.992369384482674,22.845537560992575,-0.40846726769794206
1982-08-06,2.996763078544748,22.759071666872032,-0.4045864288092495
1982-08-07,3.0011275116636225,22.673229597018896,-0.40072000512363154
1982-08-08,3.005462587244272,22.58800714645869,-0.39686806259141805
1982-08-09,3.0097682109697668,22.503400166326184,-0.3930306672789301
1982-08-10,3.014044290791375,22.41940456331285,-0.38920788536412737
1982-08-11,3.0182907369188343,22.33601629911756,-0.3853997831321283
1982-08-12,3.022507461810815,22.253231389901,-0.3816064269706324
1982-08-13,3.026694380165558,22.171045905743433,-0.3778278833652212
1982-08-14,3.030851408911681,22.08945597010603,-0.3740642188945503
1982-08-15,3.03497846719916,22.008457759295805,-0.37031550022543824
1982-08-16,3.0390754763904626,21.92804750193399,-0.36658179410783465
1982-08-17,3.0431423600518483,21.848221478428087,-0.3628631673696917
1982-08-18,3.0471790439448183,21.768976020447337,-0.3591596869117184
1982-08-19,3.0511854560177247,21.6903075104019,-0.3554714197020364
1982-08-20,3.055161526397493,21.612212380925694,-0.3517984327707328
1982-08-21,3.0591071873815374,21.53468711436239,-0.34814079320429103
1982-08-22,3.063022373429756,21.457728242255573,-0.3444985681399466
1982-08-23,3.0669070211566978,21.381332344841905,-0.34087182475991257
1982-08-24,3.0707610693238423,21.30549605054826,-0.33726063028552583
1982-08-25,3.074584458831999,21.230216035492205,-0.33366505197128177
1982-08-26,3.078377132713833,21.15548902298601,-0.33008515709877073
1982-08-27,3.082139036126497,21.081311783044328,-0.32652101297052305
1982-08-28,3.0858701163443936,21.007681131895236,-0.32297268690375425
1982-08-29,3.0895703227520146,20.93459393149484,-0.3194402462240101
1982-08-30,3.0932396068369097,20.862047089045422,-0.3159237582587306
1982-08-31,3.096877922182739,20.790037556516914,-0.31242329033070626
1982-09-01,3.100485224462423,20.718562330171906,-0.3089389097514533
1982-09-02,3.104061471431392,20.64761845009411,-0.305470683814498
1982-09-03,3.107606622920908,20.577202999720107,-0.3020186797885655
1982-09-04,3.111120640831487,20.50731310537457,-0.29858296491069036
1982-09-05,3.1146034891263836,20.437945935808795,-0.2951636063792326
1982-09-06,3.1180551338251647,20.369098701742583,-0.2917606713468166
1982-09-07,3.1214755429973486,20.300768655409446,-0.2883742269131839
1982-09-08,3.1248646867561187,20.23295309010497,-0.2850043401179598
1982-09-09,3.1282225372520926,20.16564933973863,-0.2816510779333499
1982-09-10,3.131549068667167,20.098854778388578,-0.27831450725674595
1982-09-11,3.1348442572084085,20.032566819859884,-0.2749946949032659
1982-09-12,3.1381080811019983,19.966782917245634,-0.27169170759820577
1982-09-13,3.141340520587244,19.901500562491517,-0.2684056119694325
1982-09-14,3.144541557910617,19.836717285963214,-0.2651364745396909
1982-09-15,3.147711177319859,19.772430656016894,-0.2618843617188425
1982-09-16,3.1508493650581078,19.708638278572973,-0.2586493397960431
1982-09-17,3.1539561093580697,19.645337796692534,-0.2554314749318382
1982-09-18,3.157031400436235,19.58252689015701,-0.252230833150206
1982-09-19,3.16007523048711,19.520203275050708,-0.2490474803305308
