phi,r,theta1,theta2,state
51.00818042543611,222.84268860770345,136.9254345165698,85.91725409113367,1
51.290733525084015,222.93849342838385,137.11461347673392,85.82387995164991,1
51.571048712604835,223.02851814948508,137.29978343104494,85.72873471844012,1
51.849146232317715,223.11283194435796,137.48098908833785,85.63184285602013,1
52.1250459379675,223.19150323840873,137.6582745881881,85.53322865022062,1
52.39876729664276,223.26459971147094,137.83168350405685,85.43291620741408,1
52.67032939268616,223.33218830047485,138.0012588465805,85.33092945389434,1
52.939750931596215,223.39433520239672,138.16704306699646,85.22729213540025,1
53.20705024391944,223.4511058774702,138.32907806069483,85.12202781677539,1
53.47224528913208,223.50256505264386,138.48740517088797,85.01515988175589,1
53.735353659510515,223.5487767252684,138.64206519238945,84.90671153287894,1
53.99639258398943,223.58980416699907,138.79309837549425,84.79670579150482,1
54.255378932007055,223.62570992789833,138.9405444299527,84.68516549794563,1
54.51232921733658,223.65655584072522,139.0844425290309,84.57211331169432,1
54.767259601903056,223.6824030253983,139.22483131365067,84.45757171174762,1
55.02018589958504,223.7033118936193,139.36174889660217,84.34156299701712,1
55.27112358000024,223.71934215364593,139.49523286682307,84.22410928682284,1
55.52008777227464,223.7305528152021,139.62532029373835,84.10523252146372,1
55.76709326879429,223.73700219451467,139.75204773165447,83.98495446286019,1
56.01215452893929,223.73874791946676,139.87545122420303,83.86329669526373,1
56.2552856827994,223.73584693485722,139.9955663088283,83.7402806260289,1
56.49650053487069,223.72835550775733,140.112428021314,83.61592748644333,1
56.73581256773273,223.71632923295567,140.2260709003442,83.49025833261148,1
56.973234945705954,223.69982303848275,140.33652899209434,83.3632940463884,1
57.20878051848864,223.67889119120727,140.44383585484795,83.23505533635932,1
57.442461824773176,223.6535873024967,140.54802456363495,83.10556273886176,1
57.67429109584126,223.6239643339347,140.64912771488798,82.97483661904673,1
57.904280259137636,223.59007460308868,140.74717743111316,82.84289717197552,1
58.13244094182212,223.55196978932113,140.84220536557163,82.7097644237495,1
58.35878447429963,223.5097009396386,140.93424270696912,82.57545823266949,1
58.58332189372803,223.4633184745726,141.0233201841503,82.43999829042228,1
58.80606394750343,223.41287219408682,141.10946807079512,82.3034041232917,1
59.02702109672302,223.35841128350603,141.19271619011454,82.1656950933915,1
59.24620351962504,223.2999843194614,141.27309391954321,82.02689039991819,1
59.46362111500598,223.237639275848,141.350630195427,81.88700908042102,1
59.679283505614755,223.17142352979022,141.4253535177025,81.74607001208773,1
59.893200041524004,223.10138386761096,141.4972919545675,81.60409191304348,1
60.10537980347828,223.02756649080135,141.56647314713982,81.46109334366153,1
60.31583160621931,222.95001702198698,141.63292431410315,81.31709270788383,1
60.524564001788285,222.86878051088786,141.69667225633808,81.17210825454978,1
60.731585282805234,222.78390144026883,141.75774336153702,81.0261580787318,1
60.93690348572562,222.6954237318778,141.81616360880173,80.8792601230761,1
61.140526394074286,222.6033907523693,141.8719585732218,80.7314321791475,1
61.34246154165682,222.5078453192106,141.9251534304337,80.58269188877688,1
61.542716215748605,222.40882970656864,141.9757729611586,80.43305674541001,1
61.741297460261734,222.30638565117573,142.02384155571872,80.282544095457,1
61.938212078889954,222.2005543581716,142.06938321853076,80.13117113964081,1
62.133466638231965,222.0913765069209,142.11242157257644,79.97895493434447,1
62.327067470893304,221.97889225680424,142.15297986384877,79.82591239295547,1
62.51902067856715,221.86314125298122,142.19108096577418,79.67206028720703,1
62.70933213509433,221.74416263212467,142.2267473836095,79.51741524851516,1
62.89800748950285,221.62199502812462,142.26000125881373,79.36199376931089,1
63.08505216902746,221.49667657776126,142.29086437339436,79.20581220436691,1
63.270471382109406,221.36824492634594,142.31935815422767,79.04888677211827,1
63.454270121376986,221.23673723332948,142.34550367735324,78.89123355597624,1
63.63645316660725,221.10219017787725,142.36932167224225,78.732868505635,1
63.81702508766926,220.96463996441048,142.39083252603987,78.57380743837061,1
63.995990247449484,220.8241223281133,142.4100562877814,78.4140660403319,1
64.17335280475967,220.6806725404054,142.42701267258252,78.25365986782286,1
64.34911671722784,220.53432541437982,142.44172106580385,78.09260434857599,1
64.52328574417285,220.38511531020612,142.45420052718947,77.93091478301663,1
64.69586344946305,220.23307614049833,142.4644697949807,77.76860634551764,1
64.86685320435964,220.07824137564828,142.47254729000394,77.60569408564432,1
65.03625819034534,219.92064404912406,142.4784511197347,77.44219292938936,1
65.20408140193878,219.7603167627338,142.48219908233628,77.27811768039751,1
65.3703256494955,219.59729169185516,142.48380867067533,77.11348302117983,1
65.53499356199586,219.43160059063075,142.4832970763133,76.94830351431744,1
65.6980875898208,219.26327479712972,142.48068119347528,76.78259360365446,1
65.85961000751585,219.0923452384761,142.47597762299597,76.61636761548013,1
66.01956291654423,218.91884243594433,142.46920267624427,76.44963975970005,1
66.1779482480296,218.74279651002237,142.46037237902598,76.28242413099639,1
66.33476776548919,218.5642371854431,142.44950247546615,76.11473470997694,1
66.49002306755813,218.3831937961844,142.43660843187126,75.94658536431314,1
66.64371559070534,218.19969529043894,142.42170544057214,75.7779898498668,1
66.79584661194222,218.01377023555386,142.40480842374805,75.60896181180581,1
66.94641725152438,217.82544682294142,142.3859320372329,75.43951478570852,1
67.09542847564747,217.6347528729613,142.36509067430438,75.2696621986569,1
67.24288109913776,217.4417158397751,142.34229846945644,75.09941737031866,1
67.38877578813825,217.24636281617433,142.3175693021563,74.92879351401804,1
67.53311306279097,217.0487205383821,142.29091680058653,74.75780373779557,1
67.67589329991657,216.8488153908299,142.26235434537324,74.58646104545667,1
67.81711673569151,216.6466734109101,142.2318950733008,74.41477833760929,1
67.95678346832418,216.44232029370497,142.19955188101457,74.2427684126904,1
68.09489346073025,216.23578139669348,142.16533742871187,74.07044396798162,1
68.23144654320849,216.0270817444365,142.1292641438225,73.89781760061399,1
68.3664424161176,215.8162460332414,142.09134422467952,73.72490180856191,1
68.49988065255489,215.60329863580725,142.05158964418106,73.55170899162619,1
68.63176070103793,215.38826360585105,142.0100121534445,73.37825145240656,1
68.76208188818953,215.1711646827168,141.96662328545318,73.20454139726364,1
68.89084342142726,214.9520252959676,141.9214343586974,73.03059093727016,1
69.01804439165826,214.730868569962,141.87445648081012,72.85641208915187,1
69.1436837759801,214.5077173284162,141.82570055219816,72.68201677621805,1
69.2677604403885,214.28259409895196,141.77517726967022,72.50741682928174,1
69.39027314249309,214.0555211176324,141.72289713006273,72.33262398756966,1
69.51122053424149,213.82652033348583,141.66887043386367,72.15764989962217,1
69.63060116465313,213.59561341301907,141.6131072888361,71.98250612418298,1
69.7484134825633,213.36282174472115,141.55561761364223,71.80720413107892,1
69.86465583937834,213.12816644355834,141.49641114146834,71.63175530209,1
69.97932649184298,212.89166835546158,141.4354974236523,71.4561709318093,1
70.0924236048204,212.65334806180715,141.37288583331377,71.28046222849338,1
70.20394525408612,212.4132258838918,141.30858556898897,71.10464031490284,1
70.3138894291364,212.17132188740314,141.24260565826978,70.92871622913337,1
70.42225403601192,211.92765588688619,141.17495496144906,70.75270092543713,1
70.52903690013788,211.68224745020734,141.10564217517262,70.57660527503472,1
70.63423576918086,211.43511590301623,141.03467583609853,70.40044006691768,1
70.73784831592373,211.18628033320687,140.9620643245653,70.22421600864158,1
70.83987214115905,210.93575959537864,140.88781586826883,70.0479437271098,1
70.94030477660203,210.68357231529822,140.8119385459501,69.8716337693481,1
71.03914368782362,210.42973689436326,140.73444029109345,69.69529660326981,1
71.13638627720466,210.17427151406858,140.65532889563661,69.51894261843196,1
71.23202988691173,209.91719414047589,140.5746120136938,69.34258212678208,1
71.32607180189562,209.6585225286877,140.49229716529166,69.16622536339605,1
71.41850925291295,209.3982742273264,140.40839174011967,68.98988248720673,1
71.50933941957186,209.13646658301892,140.3229030012954,68.81356358172353,1
71.59855943340229,208.87311674488816,140.23583808914523,68.63727865574293,1
71.68616638095176,208.6082416690516,140.14720402500168,68.46103764404992,1
71.77215730690713,208.34185812312785,140.0570077150175,68.28485040811036,1
71.85652921724306,208.07398269075185,139.96525595399746,68.10872673675439,1
71.93927908239789,207.80463177609928,139.8719554292486,67.9326763468507,1
72.02040384047737,207.53382160842094,139.77711272444915,67.75670888397178,1
72.09990040048706,207.2615682465873,139.6807343235372,67.58083392305012,1
72.17776564559372,206.9878875836442,139.58282661461897,67.40506096902524,1
72.25399643641647,206.71279535137995,139.4833958938982,67.22939945748175,1
72.32858961434803,206.4363071249041,139.38244836962605,67.05385875527803,1
72.40154200490667,206.1584383272388,139.27999016607274,66.87844816116606,1
72.47285042111923,205.87920423392276,139.176027327521,66.70317690640177,1
72.54251166693572,205.59861997762803,139.07056582228188,66.52805415534615,1
72.61052254067577,205.31670055279034,138.96361154673306,66.35308900605727,1
72.67687983850749,205.03346082025283,138.85517032938014,66.17829049087267,1
72.74158035795877,204.74891551192354,138.74524793494115,66.0036675769824,1
72.80462090146165,204.46307923544694,138.6338500684543,65.82922916699265,1
72.86599827992968,204.17596647888928,138.52098237940947,65.6549840994798,1
72.92570931636874,203.8875916154381,138.40665046590343,65.48094114953469,1
72.98375084952127,203.59796890811583,138.29085987881854,65.30710902929728,1
73.04011973754422,203.3071125145072,138.1736161260257,65.13349638848149,1
73.09481286172058,203.01503649150078,138.05492467661068,64.9601118148901,1
73.14782713020483,202.72175480004418,137.9347909651245,64.78696383491967,1
73.19915948180186,202.42728130991262,137.81322039585723,64.61406091405539,1
73.24880688977971,202.1316298044908,137.69021834713527,64.44141145735554,1
73.29676636571577,201.83481398556768,137.56579017564172,64.26902380992595,1
73.34303496337621,201.53684747814356,137.4399412207599,64.09690625738367,1
73.38760978262869,201.23774383524926,137.312676808939,63.92506702631029,1
73.43048797338766,200.9375165427767,137.1840022580822,63.753514284694525,1
73.47166673959224,200.63617902432023,137.05392288195623,63.582256142363995,1
73.51114334321609,200.3337446460281,136.92244399462209,63.411300651406,1
73.5489151083088,200.0302267214633,136.78957091488604,63.240655806577244,1
73.58497942506833,199.72563851647294,136.65530897077065,63.07032954570231,1
73.6193337539437,199.4199932540653,136.5196635040045,62.9003297500608,1
73.65197562976766,199.11330411929342,136.38263987453053,62.73066424476288,1
73.68290266591796,198.80558426414441,136.2442434650312,62.561340799113225,1
73.71211255850703,198.49684681243315,136.1044796854701,62.39236712696306,1
73.73960309059869,198.18710486469917,135.96335397764892,62.22375088705024,1
73.76537213645128,197.87637150310553,135.8208718197784,62.05549968332713,1
73.78941766578578,197.56465979633833,135.67703873106205,61.88762106527628,1
73.81173774807814,197.25198280450508,135.5318602762916,61.720122528213466,1
73.83233055687441,196.93835358403084,135.38534207045262,61.55301151357821,1
73.85119437412729,196.62378519255003,135.23748978333867,61.38629540921137,1
73.86832759455301,196.3082906937926,135.0883091441728,61.219981549619796,1
73.88372873000677,195.9918831624624,134.93780594623456,61.05407721622781,1
73.89739641387527,195.67457568910595,134.78598605149062,60.88858963761534,1
73.90932940548487,195.3563813849699,134.63285539522738,60.72352598974251,1
73.91952659452323,195.03731338684443,134.47841999068385,60.5588933961606,1
73.92798700547308,194.71738486189125,134.32268593368218,60.39469892820908,1
73.93470980205585,194.39660901245313,134.16565940725448,60.23094960519864,1
73.9396942916832,194.07499908084316,134.0073466862632,60.06765239457998,1
73.94293992991453,193.75256835411102,133.84775414201277,59.904814212098245,1
73.944446324918,193.4293301687838,133.6868882468509,59.742441921932894,1
73.94421324193293,193.1052979155786,133.52475557875576,59.58054233682284,1
73.94224060773108,192.78048504408443,133.36136282590775,59.419122218176675,1
73.93852851507442,192.45490506741015,133.1967167912423,59.258188276167864,1
73.93307722716663,192.12857156679615,133.0308243969814,59.09774716981476,1
73.92588718209578,191.80149819618606,132.86369268914092,58.93780550704514,1
73.91695899726531,191.47369868675594,132.6953288420106,58.77836984474531,1
73.90629347381046,191.1451868513975,132.525740162604,58.61944668879352,1
73.89389160099714,190.81597658915214,132.35493409507464,58.4610424940775,1
73.8797545606001,190.4860818895923,132.18291822509622,58.3031636644961,1
73.86388373125739,190.15551683714696,132.00970028420218,58.14581655294479,1
73.84628069279749,189.82429561536756,131.83528815408252,57.989007461285034,1
73.82694723053619,189.4924325111306,131.6596898708334,57.832742640297205,1
73.80588533953929,189.1599419187736,131.48291362915643,57.677028289617155,1
73.78309722884792,188.82683834416034,131.30496778650414,57.52187055765621,1
73.75858532566264,188.49313640867155,131.1258608671671,57.367275541504455,1
73.7323522794825,188.15885085311737,130.94560156629993,57.21324928681744,1
73.70440096619554,187.82399654156748,130.76419875388152,57.05979778768597,1
73.67473449211647,187.48858846509458,130.58166147860553,56.906926986489054,1
73.64335619796779,187.1526417454277,130.39799897169775,56.754642773729955,1
73.61026966280009,186.8161716385107,130.2132206506554,56.6029509878553,1
73.57547870784755,186.47919353796186,130.0273361229047,56.451857415057155,1
73.53898740031431,186.14172297843058,129.84035518937245,56.30136778905813,1
73.50080005708745,185.80377563884645,129.65228784796693,56.1514877908795,1
73.46092124837224,185.46536734555684,129.46314429696454,56.0022230485923,1
73.41935580124532,185.1265140753482,129.27293493829677,55.85357913705145,1
73.3761088031211,184.78723195834712,129.08167038073412,55.70556157761301,1
73.33118560512726,184.4475372807963,128.88936144296179,55.55817583783452,1
73.2845918253844,184.1074464877015,128.69601915654295,55.411427331158556,1
73.2363333521855,183.76697618534473,128.50165476876512,55.26532141657962,1
73.18641634707045,183.4261431436592,128.30627974536483,55.11986339829438,1
73.13484724779097,183.0849642984621,128.10990577312654,54.97505852533556,1
73.08163277116137,182.74345675354022,127.91254476235079,54.830911991189424,1
73.02677991579026,182.40163778258446,127.71420884918736,54.6874289333971,1
72.9702959646887,182.05952483096888,127.5149103978288,54.54461443314009,1
72.91218848774996,181.7171355173696,127.31466200255977,54.40247351480982,1
72.85246534409623,181.37448763521996,127.1134764896581,54.261011145561866,1
72.79113468428761,181.03159915399715,126.91136691914238,54.12023223485477,1
72.72820495238871,180.68848822033655,126.70834658636264,53.98014163397392,1
72.66368488788824,180.34517315896977,126.504429023429,53.84074413554077,1
72.59758352746698,180.00167247348202,126.2996280004745,53.70204447300752,1
72.52991020660964,179.65800484688555,126.0939575267476,53.56404732013795,1
72.46067456105607,179.31418914200492,125.8874318515305,53.42675729047443,1
72.38988652808736,178.97024440167073,125.68006546487905,53.29017893679168,1
72.3175563476427,178.62618984871813,125.47187309818041,53.15431675053772,1
72.24369456326241,178.28204488578686,125.26286972452463,53.019175161262226,1
72.16831202285333,177.93782909491955,125.05307055888645,52.88475853603311,1
72.09141987927221,177.59356223695508,124.84249105811364,52.751071178841435,1
72.01302959072332,177.24926425071425,124.63114692071878,52.618117329995464,1
71.93315292096645,176.90495525197485,124.41905408647065,52.4859011655042,1
71.85180193933151,176.56065553223374,124.20622873578262,52.354426796451115,1
71.7689890205363,176.21638555725337,123.99268728889484,52.22369826835854,1
71.68472684430398,175.87216596539074,123.77844640484736,52.09371956054338,1
71.59902839477704,175.52801756570676,123.5635229802419,51.96449458546486,1
71.5119069597247,175.18396133585426,123.34793414778949,51.83602718806478,1
71.42337612954087,174.84001841974327,123.13169727464208,51.7083211451012,1
71.33344979602998,174.49621012498207,122.91482996050603,51.581380164476045,1
71.24214215097824,174.15255792009333,122.69735003553578,51.455207884557545,1
71.14946768450798,173.80908343150423,122.47927555800611,51.329807873498126,1
71.05544118321309,173.46580844031035,122.26062481176172,51.20518362854863,1
70.96007772807373,173.12275487881305,122.04141630344338,51.081338575369664,1
70.86339269214872,172.77994482683027,121.8216687594895,50.958276067340776,1
70.76540173804429,172.4374005077812,121.60140112291275,50.83599938486846,1
70.66612081515804,172.09514428454563,121.38063254985184,50.714511734693794,1
70.56556615669747,171.7531986550986,121.15938240589804,50.593816249200565,1
70.46375427647233,171.411586247922,120.93767026219717,50.47391598572484,1
70.36070196546065,171.0703298171943,120.71551589132747,50.35481392586683,1
70.25642628814848,170.72945223776057,120.49293926295452,50.23651297480605,1
70.15094457864352,170.38897649988493,120.26996053926422,50.11901596062071,1
70.04427443656346,170.04892570378797,120.04660007017571,50.00232563361226,1
69.93643372269968,169.70932305397196,119.82287838833582,49.88644466563614,1
69.8274405544577,169.37019185333705,119.59881620389737,49.771375649439676,1
69.71731330107589,169.031555497092,119.37443439908395,49.657121098008055,1
69.60607057862421,168.69343746646334,119.14975402254377,49.54368344391956,1
69.49373124478511,168.355861322207,118.92479628349605,49.43106503871095,1
69.38031439341916,168.01885069792704,118.6995825456731,49.31926815225394,1
69.26583934891806,167.68242929320627,118.47413432106217,49.2082949721441,1
69.15032566034837,167.34662086655393,118.24847326345116,49.09814760310278,1
69.03379309538902,167.01144922817588,118.02262116178244,48.98882806639343,1
68.91626163406663,166.6769382325731,117.79659993331987,48.88033829925323,1
68.79775146229274,166.34311177097467,117.5704316166337,48.77268015434097,1
68.67828296520698,166.0099937636116,117.34413836440928,48.66585539920231,1
68.55787672033122,165.6776081518381,117.11774243608465,48.55986571575343,1
68.4365534905396,165.34597889010755,116.89126619032356,48.454712699783975,1
68.31433421684953,165.01512993781031,116.66473207732992,48.35039786048039,1
68.19124001103961,164.6850852509808,116.4381626310102,48.24692261997059,1
68.06729214810004,164.3558687738819,116.21158046099097,48.14428831289093,1
67.94251205852186,164.02750443047475,115.9850082444983,48.04249618597645,1
67.81692132043143,163.700016115782,115.75846871810671,47.941547397675286,1
67.6905416515769,163.37342768715337,115.53198466936513,47.84144301778824,1
67.56339490117348,163.047762955442,115.30557892830774,47.742184027134265,1
67.43550304161504,162.72304567610095,115.07927435885799,47.64377131724296,1
67.30688816005917,162.3992995402085,114.85309385013383,47.54620569007466,1
67.17757244989366,162.076548165432,114.62706030766283,47.44948785776917,1
67.04757820209213,161.75481508693974,114.40119664451593,47.35361844242381,1
66.91692779646702,161.43412374826994,114.17552577236847,47.25859797590146,1
66.7856436928282,161.1144974921674,113.95007059249781,47.1644268996696,1
66.65374842205568,160.79595955139717,113.72485398672643,47.071105564670745,1
66.52126457709508,160.4785330395453,113.4998988083202,46.978634231225115,1
66.38821480388461,160.16224094181678,113.27522787285069,46.887013068966084,1
66.25462179222252,159.84710610584057,113.05086394903154,46.79624215680902,1
66.12050826658405,159.53315123249232,112.82682974953818,46.70632148295413,1
65.985896976897,159.2203988667442,112.60314792182061,46.617250944923605,1
65.85081068928507,158.9088713885527,112.3798410389189,46.52903034963382,1
65.71527217678852,158.598591003794,112.15693159029126,46.44165941350275,1
65.57930421007109,158.28957973525732,111.9344419726642,46.35513776259312,1
65.44292954812293,157.98185941370616,111.71239448091455,46.269464932791614,1
65.30617092896875,157.67545166901743,111.4908112989931,46.18464037002434,1
65.16905106039057,157.37037792140833,111.26971449089945,46.10066343050888,1
65.0315926106745,157.0666593727606,111.04912599171755,46.01753338104305,1
64.8938181993909,156.76431699805207,110.82906759872148,45.93524939933058,1
64.75575038821725,156.46337153690467,110.60956096256096,45.85381057434371,1
64.61741167181272,156.1638434852584,110.39062757853557,45.77321590672285,1
64.47882446875396,155.8657530871804,110.17228877796717,45.69346430921322,1
64.3400111125408,155.56912032681774,109.95456571967927,45.61455460713847,1
64.20099384268099,155.27396492050326,109.73747938159212,45.53648553891114,1
64.06179479586265,154.98030630902218,109.52105055244242,45.459255756579765,1
63.92243599722319,154.68816365004838,109.30529982363578,45.382863826412596,1
63.78293935172292,154.3975558107578,109.09024758124036,45.307308229517446,1
63.64332663563202,154.10850136062712,108.87591399812956,45.23258736249755,1
63.50361948813862,153.82101856442463,108.66231902628162,45.15869953814301,1
63.36383940308603,153.5351253754009,108.44948238924346,45.08564298615743,1
63.224007720846856,153.25083942868562,108.23742357476624,45.01341585391938,1
63.084145620341246,152.9681780348973,108.02616182761928,44.94201620727803,1
62.94427411120664,152.6871581739719,107.81571614258928,44.871442031382635,1
62.804414026125855,152.40779648921617,107.606105257671,44.801691231545156,1
62.664586013320196,152.13010928159113,107.39734764745566,44.73276163413547,1
62.524810529213994,151.85411250423087,107.18946151672243,44.66465098750844,1
62.38510783127662,151.5798217572012,106.98246479423891,44.59735696296228,1
62.24549797104787,151.3072522825025,106.77637512677518,44.53087715572732,1
62.106000787352144,151.03641895932103,106.57120987333658,44.46520908598444,1
61.96663589970664,150.76733629953182,106.36698609961923,44.400350199912594,1
61.82742270192844,150.50001844345678,106.16372057269261,44.33629787076417,1
61.68838035594509,150.23447915588048,105.96142975591279,44.27304939996769,1
61.54952778581278,149.97073182232617,105.76012980406948,44.210602018256694,1
61.41088367194618,149.70878944559433,105.55983655877026,44.14895288682408,1
61.27246644556342,149.44866464256486,105.36056554406414,44.08809909850072,1
61.134294283349405,149.1903696412647,105.16233196230706,44.02803767895765,1
60.996385102340504,148.9339162782015,104.965150690271,43.968765587930505,1
60.858756555033025,148.67931599596383,104.76903627549842,43.910279720465404,1
60.72142602471783,148.42657984108834,104.57400293290308,43.852576908185256,1
60.58441062104286,148.17571846219323,104.38006454161805,43.795653920575184,1
60.447727175805305,147.92674210837782,104.18723464209157,43.739507466286256,1
60.311392238974435,147.67966062788707,103.99552643343075,43.68413419445632,1
60.17542207494618,147.43448346703977,103.80495277099297,43.6295306960468,1
60.03983265902994,147.19121966941867,103.6155261642243,43.575693505194366,1
59.904639674167946,146.94987787532096,103.42725877474446,43.522619100576506,1
59.76985850788705,146.7104663214662,103.24016241467663,43.47030390678958,1
59.63550424948264,146.47299284095973,103.05424854522118,43.41874429573855,1
59.50159168743404,146.237464863508,102.86952827547103,43.367936588036976,1
59.36813530705035,146.0038894158832,102.68601236146678,43.31787705441643,1
59.235149288345575,145.77227312263335,102.50371120548947,43.268561917143884,1
59.10264750414148,145.54262220703404,102.32263485558776,43.21998735144628,1
58.97064351839637,145.31494249227816,102.14279300533727,43.172149486940896,1
58.8391505847578,145.08923940289887,101.96419499382833,43.12504440907053,1
58.70818164533678,144.86551796642175,101.78684980587926,43.078668160542485,1
58.57774932970107,144.643782815241,101.61076607247104,43.03301674276996,1
58.447865954084705,144.42403818871512,101.43595207139991,42.988086117315206,1
58.31854352081069,144.20628793547667,101.26241572814368,42.94387220733299,1
58.18979371792379,143.99053551595082,101.0901646169373,42.90037089901352,1
58.061627919029775,143.77678400507745,100.91920596205361,42.857578043023835,1
57.93405718333771,143.56503609523068,100.74954663928419,42.81548945594649,1
57.80709225590133,143.35529409933068,100.581193177616,42.77410092171468,1
57.68074356805563,143.1475599541411,100.41415176109837,42.73340819304273,1
57.55502123804444,142.94183522374672,100.24842823089558,42.69340699285114,1
57.429935071834755,142.73812110320483,100.0840280875198,42.654093015685035,1
57.30549456411343,142.53641842236416,99.9209564932388,42.61546192912537,1
57.18170889946156,142.33672764984507,99.75921827465332,42.57750937519175,1
57.05858695370204,142.13904889717466,99.59881792543835,42.54023097173631,1
56.936137295415364,141.9433819230702,99.43975960924278,42.50362231382742,1
56.81436818761894,141.7497261378647,99.28204716274183,42.46767897512289,1
56.69328758960483,141.55808060806768,99.12568409883626,42.432396509231424,1
56.57290315893101,141.368444061055,98.970673609993,42.39777045106199,1
56.45322225356093,141.180814889881,98.81701857172096,42.36379631816003,1
56.33425193414631,140.9951911582065,98.6647215461764,42.33046961203009,1
56.215998966447955,140.811570605336,98.51378478589197,42.297785819444016,1
56.098469823889346,140.62995065135775,98.36421023762355,42.2657404137342,1
55.981670690237735,140.45032840238014,98.21599954630894,42.2343288560712,1
55.86560746240752,140.27270065585793,98.06915405913273,42.203546596725204,1
55.750285753380595,140.09706390600198,97.9236748296913,42.17338907631069,1
55.63571089523838,139.92341434926624,97.77956262225231,42.143851727013924,1
55.52188794230027,139.7517478899057,97.63681791610298,42.11492997380271,1
55.40882167436325,139.5820601455989,97.49544090998107,42.08661923561782,1
55.29651660003753,139.4143464531294,97.35543152658347,42.05891492654594,1
55.18497696017277,139.24860187411986,97.21678941714632,42.03181245697354,1
55.07420673137006,139.08482120081254,97.0795139660913,42.00530723472124,1
54.964209629574306,138.9229989618913,96.9436042957328,41.9793946661585,1
54.854989113742,138.76312942833846,96.80905927104023,41.95407015729823,1
54.74654838957949,138.60520661932156,96.67587750445053,41.92932911487104,1
54.638890413346665,138.4492243081042,96.54405736072543,41.90516694737876,1
54.53201789572133,138.29517602797583,96.41359696184858,41.881579066127244,1
54.425933305719326,138.1430550781953,96.28449419195731,41.85856088623798,1
54.32063887466581,137.99285452994266,96.15674670230423,41.83610782763843,1
54.216136600213005,137.8445672322751,96.03035191624406,41.814215316031046,1
54.11242825039988,137.69818581808113,95.90530703424051,41.79287878384062,1
54.00951536774932,137.55370271002937,95.78160903888934,41.77209367114003,1
53.90739927339841,137.4111101265067,95.65925469995256,41.75185542655415,1
53.806081071257594,137.27040008754167,95.53824057939963,41.73215950814204,1
53.705561652194525,137.1315644207089,95.41856303645172,41.7130013842572,1
53.605841698238606,136.99459476701037,95.30021823262449,41.69437653438588,1
53.50692168680215,136.8594825867295,95.18320213676583,41.676280449963684,1
53.40880189491446,136.72621916525455,95.0675105300845,41.65870863517004,1
53.311482403465,136.59479561886724,94.95313901116612,41.64165660770112,1
53.21496310145201,136.46520290049347,94.84008300097274,41.625119899520726,1
53.11924369023316,136.33743180541256,94.72833774782286,41.6090940575897,1
53.024323687774746,136.21147297692184,94.61789833234829,41.59357464457355,1
52.9302024328961,136.08731691195345,94.50875967242477,41.57855723952868,1
52.836879089506205,135.9649539666407,94.40091652807345,41.564037438567254,1
52.744352650829235,135.84437436183075,94.29436350632999,41.55001085550076,1
52.65262194361625,135.7255681885414,94.18909506607882,41.53647312246257,1
52.56168563234011,135.6085254133592,94.08510552284964,41.523419890509544,1
52.471542223370854,135.49323588377675,93.9823890535738,41.51084683020295,1
52.38219006912907,135.37968933346676,93.8809397012979,41.498749632168845,1
52.293627372214566,135.26787538749076,93.78075137985266,41.4871240076381,1
52.20585218950813,135.15778356744084,93.68181787847449,41.475965688966355,1
52.11886243624394,135.0494032965122,93.58413286637807,41.465270430134126,1
52.03265589005054,134.94272390450496,93.48768989727775,41.45503400722721,1
51.947230194958344,134.83773463275375,93.39248241385604,41.44525221889771,1
51.86258286537155,134.73442463898348,93.29850375217751,41.43592088680597,1
51.77871129000281,134.63278300209004,93.20574714604642,41.42703585604362,1
51.695612735768734,134.53279872684465,93.1142057313067,41.418592995537956,1
51.61328435164465,134.43446074852088,93.02387255008276,41.41058819843811,1
51.53172317247706,134.3377579374432,92.93474055496013,41.40301738248307,1
51.45092612275228,134.2426791034563,92.8468026131043,41.395876490352016,1
51.37089002031998,134.14921300031432,92.76005151031715,41.389161489997164,1
51.291611580070274,134.05734832998925,92.67447995502977,41.382868374959486,1
51.21308741756317,133.96707374689822,92.5900805822307,41.376993164667525,1
51.1353140526094,133.8783778620488,92.5068459573291,41.3715319047197,1
51.05828791280147,133.79124924710226,92.42476857995186,41.3664806671504,1
50.98200533699409,133.7056764383541,92.34384088767409,41.36183555068,1
50.90646257873315,133.6216479406322,92.26405525968266,41.35759268094952,1
50.83165580963239,133.53915223111187,92.18540402037213,41.35374821073974,1
50.75758112269719,133.4581777630481,92.10787944287264,41.350298320175455,1
50.68423453559478,133.37871296942492,92.03147375250985,41.34723921691507,1
50.61161199387039,133.30074626652205,91.95617913019622,41.344567136325836,1
50.53970937410877,133.22426605739878,91.88198771575378,41.342278341645006,1
50.46852248704083,133.14926073529566,91.80889161116824,41.34036912412741,1
50.398047080594914,133.07571868695402,91.73688288377447,41.33883580317955,1
50.32827884289252,133.00362829585376,91.66595356937314,41.337674726480614,1
50.25921340518823,132.93297794536986,91.59609567527905,41.33688227009081,1
50.190846344753616,132.8637560218481,91.52730118330086,41.33645483854724,1
50.12317318770524,132.79595091760044,91.45956205265284,41.336388864947594,1
50.05618941177641,132.72955103382068,91.39287022279855,41.336680811022134,1
49.989890449032885,132.66454478342106,91.32721761622697,41.33732716719409,1
49.9242716885326,132.60092059379036,91.26259614116148,41.33832445262888,1
49.85932847892935,132.5386669094744,91.19899769420186,41.33966921527252,1
