phi,theta1,theta2,state
111.12971757737385,184.8434530169011,24.713699905941837,1
111.4873543406142,185.61663032798788,24.189510391672286,1
111.84861799623161,186.38566597181182,23.669264291996342,1
112.21354232544351,187.15015892443216,23.1532653630901,1
112.58216064213426,187.90969424366915,22.641827249793664,1
112.95450574404848,188.66384287912456,22.13527359491428,1
113.33060986202995,189.41216149928812,21.633938134781488,1
113.71050460728638,190.15419233757234,21.13816477970215,1
114.09422091666549,190.8894630592073,20.648307677903972,1
114.48178899593215,191.61748665101618,20.164731261496854,1
114.87323826104263,192.3377613361722,19.687810272926583,1
115.26859727741737,193.0497705161282,19.217929770339026,1
115.66789369722066,193.7529827419786,18.755485110223958,1
116.07115419466254,194.44685171759716,18.300881905660617,1
116.4784043993459,195.13081633695697,17.85453595844274,1
116.88966882769013,195.80430075810204,17.416873163327182,1
117.30497081247115,196.46671451629663,16.98832938261529,1
117.72433243052764,197.1174526789198,16.569350289257272,1
118.14777442869243,197.75589604470997,16.16039117664951,1
118.57531614801958,198.38141138998753,15.761916733293276,1
119.00697544638791,198.9933517644904,15.374400780482802,1
119.44276861957414,199.59105683945631,14.998325971208942,1
119.88271032090073,200.17385331056107,14.634183448490376,1
120.32681347957654,200.74105535828448,14.282472461385282,1
120.77508921786156,201.29196516821833,13.943699936992289,1
121.22754676720089,201.82587351374787,13.618380006820189,1
121.68419338348743,202.34206040343963,13.307033485993543,1
122.14503426162706,202.83979579533946,13.010187303866473,1
122.61007244959542,203.31834038023533,12.728373884742268,1
123.07930876219012,203.7769464357567,12.462130477539006,1
123.5527416946979,204.21485875297913,12.211998433407018,1
124.03036733671138,204.63131563696322,11.97852243048817,1
124.51217928634577,205.02554998238838,11.762249645217253,1
124.99816856512079,205.3967904251491,11.563728869791646,1
125.48832353378849,205.7442625704424,11.383509575691505,1
125.98262980940204,206.06719029752003,11.222140923405163,1
126.48107018393507,206.36479714088046,11.08017071881227,1
126.9836245447744,206.63630774724868,10.958144316996595,1
127.49026979742209,206.8809494072392,10.856603474599751,1
128.0009797907544,207.09795366010258,10.776085152189353,1
128.51572524519628,207.2865579694494,10.717120268491271,1
129.03447368417912,207.4460074672961,10.680232408734867,1
129.55718936925805,207.57555676321863,10.665936489769933,1
130.08383323927134,207.67447181480748,10.674737385037588,1
130.6143628539291,207.742031855022,10.70712851291188,1
131.14873234222145,207.7775313714219,10.763590392369338,1
131.68689235603702,207.78028213163088,10.844589170386712,1
132.22879002938078,207.74961524876232,10.950575125909609,1
132.77436894357663,207.68488327991247,11.081981155674157,1
133.32356909883336,207.58546235021038,11.239221247589853,1
133.87632689254352,207.45075429431574,11.42268894780807,1
134.43257510467254,207.28018880667764,11.632755827993094,1
134.9922428905811,207.07322559131785,11.869769959683936,1
135.55525578160538,206.82935650139416,12.13405440297521,1
136.12153569369912,206.54810765833042,12.425905717048579,1
136.69100094441845,206.22904153988623,12.745592500350881,1
137.26356627850248,205.8717590261856,13.09335396843278,1
137.83914290227392,205.47590139243584,13.469398577626862,1
138.41763852705117,205.0411522368547,13.873902702854593,1
138.99895742172788,204.56723933219382,14.307009377900897,1
139.5830004746384,204.0539363891985,14.76882710647834,1
140.16966526478703,203.50106472039602,15.25942875231965,1
140.75884614247664,202.90849479274414,15.778850516381283,1
141.3504343193276,202.27614765792305,16.327091009011667,1
141.9443179676319,201.6039962493992,16.90411042463478,1
142.54038232894007,200.8920665358445,17.509829826118562,1
143.13850983172986,200.14043852105476,18.14413054554575,1
143.73858021795598,199.3492470811725,18.806853707575897,1
144.34047067823207,198.51868263078632,19.49779988098669,1
144.94405599534554,197.648991610336,20.216728863320782,1
145.54920869575804,196.74047678821387,20.963359602828348,1
146.15579920869638,195.79349737198288,21.737370261113256,1
146.76369603239283,194.8084689242571,22.53839841904818,1
147.372765906989,193.78586307996704,23.36604142764196,1
147.9828739935762,192.7262070629779,24.219856904623782,1
148.59388405880503,191.63008300131162,25.09936337656069,1
149.20565866446205,190.49812704154544,26.004041065362287,1
149.81805936137746,189.33102826429536,26.933332817053213,1
150.4309468870002,188.12952740403853,27.88664516972517,1
151.0441813659512,186.89441537786297,28.86334955662238,1
151.65762251284602,185.62653162904166,29.862783639380893,1
152.2711298366623,184.32676229261006,30.884252765541476,1
152.88456284591638,182.99603819133608,31.927031543600208,1
153.49778125390785,181.63533267164212,32.990365528053246,1
154.11064518329,180.2456592901085,34.0734730061547,1
