date,vx,vy,zach_75W_parallel,zach_75W_perp,adhikari_100W_parallel,adhikari_100W_perp,observed_326_parallel,observed_326_perp,v_mag,direction_deg
1973-04-08,-50.10040303919672,37.46419261154512,-23.220692730703213,-58.08971976030846,-28.19518365605707,-55.84485411679501,-62.484827162282095,3.043433459866865,62.558901147038256,143.21151193209124
1973-04-09,-50.059002739706585,37.464810835473415,-23.232005075142972,-58.04989014994162,-28.20298157433608,-55.80419013433864,-62.4508504649232,3.0670967444081185,62.526120991404525,143.18833910125875
1973-04-10,-50.01737097220642,37.465251044274744,-23.24320537850346,-58.009790884940756,-28.210644375936027,-55.76326728838902,-62.41658232709143,3.090741882989228,62.49305909284524,143.1651453654734
1973-04-11,-49.97550825759551,37.465513292247074,-23.254293558413828,-57.96942248250928,-28.218172023876768,-55.72208610136054,-62.382023210994916,3.11436862934206,62.4597159123906,143.14193062064214
1973-04-12,-49.93341511940733,37.46559763611235,-23.26526953416281,-57.928785463022436,-28.225564483107863,-55.68064709868271,-62.34717358238108,3.1379767377350305,62.42609191450418,143.118694762227
1973-04-13,-49.89109208380566,37.46550413506321,-23.276133226744932,-57.88788035003557,-28.23282172055533,-55.63895080880438,-62.31203391055956,3.1615659630140165,62.39218756710823,143.0954376852102
1973-04-14,-49.84853967957418,37.465232850721435,-23.286884558822948,-57.846707670263406,-28.23994370508241,-55.59699776317633,-62.276604668370375,3.185136060573697,62.35800334155078,143.07215928412108
1973-04-15,-49.80575843809573,37.4647838471276,-23.29752345472332,-57.80526795355726,-28.246930407483134,-55.55478849622904,-62.24088633216088,3.208686786360616,62.32353971258321,143.04885945303477
1973-04-16,-49.7627488933432,37.46415719076181,-23.308049840458537,-57.76356173290165,-28.253781800504193,-55.512323545367266,-62.20487938178989,3.232217896895417,62.2887971583658,143.0255380855532
1973-04-17,-49.719511581866584,37.4633529505645,-23.318463643750597,-57.72158954440719,-28.26049785886773,-55.469603450961024,-62.16858430062848,3.2557291492973626,62.25377616047026,143.002195074785
1973-04-18,-49.67604704276962,37.46237119792079,-23.328764794021907,-57.6793519272839,-28.267078559259982,-55.42662875631974,-62.13200157553199,3.279220301284422,62.21847720385211,142.97883031334584
1973-04-19,-49.632355817701956,37.46121200660349,-23.338953222342287,-57.63684942381901,-28.273523880276514,-55.38340000767469,-62.09513169680154,3.3026911111303825,62.182900776810555,142.9554436933979
1973-04-20,-49.58843845084625,37.45987545281453,-23.34902886147232,-57.594082579375076,-28.279833802465255,-55.33991775417349,-62.05797515819658,3.3261413377064244,62.14704737100342,142.93203510661408
1973-04-21,-49.54429548889735,37.458361615195415,-23.358991645878817,-57.55105194237272,-28.286008308340396,-55.29618254786145,-62.02053245692345,3.349570740501438,62.11091748143735,142.9086044441607
1973-04-22,-49.49992748104935,37.45667057479082,-23.368841511703046,-57.50775806426859,-28.292047382348812,-55.25219494366242,-61.982804093604315,3.3729790795990553,62.0745116064359,142.88515159671857
1973-04-23,-49.45533497898257,37.45480241506942,-23.37857839678417,-57.46420149954826,-28.29795101089282,-55.20795549936963,-61.94479057227797,3.3963661157022322,62.037830247642184,142.86167645446233
1973-04-24,-49.410518536854546,37.4527572219602,-23.38820224069669,-57.42038280572683,-28.3037191823675,-55.163464775643135,-61.90649240041269,3.4197316101683484,62.00087391003403,142.83817890703045
1973-04-25,-49.36547871128439,37.45053508380052,-23.39771298470432,-57.376302543320485,-28.30935188711227,-55.11872333598537,-61.86791008886428,3.4430753249749593,61.963643101880685,142.81465884355623
1973-04-26,-49.32021606134113,37.44813609133094,-23.407110571758004,-57.33196127583383,-28.314849117407835,-55.07373174672879,-61.82904415186344,3.466397022721953,61.92613833473079,142.79111615266697
1973-04-27,-49.274731148522974,37.445560337747175,-23.416394946551456,-57.28735956975329,-28.32021086753091,-55.02849057702445,-61.78989510702767,3.4896964666862686,61.888360123427766,142.76755072243543
1973-04-28,-49.22902453674041,37.442807918668876,-23.425566055495395,-57.24249799452278,-28.325437133726435,-54.98300039881994,-61.750463475329774,3.5129734208054444,61.850308986078005,142.7439624403952
1973-04-29,-49.18309679230975,37.4398789321241,-23.4346238467042,-57.197377122533354,-28.33052791419341,-54.93726178685035,-61.71074978108385,3.5362276496683656,61.81198544403682,142.72035119354973
1973-04-30,-49.136948483936195,37.436773478564895,-23.44356827001536,-57.151997529110986,-28.335483209103163,-54.891275318624295,-61.67075455193995,3.5594589185376257,61.7733900219049,142.69671686835306
1973-05-01,-49.090580182691866,37.43349166086205,-23.4523992769901,-57.10635979249389,-28.340303020598018,-54.845041574401336,-61.63047831886294,3.5826669933575133,61.73452324750818,142.67305935070283
1973-05-02,-49.043992462000176,37.43003358429998,-23.461116820912423,-57.060464493816156,-28.344987352788948,-54.79856113717575,-61.589921616116655,3.6058516407584555,61.695385651882866,142.6493785259363
1973-05-03,-48.99718589763192,37.426399356545524,-23.469720856760105,-57.014312217095906,-28.349536211725546,-54.751834592667244,-61.54908498124327,3.629012628033365,61.65597776925391,142.625674278853
1973-05-04,-48.9501610676846,37.422589087653165,-23.478211341214948,-56.96790354921663,-28.35394960540474,-54.704862529301465,-61.507968955049,3.6521497231535207,61.61630013702221,142.6019464937002
1973-05-05,-48.90291855256672,37.41860289009098,-23.486588232691993,-56.921239079918784,-28.358227543799085,-54.65764553819908,-61.46657408160567,3.6752626947988745,61.57635329576849,142.57819505414636
1973-05-06,-48.85545893498235,37.41444087871986,-23.494851491323434,-56.87431940177946,-28.362370038838968,-54.610184213156984,-61.42490090822625,3.6983513123494234,61.536137789228945,142.55441984328888
1973-05-07,-48.80778279991936,37.41010317083506,-23.503001079001784,-56.82714511021179,-28.36637710445561,-54.56247915064384,-61.382949985478305,3.7214153459262924,61.4956541643117,142.5306207436181
1973-05-08,-48.75989073463647,37.405589886114285,-23.5110369593331,-56.77971680343902,-28.370248756532117,-54.51453094977843,-61.34072186714434,3.744454566355884,61.45490297105564,142.50679763704954
1973-05-09,-48.711783328641204,37.40090114660728,-23.5189590976326,-56.73203508247048,-28.373985012897126,-54.46634021230604,-61.29821711019756,3.767468745173595,61.41388476260704,142.48295040491962
1973-05-10,-48.66346117367818,37.39603707678779,-23.52676746097791,-56.68410055110376,-28.37758589337797,-54.417907542596,-61.25543627482135,3.7904576546734425,61.37260009524259,142.45907892794253
1973-05-11,-48.61492486371876,37.390997803512,-23.53446201817159,-56.63591381590395,-28.381051419761555,-54.369233547624255,-61.21237992437733,3.8134210678794034,61.331049528336465,142.43518308623567
1973-05-12,-48.566174994937676,37.38578345599776,-23.542042739727137,-56.58747548617562,-28.384381615777972,-54.32031883694674,-61.169048625374494,3.8363587585412517,61.2892336243297,142.41126275932243
