angle_deg
135.38632306809458
135.05255897194795
135.37295171143032
135.49074025192306
135.29586386320307
135.03217501835
135.46201213079337
135.1560740185833
135.3473991395425
135.00017265296682
135.4884186639072
135.28831929131368
135.21292460835588
135.085951793418
135.54724375039962
135.0923787876498
135.24041684869883
135.18177908229717
135.41411546063313
135.4366254617758
135.39568949573868
135.1340861684543
135.38819234580538
135.16681490293192
135.5567049817946
135.23677945669792
135.49794084646558
135.29704492281337
135.39966141035455
135.42149144589132
135.54840685112558
135.5383777987302
135.22499937519157
135.26717845299916
135.1255647722978
135.16700821717535
135.526767070381
135.22074736696007
135.19927354317167
135.2706238932583
135.1815139383928
135.49464222152264
135.04525525224213
134.84281782542394
135.3628417205817
135.11944226278663
135.2257270616463
135.0470458452662
135.51505603686525
135.13531387735935
135.30380286224874
135.4035467333108
135.19501901129328
135.14907188295712
135.33752869917825
135.1095243639638
135.4476950892396
135.1178682591586
135.5146368360825
135.214926023067
135.379530228676
135.25170005655866
135.486685094829
135.54340991673348
135.45632644376434
135.4192599906193
135.54168739186164
135.2556296453202
135.38348741388873
135.41931753266337
135.4593681006892
135.49195686175585
135.48597686217272
135.517467439561
135.2317463516105
135.10861180459105
135.2487501633145
135.23254677397273
135.1882596723757
135.13304161108485
135.3446943042061
135.4494606675395
135.16874612219885
135.28203638102855
135.20338502686246
135.28468783406095
135.05152823084148
135.52039302571936
135.36752383131486
135.1877509078967
135.17568415031658
134.9231330593853
135.172913445912
135.1288395610793
135.04648655502044
135.47880453853855
