date,phi_deg,theta_deg,quadrupole_power,dipole_magnitude,lambda1,lambda2,lambda3,phi_unwrapped_deg
1975-12-18,112.94090787305558,90.0,0.6464631660029454,0.9948524251868942,0.656460755716483,-0.32312742238314945,-0.3333333333333333,112.94090787305558
1976-01-17,114.33386213527484,90.0,0.6202383043990574,0.987733374138033,0.6428870136345334,-0.3095536803012,-0.3333333333333333,114.33386213527484
1976-02-16,116.83312026754913,90.0,0.5429905805911508,0.9624543175426735,0.600443057174774,-0.26710972384144077,-0.3333333333333333,116.83312026754913
1976-03-17,117.50101086934981,90.0,0.42164998731001546,0.8881680919565818,0.523726410017376,-0.19039307668404265,-0.3333333333333333,117.50101086934981
1976-04-16,115.05222184533866,90.0,0.35263975744151344,0.7748884330939827,0.4716036198019392,-0.13827028646860584,-0.3333333333333333,115.05222184533866
1976-05-16,112.06266662807477,90.0,0.3213411029979591,0.6561984155600845,0.4447623663199447,-0.11142903298661129,-0.3333333333333333,112.06266662807477
1976-06-15,109.19188704355076,90.0,0.30467115769235475,0.5498226184039045,0.42934945162381616,-0.09601611829048273,-0.3333333333333333,109.19188704355076
1976-07-15,106.32420902433049,90.0,0.2945226093364264,0.47126273312250677,0.4195064802540047,-0.08617314692067135,-0.3333333333333333,106.32420902433049
1976-08-14,103.21620401475788,90.0,0.2884450140667748,0.437695055371572,0.4134239840861387,-0.0800906507528053,-0.3333333333333333,103.21620401475788
1976-09-13,99.66589634554643,90.0,0.2866021651924526,0.45863703702887404,0.41154980055483986,-0.07821646722150649,-0.3333333333333333,99.66589634554643
1976-10-13,95.62510038344358,90.0,0.2910277809766445,0.525984900591472,0.4160269625338895,-0.08269362920055608,-0.3333333333333333,95.62510038344358
1976-11-12,91.3045319584515,90.0,0.30563645283211993,0.6224138665217539,0.4302665397370584,-0.09693320640372502,-0.3333333333333333,91.3045319584515
1976-12-12,87.1931035175939,90.0,0.3370040722529645,0.7328508182711669,0.4585034408969698,-0.1251701075636365,-0.3333333333333333,87.1931035175939
1977-01-11,84.01451042252454,90.0,0.3972149578078409,0.8448588777500933,0.5061871308077655,-0.17285379747443191,-0.3333333333333333,84.01451042252454
1977-02-10,83.0546149897,90.0,0.5056695754984657,0.93998879872992,0.5783722100054703,-0.2450388766721369,-0.3333333333333333,83.0546149897
1977-03-12,85.49238949799754,90.0,0.6195275791335837,0.9871297456030728,0.6425137599996601,-0.3091804266663266,-0.3333333333333333,85.49238949799754
1977-04-11,88.10204501223446,90.0,0.6551961498857792,0.9970870773238133,0.6608981322873375,-0.32756479895400414,-0.3333333333333333,88.10204501223446
1977-05-11,89.74711559642796,90.0,0.6602056054599448,0.9983748811234654,0.6634256317560137,-0.3300922984226802,-0.3333333333333333,89.74711559642796
1977-06-10,90.94823770618835,90.0,0.6589101528443277,0.9980481293301452,0.6627732510704926,-0.3294399177371594,-0.3333333333333333,90.94823770618835
1977-07-10,91.93391857413252,90.0,0.6568420789762388,0.997525703068254,0.6617300021650512,-0.3283966688317179,-0.3333333333333333,91.93391857413252
1977-08-09,92.67345645873881,90.0,0.6562229884859649,0.9973701228101569,0.6614172714259223,-0.3280839380925888,-0.3333333333333333,92.67345645873881
1977-09-08,92.84852559975278,90.0,0.656368286888315,0.9974068271505074,0.6614906860016461,-0.3281573526683128,-0.3333333333333333,92.84852559975278
1977-10-08,91.5788822722528,90.0,0.630645922601526,0.9903019369669177,0.6483196828177437,-0.31498634948441023,-0.3333333333333333,91.5788822722528
1977-11-07,91.10817049637042,90.0,0.5049315704486168,0.9253981874295868,0.5779238269581017,-0.24459049362476826,-0.3333333333333333,91.10817049637042
1977-12-07,94.40156727817424,90.0,0.42533014772415273,0.8042033193095234,0.5262938910654085,-0.1929605577320753,-0.3333333333333333,94.40156727817424
1978-01-06,98.34327720782716,90.0,0.392774564296042,0.6712192066560774,0.5029016273930725,-0.16956829405973914,-0.3333333333333333,98.34327720782716
1978-02-05,101.97032448573535,90.0,0.38138865174494385,0.5402849824656751,0.49432653991808967,-0.1609932065847564,-0.3333333333333333,101.97032448573535
1978-03-07,104.93984523384357,90.0,0.380408113685944,0.4226992106259519,0.49357754673895593,-0.16024421340562245,-0.3333333333333333,104.93984523384357
1978-04-06,107.13528629127215,90.0,0.38384493089118166,0.33888093446394857,0.4961953180951236,-0.1628619847617904,-0.3333333333333333,107.13528629127215
1978-05-06,108.57910500269752,90.0,0.3880765661403076,0.3204521980943214,0.4993902001547872,-0.16605686682145396,-0.3333333333333333,108.57910500269752
1978-06-05,109.38622828383554,90.0,0.3912760509886775,0.37830859495784613,0.5017855890822853,-0.168452255748952,-0.3333333333333333,109.38622828383554
1978-07-05,109.75025188721598,90.0,0.3930672317237832,0.48551219351692115,0.5031191633561076,-0.16978583002277423,-0.3333333333333333,109.75025188721598
1978-08-04,109.96305680905108,90.0,0.39443250831279125,0.6154581985327957,0.5041321031532234,-0.17079876981989023,-0.3333333333333333,109.96305680905108
1978-09-03,110.48625905116349,90.0,0.3995944978146872,0.7535973906474994,0.5079347659288307,-0.1746014325954975,-0.3333333333333333,110.48625905116349
1978-10-03,111.79210020495896,90.0,0.43122001079069117,0.8852291584851969,0.5303652672441397,-0.1970319339108064,-0.3333333333333333,111.79210020495896
1978-11-02,110.31373405237797,90.0,0.5341511632185616,0.9611402255342554,0.5953183297638107,-0.2619849964304772,-0.3333333333333333,110.31373405237798
1978-12-02,106.39025088902395,90.0,0.5889699684769119,0.9791967672664466,0.6261790722719154,-0.29284573893858207,-0.3333333333333333,106.39025088902395
1979-01-01,103.19048865423241,90.0,0.610954001419727,0.9854250616688136,0.6379878600969326,-0.30465452676359933,-0.3333333333333333,103.19048865423241
1979-01-31,100.484682581669,90.0,0.623376285982626,0.9888001384765385,0.6445315112179056,-0.31119817788457194,-0.3333333333333333,100.484682581669
1979-03-02,98.07383244161909,90.0,0.6314807638163107,0.9909583008492817,0.6487528089429428,-0.3154194756096095,-0.3333333333333333,98.07383244161909
1979-04-01,95.83852503530845,90.0,0.6366440060755776,0.9923172321177209,0.6514229659598842,-0.3180896326265507,-0.3333333333333333,95.83852503530845
1979-05-01,93.67925398354265,90.0,0.6390562552558539,0.9929474913739932,0.6526654262274227,-0.31933209289408937,-0.3333333333333333,93.67925398354265
1979-05-31,91.48839354163074,90.0,0.638195370472975,0.9927196308379375,0.6522223811867969,-0.3188890478534634,-0.3333333333333333,91.48839354163074
1979-06-30,89.13220497923231,90.0,0.6325694417725156,0.9912305531650232,0.649317044842137,-0.31598371150880333,-0.3333333333333333,89.13220497923233
1979-07-30,86.4363170833688,90.0,0.6187862730306917,0.9875044018947953,0.6421241339358352,-0.30879080060250175,-0.3333333333333333,86.4363170833688
1979-08-29,83.19351577092348,90.0,0.5897021555455122,0.9792292770165553,0.6265772497580137,-0.29324391642468034,-0.3333333333333333,83.19351577092348
1979-09-28,79.30358246140175,90.0,0.533444784680082,0.9612380700069726,0.5949061545781713,-0.2615728212448378,-0.3333333333333333,79.30358246140175
1979-10-28,75.24642687130752,90.0,0.4449931436840166,0.9251846340576998,0.539712559967578,-0.2063792266342447,-0.3333333333333333,75.24642687130752
1979-11-27,72.23388097567768,90.0,0.3489107043256031,0.8671024331122034,0.46853090573692857,-0.1351975724035951,-0.3333333333333333,72.23388097567768
1979-12-27,71.1018318119183,90.0,0.2745654273231708,0.7949742245930078,0.3989367257105565,-0.06560339237722332,-0.3333333333333333,71.1018318119183
1980-01-26,72.1538007691142,90.0,0.22640199246602272,0.721747409611059,0.3394893008893808,-0.006155967556047327,-0.3333333333333333,72.1538007691142
1980-02-25,76.1333546750275,90.0,0.1979820850899,0.6591827171136242,0.2917974351115886,0.041535898221744645,-0.3333333333333333,76.1333546750275
1980-03-26,84.90129546350236,90.0,0.1834572584270301,0.6174183238334505,0.25829251389430063,0.07504081943903261,-0.3333333333333333,84.90129546350236
1980-04-25,99.39080621487892,90.0,0.17952196668846485,0.6041610500362097,0.24683929298574825,0.08649404034758507,-0.3333333333333333,99.39080621487892
