theta1,theta2,omega1,omega2,state,impulse
297.0948625137316,-101.63853750414333,-43.4019095805852,-2.9705481152559514,0,0
296.97590424609535,-101.64650592352385,-43.497655535757076,-2.850256698424346,0,0
296.85668233283764,-101.65414465923395,-43.59450992802158,-2.7297094874593313,0,0
296.7371937194532,-101.6614529980616,-43.692487295476894,-2.608897007914493,0,0
296.6174353113703,-101.66843020068727,-43.79160237107135,-2.487809661866777,0,0
296.49740397341037,-101.67507550134357,-43.891870088045835,-2.3664377262357448,0,0
296.3770965292318,-101.68138810747023,-43.993305585565395,-2.244771350913652,0,0
296.25650976075843,-101.68736719936362,-44.0959242145982,-2.1228005569355446,0,0
296.13564040759127,-101.69301192982168,-44.19974154412921,-2.0005152346966497,0,0
296.01448516640306,-101.69832142378358,-44.30477336732292,-1.8779051420315227,0,0
295.8930406903164,-101.70329477796425,-44.41103570761334,-1.7549599022022448,0,0
295.7713035882642,-101.70793106048285,-44.51854482499766,-1.6316690016647044,0,0
295.6492704243342,-101.71222931048534,-44.6273172225483,-1.5080217878785334,0,0
295.52693771709346,-101.71618853776076,-44.73736965354328,-1.384007466978801,0,0
295.40430193889387,-101.71980772235106,-44.8487191284803,-1.2596151013494818,0,0
295.28135951515793,-101.72308581415419,-44.96138292241085,-1.1348336071605445,0,0
295.1581068236445,-101.72602173252032,-45.07537858202704,-1.0096517519159534,0,0
295.03454019369576,-101.72861436584162,-45.190723932901165,-0.8840581518161343,0,0
294.910655905463,-101.73086257113397,-45.30743708763475,-0.7580412689567311,0,0
294.78645018910913,-101.7327651736114,-45.425536453709356,-0.6315894086619664,0,0
294.6619192239916,-101.73432096625326,-45.545040741126286,-0.5046907166215533,0,0
294.537059137823,-101.73552870936291,-45.66596897101408,-0.3773331756310654,0,0
294.41186600580676,-101.73638713011708,-45.788340484243236,-0.2495046024414478,0,0
294.2863358497505,-101.7368949221073,-45.91217495020828,-0.1211926446230791,0,0
294.160464637154,-101.73705074487204,-46.03749237595184,0.007615222861204529,0,0
294.0342482802723,-101.73685322341949,-46.16431311535416,0.13693170109763741,0,0
293.90768263515344,-101.73630094774077,-46.29265787838813,0.2667696708267613,0,0
293.7807635006508,-101.73539247231297,-46.422547740839946,0.3971421961468877,0,0
293.65348661740757,-101.73412631559212,-46.5540041547938,0.5280625282430265,0,0
293.52584766681207,-101.73250095949575,-46.68704895849805,0.659544109403214,0,0
293.39784226992776,-101.73051484887397,-46.821704386871716,0.7916005772895005,0,0
293.26946598639114,-101.72816639096851,-46.957993082512985,0.9242457692671451,0,0
293.1407143132816,-101.72545395486019,-47.095938106613175,1.0574937266865163,0,0
293.0115826839593,-101.72237587090451,-47.23556295037997,1.1913586993250647,0,0
292.8820664668729,-101.71893043015478,-47.376891546780826,1.3258551501785405,0,0
292.75216096433286,-101.71511588377145,-47.519948282941186,1.460997760441387,0,0
292.621861411251,-101.71093044241792,-47.66475801229535,1.5968014344798576,0,0
292.491162973848,-101.7063722756429,-47.811346066919214,1.7332813049179094,0,0
292.3600607483247,-101.70143951124794,-47.959738270968955,1.8704527382469678,0,0
292.2285497594964,-101.69613023463951,-48.10996095406881,2.008331340381119,0,0
292.09662495939074,-101.69044248816576,-48.262040965062624,2.1469329624887905,0,0
291.9642812258068,-101.68437427043696,-48.41600568596914,2.2862737069590366,0,0
291.8315133608365,-101.67792353562936,-48.571883046366565,2.4263699335388083,0,0
291.6983160893448,-101.67108819277215,-48.72970153877395,2.5672382657758135,0,0
291.5646840574072,-101.66386610501594,-48.889490234068944,2.708895597803348,0,0
291.4306118307052,-101.65625508888273,-49.05127879698557,2.8513591012597317,0,0
291.2960938928789,-101.64825291349638,-49.21509750230325,2.994646232400555,0,0
291.1611246438342,-101.63985729979362,-49.38097725146508,3.138774739436485,0,0
291.02569839800435,-101.6310659197144,-49.54894958989462,3.2837626702239504,0,0
290.88980938256174,-101.62187639537076,-49.71904672484379,3.4296283802941616,0,0
290.7534517355822,-101.61228629819328,-49.891301543364534,3.5763905411367887,0,0
290.6166195041586,-101.60229314805447,-50.06574763080425,3.7240681487055554,0,0
290.4793066424635,-101.59189441236875,-50.24241929002892,3.872680532189406,0,0
290.3415070097574,-101.58108750516773,-50.42135156104632,4.022247363132919,0,0
290.20321436834416,-101.56986978615035,-50.60258024110226,4.1727886649132415,0,0
290.06442238146934,-101.5582385597062,-50.786141905868135,4.3243248227008735,0,0
289.9251246111594,-101.54619107391106,-50.97207393089775,4.476876593824272,0,0
289.7853145160024,-101.5337245194936,-51.16041451351339,4.630465118414577,0,0
289.6449854488677,-101.52083602877258,-51.351202695441316,4.785111930450512,0,0
289.50413065456263,-101.50752267456302,-51.54447838620399,4.940838969247125,0,0
289.36274326742375,-101.4937814690505,-51.740282387283514,5.09766859138108,0,0
289.22081630884173,-101.4796093626321,-51.93865641661978,5.255623582950648,0,0
289.078342684718,-101.46500324272358,-52.13964313388715,5.414727172264975,0,0
288.9353151828519,-101.44995993253075,-52.34328616622224,5.575003043231845,0,0
288.79172647025547,-101.43447618978324,-52.54963013543602,5.7364753494621255,0,0
288.6475690903923,-101.41854870542898,-52.75872068553144,5.89916872878166,0,0
288.50283546034154,-101.4021741022882,-52.970604511087004,6.063108318121522,0,0
288.35751786788126,-101.3853489336665,-53.185329386506055,6.228319768910296,0,0
288.2116084684921,-101.36806968192455,-53.402944195891905,6.394829263255815,0,0
288.06509928227746,-101.35033275700255,-53.62349896420346,6.562663530923601,0,0
287.91798219079624,-101.33213449489692,-53.84704488921125,6.731849867130222,0,0
287.77024893380815,-101.31347115608737,-54.07363437406457,6.902416150966019,0,0
287.621891105928,-101.29433892391285,-54.30332106096466,7.074390864341694,0,0
287.47290015318686,-101.27473390289455,-54.53615986571094,7.247803111757094,0,0
287.323267369497,-101.25465211700383,-54.772207013345906,7.4226826410485955,0,0
287.17298389301794,-101.2340895078717,-55.01152007481869,7.599059864965966,0,0
287.02204070242067,-101.21304193293831,-55.25415800497285,7.77696588372055,0,0
286.8704286130455,-101.1915051635392,-55.50018118114531,7.956432508392027,0,0
286.7181382729551,-101.16947488292658,-55.749651442383765,8.137492285324697,0,0
286.56516015887775,-101.14694668422189,-56.00263213090511,8.320178521735215,0,0
286.411484572033,-101.12391606829696,-56.259188134848955,8.504525312269834,0,0
286.25710163384093,-101.10037844158113,-56.519385931758734,8.690567566860409,0,0
286.10200128151,-101.07632911378985,-56.783293633387075,8.878341039948282,0,0
285.94617326350067,-101.05176329557183,-57.05098103135242,9.067882360879594,0,0
285.78960713486333,-101.02667609607114,-57.32251964448369,9.259229065668478,0,0
285.6322922524426,-101.00106252040047,-57.59798276775837,9.452419630193617,0,0
285.4742177699475,-100.97491746702148,-57.87744552223012,9.647493504751765,0,0
285.31537263288214,-100.94823572502881,-58.16098490683362,9.844491150233807,0,0
285.15574557333235,-100.92101197133232,-58.44867985167366,10.043454076083435,0,0
284.9953251046046,-100.89324076773332,-58.74061127202003,10.244424879994767,0,0
284.8340995157169,-100.8649165578895,-59.03686212434695,10.44744728941805,0,0
284.6720568657307,-100.83603366416361,-59.3375174643661,10.65256620521177,0,0
284.50918497792435,-100.80658628434968,-59.64266450604191,10.85982774724107,0,0
284.34547143380166,-100.77656848827182,-59.95239268293517,11.069279302198993,0,0
284.1809035669295,-100.74597421424866,-60.2667937107326,11.280969573694165,0,0
284.01546845660397,-100.7147972654179,-60.58596165124618,11.494948634743196,0,0
283.84915292133746,-100.6830313059133,-60.90999297911185,11.711267982944264,0,0
283.6819435121598,-100.65066985688708,-61.2389866497324,11.929980598270049,0,0
283.51382650573316,-100.61770629237043,-61.57304416871193,12.151141003650991,0,0
283.34478789727297,-100.58413383496428,-61.91226966406248,12.37480532867994,0,0
283.1748133932674,-100.54994555135096,-62.256769960375095,12.601031376525498,0,0
283.00388840399233,-100.51513434761848,-62.6066546546208,12.8298786942687,0,0
282.8319980358157,-100.47969296438713,-62.96203619395237,13.061408646924974,0,0
282.65912708328625,-100.44361397172841,-63.32302995552891,13.295684495064052,0,0
282.485260021001,-100.40688976386659,-63.689754329003335,13.532771476428024,0,0
282.31038099524244,-100.36951255365076,-64.06233080147649,13.772736891984096,0,0
282.1344738153803,-100.33147436678522,-64.440884044212,14.015650196317438,0,0
281.95752194503456,-100.29276703580646,-64.82554200066807,14.261583092695219,0,0
281.77950849299475,-100.25338219379306,-65.21643597771617,14.51060963340933,0,0
281.60041620388347,-100.21331126779327,-65.61370073977014,14.762806325459678,0,0
281.4202274485607,-100.17254547195618,-66.01747460450133,15.018252241861774,0,0
281.2389242142627,-100.13107580034982,-66.42789954099862,15.277029138898797,0,0
281.056488094469,-100.08889301945023,-66.84512127083872,15.539221579791047,0,0
280.8729002784881,-100.04598766028252,-67.26928937157936,15.80491706527755,0,0
280.6881415407574,-100.00235001019477,-67.70055738234078,16.074206171484548,0,0
280.50219222985095,-99.95797010424425,-68.13908291223925,16.34718269550649,0,0
280.3150322571859,-99.91283771617422,-68.58502775146917,16.62394380886326,0,0
280.1266410854213,-99.86694234895957,-69.038557985019,16.904590219739475,0,0
279.9369977165424,-99.82027322489571,-69.49984410851903,17.189226344387862,0,0
279.74608067962515,-99.77281927520522,-69.96906114695594,17.47796048839882,0,0
279.55386801827024,-99.72456912913445,-70.44638877624675,17.770905038436467,0,0
279.36033727770183,-99.67551110251016,-70.93201144709747,18.068176665143255,0,0
279.16546549152366,-99.62563318572505,-71.42611851164838,18.369896537617024,0,0
278.969229168124,-99.57492303112006,-71.92890435236768,18.67619055022442,0,0
278.7716042767263,-99.52336793972793,-72.44056851323694,18.987189563071297,0,0
278.5725662330755,-99.4709548473387,-72.96131583444367,19.3030296571269,0,0
278.37208988475123,-99.41767030984634,-73.49135658910382,19.62385240427102,0,0
278.17014949610575,-99.36350048783551,-74.03090662170143,19.949805153406487,0,0
277.9667187328186,-99.30843113036157,-74.58018749018811,20.281041334143083,0,0
277.7617706460568,-99.25244755787442,-75.13942660958128,20.617720778813236,0,0
277.5552776562432,-99.19553464423528,-75.70885739660298,20.960010063870868,0,0
277.3472115364245,-99.1376767977711,-76.28871941845136,21.30808287261243,0,0
277.137543395225,-99.07885794130516,-76.87925854374043,21.662120380566193,0,0
276.92624365938826,-99.01906149110133,-77.4807270931633,22.02231166438287,0,0
276.71328205590584,-98.95827033465557,-78.0933839923091,22.388854136461305,0,0
276.49862759372195,-98.89646680726034,-78.71749492763047,22.76195400729557,0,0
276.2822485450085,-98.83363266726448,-79.3533325023891,23.141826777024107,0,0
276.0641124260155,-98.76974906994604,-80.00117639241944,23.52869775781801,0,0
275.8441859774935,-98.70479653991163,-80.66131350378419,23.92280262993154,0,0
275.62243514468065,-98.63875494192452,-81.33403813119367,24.324388033794094,0,0
275.3988250568573,-98.57160345006197,-82.01965211621427,24.733712200239097,0,0
275.1733200064673,-98.50332051509227,-82.71846500534593,25.151045621973026,0,0
274.9458834278067,-98.43388382995532,-83.43079420695722,25.576671768812957,0,0
274.71647787528616,-98.36327029322334,-84.15696514723822,26.01088784986132,0,0
274.4850650012647,-98.29145597040782,-84.89731142571691,26.454005626397702,0,0
274.25160553346154,-98.21841605296929,-50.423237597278785,65.20822788049554,1,0
274.2089623997737,-97.93439517434763,-12.96756502757853,86.77772249860755,1,0
274.16651538581726,-97.6449719537442,56.22070486677694,-1.4304824009195727,1,0
274.4080129909153,-97.72320242994608,88.46266219902463,-28.62372033320571,1,0
274.65091052448406,-97.80170690423404,88.97829659994022,-28.72396570949786,1,0
274.89523158968296,-97.8804862942007,89.50265055170894,-28.82457003690797,1,0
275.14100032901086,-97.95954164776263,90.03592239444697,-28.925582544517965,1,0
275.3882414316786,-98.0388741520762,90.57831309672474,-29.027055827828008,1,0
275.6369801406288,-98.11848514305531,91.13002611777483,-29.129046075220685,1,0
275.8872422591544,-98.19837611552711,91.69126725201932,-29.231613307802036,1,0
276.13905415706694,-98.27854873406314,92.26224445243861,-29.33482163199369,1,0
276.39244277634776,-98.35900484451817,92.84316763177048,-29.438739505490958,1,0
276.6474356362279,-98.43974648631769,93.43424844228866,-29.543440018354886,1,0
276.9040608376334,-98.52077590553586,94.03570003038476,-29.649001189380215,1,0
277.1623470669213,-98.60209556880574,94.64773676412005,-29.755506277993845,1,0
277.4223235988332,-98.68370817810529,95.27057393173163,-29.863044111902127,1,0
277.6840202985803,-98.76561668646161,95.90442740875005,-29.9717094311236,1,0
277.9474676229742,-98.84782431462068,96.5495132924334,-30.08160324934215,1,0
278.21269662051014,-98.93033456873042,97.20604750180064,-30.192833233322744,1,0
278.4797389303078,-99.01315125908788,97.8742453387822,-30.305514100058645,1,0
278.7486267797916,-99.09627851999699,98.55432100823236,-30.419768031937565,1,0
279.01939298100314,-99.17972083078911,99.24648709552275,-30.53572511072707,1,0
279.2920709254208,-99.2634830380571,99.9509539974897,-30.653523770477477,1,0
279.56669457715645,-99.34757037915587,100.66792930519296,-30.77331126990248,1,0
279.8432984643953,-99.43198850702308,101.39761713508051,-30.895244184135663,1,0
280.12191766892965,-99.51674351637222,102.14021740336466,-31.01948891541906,1,0
280.40258781362655,-99.60184197131011,102.89592504058965,-31.146222222712822,1,0
280.6853450476598,-99.6872909344295,103.66492914340051,-31.275631769800384,1,0
280.97022602933305,-99.77309799742812,104.44741206026083,-31.407916692100116,1,0
281.25726790630597,-99.85927131330479,105.24354840785963,-31.543288181594107,1,0
281.54650829303114,-99.94581963018153,106.05350401427859,-31.681970088546223,1,0
281.8379852451932,-100.03275232679442,106.87743478370248,-31.82419953896533,1,0
282.13173723092956,-100.12007944969675,107.71548547987913,-31.970227567260736,1,0
282.42780309860797,-100.20781175221406,108.56778842271888,-32.120319762012514,1,0
282.7262220409102,-100.29596073518346,109.4344620939446,-32.27475692270673,1,0
283.02703355497454,-100.38453868950472,110.31560964918754,-32.433835725747485,1,0
283.33027739833216,-100.47355874052637,111.21131733153015,-32.59786939720652,1,0
283.6359935403628,-100.56303489428066,112.12165278229077,-32.76718838927627,1,0
283.94422210898125,-100.65298208557374,113.04666324555728,-32.94214105715946,1,0
284.25500333226177,-100.74341622792699,113.98637366392359,-33.123094332404435,1,0
284.56837747469746,-100.83435426535418,114.94078466128121,-33.310434388189606,1,0
284.8843847677787,-100.92581422594581,115.90987040924665,-33.50456729203506,1,0
285.2030653345701,-101.01781527722022,116.8935763745103,-33.70591964031337,1,0
285.524459107954,-101.1103777831823,117.89181694393483,-33.91493916772015,1,0
285.8486057422029,-101.20352336301198,118.9044729265006,-34.13209532489418,1,0
286.17554451754467,-101.29727495128576,119.93138893447758,-34.35787981743124,1,0
286.5053142373951,-101.39165685961666,120.9723706417717,-34.59280709750237,1,0
286.8379531179103,-101.48669483956776,122.02718191757594,-34.83741479789387,1,0
287.1734986695242,-101.58241614666878,123.09554184181616,-35.09226409912662,1,0
287.51198757015845,-101.67884960533985,115.71919761113531,-49.46989413538904,1,0
287.8071424620562,-101.85329852386464,106.92178381525359,-63.195281035469776,1,0
288.1018216459591,-102.02838069231883,84.44736191583797,-87.34916681934556,1,0
288.3349321607218,-102.269510427176,84.44810267613502,-87.35273677872101,1,0
288.56423425472644,-102.50669821061435,83.07753076260269,-85.93065000961724,1,0
288.78983992670453,-102.74004102271121,81.74709846901533,-84.54361825626256,1,0
289.01185697050477,-102.96963383419416,80.45529668156814,-83.19090768480964,1,0
289.2303891214017,-103.19556960688539,79.20066941609548,-81.8717853201124,1,0
289.4455362007092,-103.41793929795931,77.98181311192457,-80.58552038127891,1,0
289.6573942582226,-103.63683186770005,76.79737576527259,-79.33138550556396,1,0
289.8660557120865,-103.85233429046067,75.64605592859152,-78.10865786625072,1,0
290.0716094857577,-104.06453156854194,74.52660159975494,-76.91662018981515,1,0
290.27414114179084,-104.27350674872112,73.43780902273284,-75.75456167810262,1,0
290.473733012234,-104.47934094118041,72.37852141694748,-74.62177884002449,1,0
290.6704643254566,-104.6821133405899,71.34762765081541,-73.51757623676167,1,0
290.86441132928167,-104.88190124911623,70.34406087642128,-72.44126714714002,1,0
291.0556474103377,-105.07878010114918,69.36679713743797,-71.39217415849635,1,0
291.2442432095688,-105.27282348954606,68.41485396146163,-70.36962968729495,1,0
291.43026673387754,-105.46410319320829,67.48728894541273,-69.37297643345664,1,0
291.61378346389,-105.65268920581411,66.58319834279973,-68.40156777345692,1,0
291.79485645786275,-105.83864976554754,65.70171566047065,-67.45476809635511,1,0
291.9735464517639,-106.02205138567095,64.8420102703094,-66.5319530864399,1,0
292.1499119555783,-106.20295888580183,64.003286041494,-65.6325099572532,1,0
292.3240093458994,-106.38143542376679,63.18477999796596,-64.75583764069597,1,0
292.4958929548827,-106.55754252791378,62.38576100395585,-63.90134693431537,1,0
292.6656151556404,-106.73134012977262,61.60552848064253,-63.068460609825706,1,0
292.83322644416756,-106.90288659696141,60.84341115665302,-62.256613486169954,1,0
292.9987755178945,-107.0722387662472,60.0987658529848,-61.46525246995225,1,0
293.1623093509601,-107.23945197667368,59.37097630466451,-60.69383656656282,1,0
293.3238732663116,-107.40458010268286,58.659452020860044,-59.94183686488759,1,0
293.48351100473616,-107.56767558715902,57.963627182587516,-59.2087364969957,1,0
293.64126479092533,-107.72878947432964,57.2829595783478,-58.49403057555537,1,0
293.79717539667786,-107.88797144246665,56.616929578282,-57.797226111462805,1,0
293.9512822013471,-108.04526983633627,55.9650391469404,-57.117841913477605,1,0
294.1036232496385,-108.20073169935084,55.32681089433754,-56.45540847206212,1,0
294.25423530686027,-108.35440280538246,54.701787164587586,-55.80946782918545,1,0
294.40315391173067,-108.50632769020196,54.08952916045382,-55.179573434936174,1,0
294.55041342683535,-108.65654968250738,53.48961610352853,-54.56528999238799,1,0
294.69604708683556,-108.80511093451345,52.901644430421584,-53.96619329326131,1,0
294.8400870445242,-108.95205245208032,52.32522702252027,-53.38187004454812,1,0
294.9825644148165,-109.09741412435355,51.75999246851279,-52.81191768767894,1,0
295.1235093167679,-109.24123475290268,51.20558435994462,-52.25594421259666,1,0
295.26295091370747,-109.38355208034318,50.66166061757394,-51.71356796567488,1,0
295.4009174515664,-109.52440281842314,50.12789284707833,-51.184417453056085,1,0
295.5374362954848,-109.66382267556865,49.60396572503669,-50.668131141694175,1,0
295.67253396477673,-109.80184638388074,49.08957641215238,-50.16435725732299,1,0
295.80623616632477,-109.93850772557454,48.584433992822596,-49.67275357987455,1,0
295.93856782647595,-110.0738395588561,48.08825894082838,-49.19298723774409,1,0
296.0695531215107,-110.207873843235,47.60078260967566,-48.724734501418425,1,0
296.199215506748,-110.3406416642711,47.12174674664857,-48.26768057710069,1,0
296.3275777443534,-110.4721732577571,46.650903029716574,-47.82151940054973,1,0
296.45466192990864,-110.6024980333364,46.1880126256292,-47.38595343153429,1,0
296.58048951779966,-110.73164459756016,45.73284576911101,-46.96069345006981,1,0
296.70508134548214,-110.85964077638948,45.28518136245839,-46.54545835413592,1,0
296.8284576566769,-110.98651363714477,44.844806593158864,-46.13997495851436,1,0
296.95063812354186,-111.11228950990633,44.41151656937291,-45.74397779573337,1,0
297.0716418678713,-111.23699400837396,43.985113973074476,-45.35720891985693,1,0
297.1914874813684,-111.36065205019301,43.56540873001359,-44.97941771303158,1,0
297.3101930450377,-111.4832878767547,43.15221769484924,-44.610360694492556,1,0
297.4277761477331,-111.60492507247635,42.745364350805175,-44.249801332261995,1,0
297.5442539039059,-111.72558658357063,42.34467852419766,-43.89750985831779,1,0
297.65964297058974,-111.8452947363138,41.94999611235107,-43.55326308703661,1,0
297.77395956365865,-111.96407125482067,41.561158824122685,-43.21684423674378,1,0
297.8872194733912,-112.08193727833567,41.17801393270929,-42.888042754759226,1,0
297.99943807937507,-112.19891337805001,40.80041404024087,-42.56665414619056,1,0
298.110630364782,-112.31501957345512,40.42821685315721,-42.25247980592758,1,0
298.2208109300426,-112.43027534823989,40.06128496796009,-41.94532685392187,1,0
298.3299940059481,-112.54469966574217,39.69948566754465,-41.645007974479086,1,0
298.43819346620995,-112.65831098396606,39.34269072704774,-41.35134125911645,1,0
298.545422839498,-112.77112727017266,38.99077622783079,-41.06415005258896,1,0
298.65169532098247,-112.88316601505484,38.64362238113972,-40.78326280339752,1,0
298.75702378340566,-112.99444424650883,38.301113359673764,-40.508512917782355,1,0
298.8614207877021,-113.10497854300985,37.963137136648584,-40.23973861669219,1,0
298.9648985931888,-113.21478504660024,37.62958533200435,-39.97678279615866,1,0
299.06746916734346,-113.32387947550079,37.30035306586797,-39.719492891730624,1,0
299.1691441951922,-113.43227713635646,36.97533881909476,-39.46772074659384,1,0
299.26993508832413,-113.53999293612551,36.65444429985655,-39.221322482942924,1,0
299.3698529935487,-113.64704139362102,36.33757431617414,-38.980158376682084,1,0
299.46890880121214,-113.7534366507138,36.02463665443065,-38.74409273528727,1,0
299.56711315318967,-113.85919248320508,35.715541963407304,-38.51299377898977,1,0
299.6644764505669,-113.96432231137902,35.41020364296128,-38.2867335254341,1,0
299.76100886102245,-114.06883921024372,35.108537737723964,-38.06518767741363,1,0
299.8567203259274,-114.1727559194689,34.810462835819635,-37.84823551365116,1,0
299.9516205671734,-114.27608485302895,34.515899972109764,-37.63575978277004,1,0
300.04571909374187,-114.37883810856005,34.22477253544639,-37.42764660037574,1,0
300.1390252080246,-114.48102747643962,33.93700618008734,-37.22378534897143,1,0
300.231548011908,-114.58266444859548,33.65252874081489,-37.02406858046015,1,0
300.3232964126286,-114.68376022705132,33.3712701513723,-36.82839192119718,1,0
300.41427912841107,-114.78432573221599,33.09316236690938,-36.63665398027297,1,0
300.50450469389847,-114.88437161092688,32.818139289818646,-36.44875626103749,1,0
300.59398146538473,-114.98390824425452,32.54613669871469,-36.26460307465459,1,0
300.68271762585584,-115.08294575507283,32.277092179960164,-36.084101455933705,1,0
300.7707211898472,-115.18149401540268,32.01094506228401,-35.90716108189372,1,0
300.8580000081271,-115.2795626535363,31.74763635443378,-35.733694192920666,1,0
300.9445617722123,-115.37716106094912,31.48710868487251,-35.56361551605005,1,0
301.03041401872196,-115.47429839900411,31.229306244465988,-35.39684219069386,1,0
301.1155641335783,-115.57098360545668,30.97417473132373,-35.233293696488545,1,0
301.2000193560598,-115.6672254007645,30.72166129796824,-35.07289178310384,1,0
301.2837867827116,-115.76303229420742,30.47171450026508,-34.91556040224168,1,0
301.3668733711194,-115.85841258982536,30.224284249045013,-34.761225642356294,1,0
301.4492859435551,-115.9533743921806,29.979321763261396,-34.60981566486589,1,0
301.5310311904939,-116.04792561194645,29.736779524835583,-34.46126064192504,1,0
301.6121156740128,-116.14207397132873,29.496611236005265,-34.315492696416186,1,0
301.6925458310743,-116.23582700932587,29.258771778004302,-34.1724458440367,1,0
301.77232797669865,-116.32919208683339,29.023217171234137,-34.032055937230325,1,0
301.85146830702905,-116.4221763915968,28.789904536839458,-33.894260610126366,1,0
301.9299729022939,-116.51478694301477,28.558792059804546,-33.75899922531971,1,0
302.00784772967,-116.60703059680048,28.32983895392681,-33.62621282298278,1,0
302.0850986460526,-116.69891404950612,28.10300542803452,-33.4958440710252,1,0
302.16173140073386,-116.7904438429115,27.87825265325955,-33.367837216668704,1,0
302.23775163799377,-116.88162636828322,27.655542731867172,-33.24213803983366,1,0
302.3131648996079,-116.97246787050811,27.43483866698807,-33.1186938076753,1,0
302.3879766272723,-117.06297445210348,27.216104333296244,-32.99745323054594,1,0
302.46219216495103,-117.15315207710933,26.999304448996554,-32.87836641933973,1,0
302.5358167611477,-117.24300657486509,26.784404548932798,-32.76138484429248,1,0
302.6088555711054,-117.33254364367629,26.57137095861981,-32.646461295018526,1,0
302.6813136589362,-117.42176885437237,26.360170769199613,-32.53354984165708,1,0
302.7531959996841,-117.51068765376066,26.150771813605388,-32.42260579732829,1,0
302.82450748132413,-117.59930536797856,25.943142643518513,-32.3135856816225,1,0
302.8952529066986,-117.68762720574763,25.737252506827645,-32.20644718526455,1,0
302.96543699539296,-117.77565826153239,25.53307132579357,-32.101149135898595,1,0
303.03506438555314,-117.86340351860682,25.3305696764437,-31.997651464793307,1,0
303.1041396356473,-117.95086785203091,25.129718768352177,-31.895915174689435,1,0
303.1726672261738,-118.03805603154147,24.930490425678727,-31.795902308873337,1,0
303.2406515613184,-118.12497272435876,24.732857068622252,-31.697575920963573,1,0
303.30809697056054,-118.21162249791224,24.536791695369175,-31.600900045552407,1,0
303.37500771023207,-118.29800982248634,24.34226786450745,-31.50583966933118,1,0
303.4413879650274,-118.3841390737881,24.14925967835734,-31.412360703638115,1,0
303.5072418494702,-118.4700145354426,23.95774176686973,-31.32042995793381,1,0
303.57257340933603,-118.5556404014154,23.767689271749987,-31.230015113647823,1,0
303.6373866230321,-118.64102077836469,23.579077831433096,-31.14108469906205,1,0
303.7016854029373,-118.72615968792634,23.391883566415345,-31.053608064892614,1,0
303.7654735967017,-118.81106106893222,23.206083065160783,-30.967555360686674,1,0
303.82875498850973,-118.89572877956597,23.02165337075712,-30.882897511914052,1,0
303.89153330030615,-118.98016659945604,22.83857196761528,-30.79960619765916,1,0
303.95381219298673,-119.06437823170921,22.656816768838326,-30.7176538294043,1,0
304.0155952675551,-119.14836730488742,22.47636610405607,-30.63701353032593,1,0
304.07688606624646,-119.23213737492797,22.297198707099597,-30.557659114674607,1,0
304.13768807361726,-119.31569192700746,22.11929370445432,-30.47956506781702,1,0
304.19800471760556,-119.39903437735269,21.942630604360602,-30.4027065272021,1,0
304.25783937056104,-119.48216807500035,21.76718928597984,-30.327059263909177,1,0
304.3171953502461,-119.56509630350689,21.592949989033514,-30.252599664738227,1,0
304.376075920809,-119.64782228261015,21.419893303638673,-30.179304714769387,1,0
304.4344842937294,-119.73034916984375,21.248000160565425,-30.10715198039179,1,0
304.49242362873815,-119.81268006210578,21.0772518218364,-30.036119592754403,1,0
304.54989703471136,-119.89481799718259,20.907629871595418,-29.966186231900792,1,0
304.6069075705402,-119.97676595523049,20.73911620729632,-29.897331111555104,1,0
304.66345824597647,-120.05852686021642,20.571693030804454,-29.829533964013535,1,0
304.7195520224543,-120.14010358131685,20.40534284012392,-29.762775025326846,1,0
304.77519181388953,-120.22149893427707,20.24004842141585,-29.69703502104676,1,0
304.8303804874586,-120.30271568273257,20.07579284143867,-29.632295152845472,1,0
304.885120864356,-120.38375653949456,19.912559439639153,-29.56853708507697,1,0
304.9394157205299,-120.46462416779801,19.750331820730935,-29.50574293164391,1,0
304.993267787399,-120.5453211825152,19.589093847811455,-29.44389524354483,1,0
305.04667975255074,-120.62585015133556,19.42882963550801,-29.38297699666873,1,0
305.09965426042027,-120.70621359591243,19.269523543269315,-29.322971579807927,1,0
305.15219391295193,-120.78641399297722,19.111160168642527,-29.263862783205695,1,0
305.20430127024173,-120.86645377542347,18.953724340884946,-29.205634787398594,1,0
305.2559788511635,-120.94633533335995,18.797201114815834,-29.14827215225523,1,0
305.3072291339779,-121.02606101513466,18.641575765090238,-29.091759806386108,1,0
305.3580545569272,-121.1056331283299,18.486833780625602,-29.03608303681176,1,0
305.40845751881363,-121.18505394072979,18.332960858751903,-28.981227479103836,1,0
305.4584403795624,-121.26432568126134,18.17994289985654,-28.927179107678967,1,0
305.5080054607704,-121.34345054090873,18.027766002087446,-28.873924226485542,1,0
305.55715504624044,-121.42243067360349,17.876416456099832,-28.821449459701398,1,0
305.6058913825013,-121.50126819708778,17.725880740210414,-28.769741742653423,1,0
305.65421667931486,-121.5799651937549,17.57614551545703,-28.71878831331196,1,0
305.70213311016977,-121.65852371146596,17.427197620811057,-28.668576703905273,1,0
305.74964281276215,-121.7369457643444,17.27902406877547,-28.619094732683152,1,0
305.7967478894649,-121.81523333354771,17.13161204099015,-28.570330495851522,1,0
305.84345040778464,-121.89338836801777,16.984948883786274,-28.52227235985265,1,0
305.88975240080663,-121.97141278521015,16.839022103937168,-28.47490895384908,1,0
