date,lambda1,lambda2,variance_ratio,principal_angle
2003-11-07,9.448097831541677,0.24499719138283657,0.9747245651875475,102.47308526435225
2003-11-08,9.36980585740633,0.24308001823000325,0.9747131068261109,102.39422832781588
2003-11-09,9.291775428413992,0.2411787361527525,0.9747005249380937,102.31535686704423
2003-11-10,9.214010671644019,0.23929351626754486,0.9746867855396485,102.23647035340332
2003-11-11,9.136515657833021,0.23742453045540957,0.9746718534910174,102.15756820748994
2003-11-12,9.05929440109162,0.2355719513635168,0.9746556924617542,102.07864979785529
2003-11-13,8.982350858633547,0.23373595240610898,0.9746382648950177,101.99971443969916
2003-11-14,8.905688930517044,0.23191670776477302,0.9746195319709178,101.92076139353412
2003-11-15,8.829312459398686,0.23011439238805842,0.9745994535688896,101.8417898638186
2003-11-16,8.75322523029944,0.22832918199042124,0.9745779882290766,101.76279899755849
2003-11-17,8.67743097038319,0.22656125305049823,0.9745550931127017,101.68378788287606
2003-11-18,8.601933348747522,0.22481078280869354,0.9745307239614004,101.60475554754566
2003-11-19,8.52673597622691,0.22307794926407384,0.9745048350555002,101.52570095749515
2003-11-20,8.451842405208247,0.2213629311705722,0.9744773791712171,101.44662301527211
2003-11-21,8.377256129458688,0.21966590803248134,0.9744483075367534,101.36752055847418
2003-11-22,8.302980583965828,0.21798706009923524,0.9744175697872688,101.28839235814233
2003-11-23,8.229019144790216,0.2163265683594759,0.9743851139187059,101.20923711711606
2003-11-24,8.155375128930096,0.21468461453439106,0.9743508862404451,101.13005346834983
2003-11-25,8.082051794198488,0.21306138107032133,0.9743148313267688,101.05083997318921
2003-11-26,8.00905233911248,0.21145705113062582,0.9742768919671081,100.97159511960614
2003-11-27,7.936379902794727,0.20987180858680418,0.9742370091150533,100.89231732039175
2003-11-28,7.864037564887182,0.2083058380088669,0.9741951218361035,100.81300491130607
2003-11-29,7.792028345476936,0.20675932465494282,0.9741511672541329,100.73365614918288
2003-11-30,7.720355205034215,0.20523245446012442,0.9741050804965523,100.6542692099891
2003-12-01,7.649021044362458,0.20372541402453914,0.9740567946381417,100.57484218683679
2003-12-02,7.578028704560421,0.2022383906006435,0.9740062406435345,100.49537308794713
2003-12-03,7.5073809669963225,0.20077157207972918,0.9739533473083299,100.41585983456439
2003-12-04,7.437080553293895,0.19932514697764336,0.9738980411988122,100.33630025881897
2003-12-05,7.367130125330379,0.1978993044197025,0.9738402465902581,100.2566921015379
2003-12-06,7.297532285246371,0.19649423412481012,0.9737798854038086,100.17703301000111
2003-12-07,7.228289575467441,0.19511012638875747,0.973716877141888,100.09732053564234
2003-12-08,7.159404478737544,0.19374717206671102,0.9736511388221512,100.0175521316926
2003-12-09,7.090879418164073,0.19240556255487207,0.9735825849099372,99.93772515076498
2003-12-10,7.022716757274589,0.19108548977130863,0.9735111272492173,99.85783684237875
2003-12-11,6.954918800085055,0.18978714613594957,0.9734366749920152,99.77788435042117
