phi,r,theta1,theta2,state
235.49075033097807,123.08837440783348,179.2895623694058,303.7988120384277,0
235.99313121056701,122.65923027622098,179.326180743394,303.333049532827,0
236.49091378593516,122.2246180405305,179.35776591323284,302.86685212729765,0
236.98427263976973,121.78464416811612,179.38445840394292,302.4001857641732,0
237.4733778418642,121.33941765613878,179.40639774900148,301.9330199071373,0
237.9583949658788,120.88905009978963,179.4237225328342,301.4653275669554,0
238.43948510529958,120.43365574557909,179.43657042543933,300.9970853201398,0
238.91680488851625,119.97335152954984,179.44507820903306,300.5282733205168,0
239.39050649299094,119.50825710030848,179.4493817966497,300.0588753036588,0
239.86073765853698,119.03849482681136,179.44961624267415,299.5888785841372,0
240.32764169977105,118.56418979088546,179.44591574532825,299.1182740455572,0
240.79135751784133,118.085469764514,179.43841364117768,298.6470561233363,0
241.25201961157018,117.60246517196911,179.42724239176965,298.1752227801995,0
241.70975808818204,117.11530903693044,179.41253356255623,297.7027754743742,0
242.1646986738149,116.62413691478694,179.39441779430092,297.22971912048604,0
242.61696272403773,116.12908681038155,179.37302476720964,296.75606204317194,0
243.06666723461666,115.63029908152126,179.34848315806897,296.2818159234523,0
243.51392485278845,115.12791632864075,179.3209205907146,295.8069957379262,0
243.9588438893122,114.62208327107336,179.29046358019278,295.3316196908806,0
244.4015283315784,114.11294661044904,179.25723747101372,294.85570913943536,0
244.84207785805867,113.60065488180472,179.2213663699317,294.379288511873,0
245.28058785438037,113.08535829305657,179.18297307371847,293.9023852193381,0
245.7171494313063,112.56720855354608,179.14217899242618,293.4250295611199,0
246.1518494448938,112.04635869243114,179.09910406866248,292.9472546237687,0
246.584770519096,111.52296286775017,179.0538666934231,292.4690961743271,0
247.01599107105494,110.99717616703887,179.00658361904692,291.990592547992,0
247.445585339319,110.46915440042713,178.95736986987305,291.51178453055405,0
247.87362341519696,109.93905388718541,178.9063386511912,291.03271523599426,0
248.30017127743898,109.40703123672652,178.85360125708274,290.55342997964374,0
248.7252908304089,108.87324312509837,178.79926697775363,290.07397614734475,0
249.1490399458859,108.3378460680264,178.74344300695614,289.59440306107024,0
249.57147250860405,107.8009961915807,178.68623435009238,289.1147618414883,0
249.99263846560834,107.26284900155107,178.6277437335797,288.63510526797137,0
250.41258387947394,106.72355915261463,178.56807151604428,288.15548763657034,0
250.83135098540347,106.18328021837377,178.50731560188862,287.67596461648515,0
251.2489782521846,105.64216446332875,178.44557135775668,287.1965931055721,0
251.6655004469575,105.10036261782676,178.38293153239215,286.7174310854346,0
252.08094870371028,104.55802365700117,178.31948618035574,286.23853747664543,0
252.49535059538815,104.0152945846785,178.25532259003333,285.7599719946452,0
252.90873020947308,103.47232022318828,178.19052521633068,285.2817950068576,0
253.32110822686107,102.92924300996246,178.12517561841176,284.8040673915507,0
253.73250200383754,102.38620280175685,178.0593524027972,284.32685039895966,0
254.1429256569261,101.8433366872678,177.99313117209695,283.85020551517084,0
254.55239015036366,101.30077880885372,177.9265844796087,283.37419432924503,0
254.96090338593385,100.75866019400405,177.85978178996896,282.8988784040351,0
255.36847029487376,100.21710859712724,177.79278944600048,282.4243191511267,0
255.7750929315537,99.67624835215746,177.72567064185557,281.9505777103019,0
256.1807705686178,99.136200236405,177.6584854025114,281.47771483389363,0
256.58549979326386,98.59708134600042,177.59129056963215,281.00579077636826,0
256.9892746043359,98.0590049832074,177.52413979377164,280.5348651894358,0
257.3920865098972,97.52208055580445,177.45708353285082,280.06499702295366,0
257.79392462495423,96.9864134886624,177.3901690568083,279.5962444318541,0
258.1947757690019,96.45210514757262,177.32344045828728,279.12866468928536,0
258.59462456306665,95.9192527753123,177.25693866918948,278.66231410612284,0
258.99345352593133,95.38794943986596,177.19070148289865,278.1972479569673,0
259.3912431692362,94.85828399466045,177.12476358194832,277.7335204127121,0
259.78797209116084,94.3303410506105,177.05915657088568,277.27118447972487,0
260.18361706840824,93.80420095971763,176.99390901406292,276.8102919456547,0
260.5781531462257,93.27993980991417,176.92904647806995,276.35089333184425,0
260.97155372621614,92.75762943079789,176.86459157850703,275.8930378522909,0
261.363790651711,92.23733740986198,176.8005640307865,275.4367733790755,0
261.75483429049564,91.71912711878788,176.73698070464175,274.9821464141461,0
