date,theta_deg,theta_wrapped,x_phase,y_phase
1986-07-18,-15.437534619623019,-15.437534619623023,0.9639212308427099,-0.26618764195708877
1986-07-19,-15.456110202515395,-15.45611020251539,0.9638348807995805,-0.2665001361239024
1986-07-20,-15.474729285324802,-15.474729285324798,0.9637482268799125,-0.2668133339730698
1986-07-21,-15.493388257831416,-15.493388257831413,0.963661285211246,-0.26712717455363755
1986-07-22,-15.512083432188975,-15.512083432188973,0.9635740723612046,-0.267441595630231
1986-07-23,-15.53081104027063,-15.530811040270635,0.9634866053524179,-0.26775653363918905
1986-07-24,-15.549567230943802,-15.549567230943808,0.963398901677836,-0.2680719236435237
1986-07-25,-15.568348067272783,-15.56834806727278,0.9633109793164406,-0.2683876992866853
1986-07-26,-15.587149523646696,-15.587149523646701,0.9632228567493626,-0.2687037927450911
1986-07-27,-15.60596748283174,-15.605967482831744,0.9631345529764141,-0.2690201346794006
1986-07-28,-15.624797732945437,-15.624797732945439,0.963046087533042,-0.2693366541844991
1986-07-29,-15.643635964351153,-15.643635964351148,0.9629574805077121,-0.2696532787381589
1986-07-30,-15.66247776647109,-15.662477766471085,0.9628687525597327,-0.2699699341483498
1986-07-31,-15.681318624515603,-15.681318624515598,0.9627799249375234,-0.27028654449916084
1986-08-01,-15.700153916127183,-15.700153916127192,0.9626910194973396,-0.27060303209530556
1986-08-02,-15.718978907936847,-15.718978907936844,0.9626020587224584,-0.27091931740517256
1986-08-03,-15.737788752031095,-15.737788752031094,0.9625130657428353,-0.27123531900238995
1986-08-04,-15.756578482327114,-15.756578482327114,0.9624240643552385,-0.27155095350586356
1986-08-05,-15.775343010854664,-15.77534301085467,0.9623350790438671,-0.27186613551826244
1986-08-06,-15.794077123941749,-15.794077123941747,0.9622461350014632,-0.27218077756290204
1986-08-07,-15.81277547830275,-15.81277547830274,0.9621572581509222,-0.2724947900190012
1986-08-08,-15.83143259702612,-15.831432597026122,0.9620684751674095,-0.2728080810552642
1986-08-09,-15.850042865459926,-15.850042865459926,0.9619798135009882,-0.2731205565617573
1986-08-10,-15.868600526992843,-15.86860052699285,0.9618913013997663,-0.2734321200800375
1986-08-11,-15.887099678728264,-15.887099678728276,0.961802967933567,-0.2737426727314939
1986-08-12,-15.90553426704928,-15.90553426704929,0.9617148430181287,-0.2740521131438618
1986-08-13,-15.923898083072435,-15.92389808307243,0.9616269574398371,-0.2743603373758713
1986-08-14,-15.942184757987542,-15.942184757987548,0.9615393428809966,-0.27466723883998484
1986-08-15,-15.960387758281772,-15.960387758281769,0.9614520319456424,-0.2749727082231897
1986-08-16,-15.978500380844984,-15.978500380844991,0.9613650581858971,-0.2752766334057918
1986-08-17,-15.99651574795482,-15.996515747954817,0.9612784561288723,-0.2755788993781849
1986-08-18,-16.01442680213836,-16.01442680213836,0.9611922613041195,-0.2758793881555368
1986-08-19,-16.03222630090859,-16.032226300908576,0.961106510271628,-0.27617797869036015
