date,x,y,z,angle_170,angle_31
1987-05-23,0.5706980540216566,-0.44552518199602803,-0.689790579337878,39.74653496964742,15.05352444062776
1987-05-24,0.5705623331390925,-0.4460014522402935,-0.6895950468227054,39.74273794834037,15.0320691828583
1987-05-25,0.5704259429183155,-0.4464805625351386,-0.6893978176089925,39.73892876756003,15.010495279353012
1987-05-26,0.5702888790290868,-0.446962522300398,-0.689198881393897,39.73510723345043,14.98880225508971
1987-05-27,0.5701511371289777,-0.44744734099514927,-0.688998227767597,39.73127315181812,14.966989633517139
1987-05-28,0.5700127128628514,-0.4479350281177696,-0.6887958462126864,39.72742632809541,14.945056936528228
1987-05-29,0.569873601862356,-0.4484255932059857,-0.6885917261035525,39.72356656730418,14.923003684434123
1987-05-30,0.5697337997454283,-0.44891904583691555,-0.6883858567057393,39.719693674020505,14.900829395938999
1987-05-31,0.5695933021157994,-0.44941539562711796,-0.6881782271752905,39.71580745233955,14.878533588114824
1987-06-01,0.5694521045625126,-0.4499146522326248,-0.6879688265580837,39.71190770584107,14.856115776377107
1987-06-02,0.5693102026594351,-0.4504168253489868,-0.6877576437891465,39.707994237554786,14.833575474460114
1987-06-03,0.5691675919647717,-0.4509219247113364,-0.6875446676919487,39.70406684992595,14.810912194391527
1987-06-04,0.5690242680205878,-0.451429960094423,-0.6873298869776922,39.70012534478143,14.788125446468486
1987-06-05,0.5688802263523158,-0.45194094131268436,-0.6871132902445766,39.69616952329506,14.765214739231691
1987-06-06,0.5687354624682743,-0.45245487822031744,-0.6868948659770437,39.692199185953775,14.74217957944013
1987-06-07,0.5685899718592007,-0.4529717807113084,-0.6866746025450225,39.68821413252433,14.719019472047782
1987-06-08,0.5684437499977707,-0.4534916587195057,-0.6864524882031445,39.684214162019806,14.695733920178338
1987-06-09,0.5682967923381271,-0.45401452221867517,-0.6862285110899493,39.680199072666134,14.6723224251009
1987-06-10,0.5681490943154132,-0.45454038122255813,-0.6860026592270706,39.676168661869546,14.648784486205887
1987-06-11,0.5680006513453147,-0.4550692457849107,-0.6857749205184132,39.67212272618401,14.625119600981916
1987-06-12,0.5678514588235989,-0.45560112599955005,-0.6855452827493148,39.6680610612788,14.601327264992307
1987-06-13,0.5677015121256461,-0.4561360320004194,-0.6853137335856859,39.663983461905715,14.577406971850683
1987-06-14,0.5675508066059877,-0.4566739739616355,-0.6850802605731431,39.659889721866506,14.553358213197418
1987-06-15,0.5673993375978368,-0.45721496209755447,-0.6848448511361191,39.6557796339801,14.529180478675112
1987-06-16,0.5672471004126275,-0.45775900666282404,-0.6846074925769631,39.65165299005029,14.504873255904972
1987-06-17,0.5670940903395489,-0.4583061179524367,-0.6843681720750258,39.647509580833024,14.480436030462878
1987-06-18,0.5669403026450752,-0.4588563063017945,-0.6841268766857282,39.643349196003605,14.455868285854882
1987-06-19,0.5667857325724992,-0.4594095820867661,-0.683883593339615,39.63917162412413,14.431169503493145
