phi,theta1,theta2,state
60.97900174007641,29.36364140358205,140.00244761555064,1
60.95798053658269,29.311122511478345,140.04498595498137,1
60.93717694912153,29.25918525063065,140.08705872267598,1
60.91658895485849,29.207823419830106,140.12867077109553,1
60.89621454473472,29.157030877218176,140.16982690845504,1
60.876051723488516,29.106801539913306,140.21053189895565,1
60.856098509673515,29.057129383634674,140.25079046302062,1
60.83635293567361,29.008008442321454,140.29060727753503,1
60.8168130477147,28.959432807749636,140.32998697608906,1
60.79747690587333,28.91139662914526,140.3689341492247,1
60.77834258408228,28.863894112795435,140.4074533446857,1
60.75940817013321,28.816919521656132,140.44554906767024,1
60.74067176567647,28.770467174958355,140.48322578108687,1
60.72213148621801,28.724531447811273,140.52048790581281,1
60.70378546111367,28.679106770804083,140.5573398209549,1
60.68563183356072,28.63418762960589,140.59378586411293,1
60.66766876058687,28.5897685645636,140.6298303316452,1
60.649894413036726,28.54584417029912,140.66547747893588,1
60.632306975555814,28.502409095304188,140.70073152066482,1
60.6149046465722,28.459458041535527,140.7355966310786,1
60.59768563827583,28.41698576400762,140.77007694426356,1
60.58064817659557,28.37498707038577,140.80417655442022,1
60.56379050117409,28.33345682057785,140.83789951613912,1
60.54711086534064,28.292389926325825,140.87124984467792,1
60.530607536081696,28.25178135079699,140.9042315162397,1
60.51427879400968,28.211626108174812,140.9368484682521,1
60.498122933329675,28.17191926324972,140.96910459964778,1
60.48213826180432,28.13265593100988,141.00100377114504,1
60.466323100716814,28.09383127623221,141.03254980552995,1
60.45067578483218,28.055440513073734,141.06374648793843,1
60.435194662356835,28.01747890466288,141.0945975661391,1
60.41987809489648,27.97994176269202,141.12510675081643,1
60.404724457412364,27.942824447009684,141.1552777158544,1
60.389732138176036,27.906122365214173,141.18511409862037,1
60.374899538722566,27.869830972247883,141.21461950024855,1
60.36022507380234,27.83394576999177,141.2437974859245,1
60.34570717133141,27.798462306861893,141.27265158516866,1
60.33134427234055,27.76337617740637,141.30118529212032,1
60.31713483092296,27.72868302190318,141.32940206582128,1
60.30307731418074,27.694378525959905,141.35730533049923,1
60.289170202170126,27.66045842011448,141.38489847585072,1
60.275411987845594,27.62691847943671,141.4121848573241,1
60.261801177002795,27.593754523132418,141.4391677964013,1
60.24833628822045,27.560962414147866,141.4658505808801,1
60.2350158528012,27.528538058776576,141.4922364651547,1
60.221838414711414,27.49647740626733,141.51832867049657,1
60.208802530520124,27.464776448434236,141.54413038533414,1
60.19590676933696,27.433431219267902,141.56964476553185,1
60.183149712749255,27.402437794549087,141.59487493466827,1
60.1705299547583,27.37179229146392,141.61982398431368,1
60.158046101714795,27.341490868220717,141.64449497430653,1
60.145696772253515,27.311529723669423,141.6688909330288,1
60.13348059722729,27.281905096921946,141.69301485768085,1
60.12139621964022,27.252613266976084,141.71686971455478,1
60.109442294580305,27.22365055233979,141.74045843930688,1
60.09761748915138,27.19501331065868,141.763783937229,1
60.0859204824045,27.16669793834535,141.78684908351894,1
60.074349965268695,27.138700870210982,141.80965672354915,1
60.062904640481314,27.111018579098584,141.8322096731348,1
60.0515832225177,27.083647575519308,141.85451071880016,1
60.040384437520515,27.056584407290472,141.876562618044,1
60.02930702322858,27.029825659175742,141.89836809960354,1
