t,sep_venus_mars,signed_sep_venus_mars,sep_venus_jupiter,signed_sep_venus_jupiter,sep_venus_saturn,signed_sep_venus_saturn,sep_mars_jupiter,signed_sep_mars_jupiter,sep_mars_saturn,signed_sep_mars_saturn,sep_jupiter_saturn,signed_sep_jupiter_saturn,sep_sun_jupiter,signed_sep_sun_jupiter,sep_sun_saturn,signed_sep_sun_saturn,sep_moon_sun,signed_sep_moon_sun,sep_moon_venus,signed_sep_moon_venus,sep_moon_mars,signed_sep_moon_mars
1987-10-05,25.142144828864758,25.142144828864758,176.22310651881128,176.22310651881128,53.542116674360756,-53.542116674360756,151.08096168994655,151.08096168994655,78.68426150322551,-78.68426150322551,130.23477680682794,130.23477680682794,164.74710457032836,164.74710457032836,65.0181186228437,-65.0181186228437,151.05749566117487,151.05749566117487,139.5814937126919,139.5814937126919,164.72363854155668,164.72363854155668
1987-10-06,25.745412011596557,25.745412011596557,177.5944518546175,177.5944518546175,52.36839641268642,-52.36839641268642,151.84903984302093,151.84903984302093,78.11380842428298,-78.11380842428298,130.0371517326961,130.0371517326961,165.85885457451985,165.85885457451985,64.10399369278406,-64.10399369278406,164.46936065322706,164.46936065322706,152.73376337312942,152.73376337312942,178.47917538472598,178.47917538472598
1987-10-07,26.348507043838566,26.348507043838566,178.96706152644163,178.96706152644163,51.195903058442724,-51.195903058442724,152.6185544826031,152.6185544826031,77.54441010228129,-77.54441010228129,129.83703541511562,129.83703541511562,166.9723924866356,166.9723924866356,63.19057209824874,-63.19057209824874,177.7053778633515,177.7053778633515,165.71070882354547,165.71070882354547,167.94078413261593,-167.94078413261593
1987-10-08,26.951426235503078,26.951426235503078,179.65914650372486,-179.65914650372486,50.02461597717817,-50.02461597717817,153.38942726077204,153.38942726077204,76.97604221268125,-76.97604221268125,129.6345305265467,129.6345305265467,168.08765007699014,168.08765007699014,62.277819396463116,-62.277819396463116,169.31227040420814,-169.31227040420814,178.4345261765069,178.4345261765069,154.61404758799,-154.61404758799
1987-10-09,27.554166979896507,27.554166979896507,178.2842553692402,-178.2842553692402,48.85451469991082,-48.85451469991082,154.1615776508633,154.1615776508633,76.40868167980733,-76.40868167980733,129.42974066932936,129.42974066932936,169.20455670321337,169.20455670321337,61.365702627457296,-61.365702627457296,156.64295816167888,-156.64295816167888,169.15414608922535,-169.15414608922535,141.59997910932884,-141.59997910932884
1987-10-10,28.156727398386835,28.156727398386835,176.90835052212998,-176.90835052212998,47.68557957345655,-47.68557957345655,154.93492207948316,154.93492207948316,75.84230697184339,-75.84230697184339,129.22277094867343,129.22277094867343,170.32303759350702,170.32303759350702,60.45419145781955,-60.45419145781955,144.3210547915511,-144.3210547915511,157.0896666759141,-157.0896666759141,128.93293927752725,-128.93293927752725
1987-10-11,28.759106002710496,28.759106002710496,175.53152055917735,-175.53152055917735,46.51779214981869,-46.51779214981869,155.70937343811215,155.70937343811215,75.27689815252918,-75.27689815252918,129.0137284093587,129.0137284093587,171.44301279923457,171.44301279923457,59.54325879140677,-59.54325879140677,132.35325377313185,-132.35325377313185,145.37872041471994,-145.37872041471994,116.61961441200944,-116.61961441200944
1987-10-12,29.3613014326086,29.3613014326086,174.15385760096285,-174.15385760096285,45.35113531795557,-45.35113531795557,156.48484096642852,156.48484096642852,74.71243675056417,-74.71243675056417,128.8027222830073,128.8027222830073,172.5643968266462,172.5643968266462,58.632880890346485,-58.632880890346485,120.71964938510689,-120.71964938510689,134.0013949574978,-134.0013949574978,104.64009352488921,-104.64009352488921
1987-10-13,29.96331228922901,29.96331228922901,172.77545730052782,-172.77545730052782,44.18559324524114,-44.18559324524114,157.26123041024317,157.26123041024317,74.14890553447015,-74.14890553447015,128.58986405528668,128.58986405528668,173.68709878542677,173.68709878542677,57.72303715928658,-57.72303715928658,109.37755279452566,-109.37755279452566,122.9149967085711,-122.9149967085711,92.95168441934209,-92.95168441934209
1987-10-14,30.565137053615103,30.565137053615103,171.39641861879147,-171.39641861879147,43.02115121812355,-43.02115121812355,158.03844432759342,158.03844432759342,73.58628827173865,-73.58628827173865,128.37526740066795,128.37526740066795,174.8110228270604,174.8110228270604,56.813709772271636,-56.813709772271636,98.26675217301971,-98.26675217301971,112.0593107271678,-112.0593107271678,81.4941736735527,-81.4941736735527
1987-10-15,31.166774062741325,31.166774062741325,170.01684350411767,-170.01684350411767,41.857795461308086,-41.857795461308086,158.81638243314097,158.81638243314097,73.02456952404941,-73.02456952404941,128.15904804280962,128.15904804280962,175.93606866767163,175.93606866767163,55.90488328951878,-55.90488328951878,87.31512727107199,-87.31512727107199,101.36221509928268,-101.36221509928268,70.19544103654135,-70.19544103654135
1987-10-16,31.768221511375742,31.768221511375742,168.6368365807868,-168.6368365807868,40.69551299031508,-40.69551299031508,159.59494190783744,159.59494190783744,72.46373450169082,-72.46373450169082,127.94132359047171,127.94132359047171,177.06213205213623,177.06213205213623,54.99654435739208,-54.99654435739208,76.44396730888022,-76.44396730888022,90.74499867595722,-90.74499867595722,58.97677716458148,-58.97677716458148
1987-10-17,32.36947745093883,32.36947745093883,167.25650491025482,-167.25650491025482,39.53429152720162,-39.53429152720162,160.37401763880632,160.37401763880632,71.90376897814045,-71.90376897814045,127.7222133830532,127.7222133830532,178.18910508306834,178.18910508306834,54.08868153387846,-54.08868153387846,65.57277266757308,-65.57277266757308,80.12716267424992,-80.12716267424992,47.757685223311086,-47.757685223311086
1987-10-18,32.97053976200891,32.97053976200891,165.87595785226256,-165.87595785226256,38.37411948910034,-38.37411948910034,161.15350238572853,161.15350238572853,71.34465925110925,-71.34465925110925,127.50183836316222,127.50183836316222,179.3168763943603,179.3168763943603,53.181285242477486,-53.181285242477486,54.62361418635288,-54.62361418635288,69.43077993973003,-69.43077993973003,36.46024017772112,-36.46024017772112
1987-10-19,33.571406083244995,33.571406083244995,164.49530702199718,-164.49530702199718,37.21498604363424,-37.21498604363424,161.93328689475777,161.93328689475777,70.78639212687924,-70.78639212687924,127.28032097836297,127.28032097836297,179.55466880611687,-179.55466880611687,52.27434782775387,-52.27434782775387,43.52524226251714,-43.52524226251714,58.58460404663677,-58.58460404663677,25.013197963391775,-25.013197963391775
1987-10-20,34.172073686721745,34.172073686721745,163.11466631188387,-163.11466631188387,36.05688121168663,-36.05688121168663,162.71326000139436,162.71326000139436,70.22895489840838,-70.22895489840838,127.05778510019724,127.05778510019724,178.42564876145326,-178.42564876145326,51.367863661256024,-51.367863661256024,32.21709213885936,-32.21709213885936,47.52807458842875,-47.52807458842875,13.356000901707006,-13.356000901707006
1987-10-21,34.77253929940639,34.77253929940639,161.73415192014863,-161.73415192014863,34.899795984685824,-34.899795984685824,163.49330878044498,163.49330878044498,69.67233528409221,-69.67233528409221,126.83435593546278,126.83435593546278,177.29618516028052,-177.29618516028052,50.461829224817706,-50.461829224817706,20.653147753055492,-20.653147753055492,36.215180993187374,-36.215180993187374,1.4426416937809847,-1.4426416937809847
1987-10-22,35.372798883899776,35.372798883899776,160.35388230522074,-160.35388230522074,33.74372241131681,-33.74372241131681,164.27331881087946,164.27331881087946,69.11652129521659,-69.11652129521659,126.61015989390393,126.61015989390393,176.16640297649576,-176.16640297649576,49.55624308259186,-49.55624308259186,8.805345251861723,-8.805345251861723,24.617865923136776,-24.617865923136776,10.754932960763,10.754932960763
1987-10-23,35.972847407543895,35.972847407543895,158.97397797332417,-158.97397797332417,32.588653601668994,-32.588653601668994,165.05317461913194,165.05317461913194,68.56150100921289,-68.56150100921289,126.3853243716552,126.3853243716552,175.03643002382375,-175.03643002382375,48.65110565216855,-48.65110565216855,3.3341017871642293,3.3341017871642293,12.72835026333533,-12.72835026333533,23.244497144208566,23.244497144208566
1987-10-24,36.57267864325928,36.57267864325928,157.59456101767807,-157.59456101767807,31.434583601668663,-31.434583601668663,165.8327603390626,165.8327603390626,68.00726224492794,-68.00726224492794,126.15997741600944,126.15997741600944,173.9063961252125,-173.9063961252125,47.746418709203084,-47.746418709203084,15.752250283480208,15.752250283480208,0.5595848240542125,-0.5595848240542125,36.01309381920507,36.01309381920507
1987-10-25,37.17228505125988,37.17228505125988,156.21575436894358,-156.21575436894358,30.281507111645453,-30.281507111645453,166.61196057979657,166.61196057979657,67.45379216290533,-67.45379216290533,125.93424725729813,125.93424725729813,172.77643187008448,-172.77643187008448,46.84218461278638,-46.84218461278638,28.417520194115497,28.417520194115497,11.856842692974567,11.856842692974567,49.029127744234444,49.029127744234444
1987-10-26,37.77165778229249,37.77165778229249,154.83768078245748,-154.83768078245748,29.12941905766752,-29.12941905766752,167.39066143525002,167.39066143525002,66.90107683996001,-66.90107683996001,125.70826172478996,125.70826172478996,171.64666703420448,-171.64666703420448,45.93840530941452,-45.93840530941452,41.28446360590783,41.28446360590783,24.47547735416083,24.47547735416083,62.24713513645332,62.24713513645332
1987-10-27,38.37078682067113,38.37078682067113,153.46046165616286,-153.46046165616286,27.97831406107906,-27.97831406107906,168.168751523166,168.168751523166,66.34910088175019,-66.34910088175019,125.4821475950838,125.4821475950838,170.51722883101883,-170.51722883101883,45.035081235935024,-45.035081235935024,54.30047994022959,54.30047994022959,37.24371276537363,37.24371276537363,75.61449958604476,75.61449958604476
1987-10-28,38.969661257299265,38.969661257299265,152.0842158157219,-152.0842158157219,26.828185875179855,-26.828185875179855,168.94612292697877,168.94612292697877,65.79784713247912,-65.79784713247912,125.25602994054208,125.25602994054208,169.38824020979462,-169.38824020979462,44.13221026925254,-44.13221026925254,67.4129225026345,67.4129225026345,50.10889810856182,50.10889810856182,89.07855936586111,89.07855936586111
1987-10-29,39.56826966097978,39.56826966097978,150.70905840361922,-150.70905840361922,25.679026858921986,-25.679026858921986,169.72267193540097,169.72267193540097,65.24729651990177,-65.24729651990177,125.03003154469724,125.03003154469724,168.25981839779604,-168.25981839779604,43.2297868530988,-43.2297868530988,80.57472019974887,80.57472019974887,63.02396020557205,63.02396020557205,102.59222986655186,102.59222986655186
1987-10-30,40.166600508117625,40.166600508117625,149.33509997483844,-149.33509997483844,24.530827539828692,-24.530827539828692,170.49829951704396,170.49829951704396,64.69742804794632,-64.69742804794632,124.80427243500975,124.80427243500975,167.13207382047204,-167.13207382047204,42.327801385462294,-42.327801385462294,93.74706682072292,93.74706682072292,75.95009297508932,75.95009297508932,116.11669348320697,116.11669348320697
1987-10-31,40.764642634363156,40.764642634363156,147.96244585809984,-147.96244585809984,23.383576295943982,-23.383576295943982,171.27291150753706,171.27291150753706,64.14821893030714,-64.14821893030714,124.57886956215583,124.57886956215583,166.00510946539714,-166.00510946539714,41.42623990324128,-41.42623990324128,106.8987414453087,106.8987414453087,88.8560778380114,88.8560778380114,129.6207204723745,129.6207204723745
1987-11-01,41.36238567808272,41.36238567808272,146.5911958117423,-146.5911958117423,22.23725917249692,-22.23725917249692,172.046418510175,172.046418510175,63.59964485057964,-63.59964485057964,124.35393663924538,124.35393663924538,164.87902071351175,-164.87902071351175,40.525084074266346,-40.525084074266346,120.00276157604128,120.00276157604128,101.71493667427183,101.71493667427183,143.07732235235454,143.07732235235454
1987-11-02,41.95982048615667,41.95982048615667,145.2214439925582,-145.2214439925582,21.091859846630825,-21.091859846630825,172.81873552128513,172.81873552128513,63.0516803327875,-63.0516803327875,124.12958414592737,124.12958414592737,163.75389564641546,-163.75389564641546,39.62431150048809,-39.62431150048809,133.03190117753934,133.03190117753934,114.49944952368207,114.49944952368207,156.45927000983875,156.45927000983875
1987-11-03,42.55693944631011,42.55693944631011,143.8532792500141,-143.8532792500141,19.947359754925685,-19.947359754925685,173.58978130367575,173.58978130367575,62.504299201235796,-62.504299201235796,123.90591949508843,123.90591949508843,162.6298158260562,-162.6298158260562,38.72389633096773,-38.72389633096773,145.95490951670172,145.95490951670172,127.1783729406597,127.1783729406597,169.73531238696978,169.73531238696978
1987-11-04,43.153736704001886,43.153736704001886,142.48678573692837,-142.48678573692837,18.80373839117732,-18.80373839117732,174.35947755906977,174.35947755906977,61.957475095179205,-61.957475095179205,123.68304734575105,123.68304734575105,161.50685750404045,-161.50685750404045,37.82381015828943,-37.82381015828943,158.73501550289302,158.73501550289302,139.71494373578093,139.71494373578093,177.13131956021718,-177.13131956021718
1987-11-05,43.750208227039224,43.750208227039224,141.1220437810859,-141.1220437810859,17.660973758348177,-17.660973758348177,175.1277479918749,175.1277479918749,61.4111819853874,-61.4111819853874,123.46107002273772,123.46107002273772,160.38509314452472,-160.38509314452472,36.92402312178703,-36.92402312178703,171.3315709181013,171.3315709181013,152.06852155466242,152.06852155466242,164.18127021829835,-164.18127021829835
1987-11-06,44.346351703705096,44.346351703705096,139.75913090372524,-139.75913090372524,16.51904292431246,-16.51904292431246,175.89451739256964,175.89451739256964,60.865394628017555,-60.865394628017555,123.2400879794128,123.2400879794128,159.2645930638662,-159.2645930638662,36.02450508445335,-36.02450508445335,176.29534721933007,-176.29534721933007,164.19919062052907,164.19919062052907,151.45445767576587,-151.45445767576587
1987-11-07,44.9421662952837,44.9421662952837,138.39812283024662,-138.39812283024662,15.377922602348946,-15.377922602348946,176.65971087446974,176.65971087446974,60.320088897632644,-60.320088897632644,123.02020022789765,123.02020022789765,158.14542694831493,-158.14542694831493,35.12522672041726,-35.12522672041726,164.178560027082,-164.178560027082,176.07413585484971,176.07413585484971,138.98369784986662,-138.98369784986662
1987-11-08,45.53765229640075,45.53765229640075,137.03909434241564,-137.03909434241564,14.237589671305557,-14.237589671305557,177.42325336118358,177.42325336118358,59.77524196770631,-59.77524196770631,122.80150467111008,122.80150467111008,157.02766504093853,-157.02766504093853,34.22616036982845,-34.22616036982845,152.33738846450882,-152.33738846450882,172.3259591630317,-172.3259591630317,126.78830686663096,-126.78830686663096
1987-11-09,46.13281077166033,46.13281077166033,135.68211987212453,-135.68211987212453,13.09802157167644,-13.09802157167644,178.18506935621514,178.18506935621514,59.23083234333677,-59.23083234333677,122.58409830044809,122.58409830044809,155.91137888370895,-155.91137888370895,33.32728058326086,-33.32728058326086,140.77286448067775,-140.77286448067775,161.00212349226217,-161.00212349226217,114.86931272060184,-114.86931272060184
1987-11-10,46.727643229580025,46.727643229580025,134.32727381131684,-134.32727381131684,11.959196552173864,-11.959196552173864,178.94508295910316,178.94508295910316,58.68683978175389,-58.68683978175389,122.36807725914298,122.36807725914298,154.79664161821148,-154.79664161821148,32.4285643590685,-32.4285643590685,129.46548042777528,-129.46548042777528,149.93484823466991,-149.93484823466991,103.20720500508989,-103.20720500508989
1987-11-11,47.32215137153037,47.32215137153037,132.97463057966473,-132.97463057966473,10.821093779655655,-10.821093779655655,179.7032180488049,179.7032180488049,58.14324515118602,-58.14324515118602,122.15353680000908,122.15353680000908,153.68352794191355,-153.68352794191355,31.529991141904446,-31.529991141904446,118.37552945985388,-118.37552945985388,139.08442682210267,-139.08442682210267,91.7622754505723,-91.7622754505723
1987-11-12,47.916336925973866,47.916336925973866,131.6242645309017,-131.6242645309017,9.683693350887097,-9.683693350887097,179.5406014568756,-179.5406014568756,57.60003027686096,-57.60003027686096,121.94057118001462,121.94057118001462,152.57211386176846,-152.57211386176846,30.63154268175387,-30.63154268175387,107.44545914263395,-107.44545914263395,128.39330847350072,-128.39330847350072,80.47697154752686,-80.47697154752686
1987-11-13,48.510201555951994,48.510201555951994,130.27624978808728,-130.27624978808728,8.5469762544721,-8.5469762544721,178.78645134403928,-178.78645134403928,57.05717781042409,-57.05717781042409,121.72927353361518,121.72927353361518,151.46247638621037,-151.46247638621037,29.733202852595156,-29.733202852595156,96.60346405347624,-96.60346405347624,117.7896906515993,-117.7896906515993,69.2794890956473,-69.2794890956473
1987-11-14,49.10374681353997,49.10374681353997,128.93066008697076,-128.93066008697076,7.410924329497561,-7.410924329497561,178.0344069005107,-178.0344069005107,56.51467114303753,-56.51467114303753,121.5197357574732,121.5197357574732,150.3546932681145,-150.3546932681145,28.834957510641317,-28.834957510641317,85.76771438360808,-85.76771438360808,107.19174756475184,-107.19174756475184,58.088000751211865,-58.088000751211865
1987-11-15,49.6969741076384,49.6969741076384,127.58756868602052,-127.58756868602052,6.275520259692996,-6.275520259692996,177.28454279365894,-177.28454279365894,55.97249436733139,-55.97249436733139,121.31204842632752,121.31204842632752,149.2488428723583,-149.2488428723583,27.936794446030774,-27.936794446030774,74.85096806045169,-74.85096806045169,96.51224224678947,-96.51224224678947,46.81526813915107,-46.81526813915107
1987-11-16,50.289884648154214,50.289884648154214,126.24704837852522,-126.24704837852522,5.140747632234934,-5.140747632234934,176.53693302667943,-176.53693302667943,55.43063228038915,-55.43063228038915,121.10630074629029,121.10630074629029,148.1450042012524,-148.1450042012524,27.038703454962103,-27.038703454962103,63.76566283287849,-63.76566283287849,85.66361865560566,-85.66361865560566,35.373734007451446,-35.373734007451446
1987-11-17,50.882479328900445,50.882479328900445,124.90917161730329,-124.90917161730329,4.006591079102918,-4.006591079102918,175.79165094620373,-175.79165094620373,54.88907040800336,-54.88907040800336,120.90258053820037,120.90258053820037,147.04325706938323,-147.04325706938323,26.140676531182862,-26.140676531182862,52.4298024038045,-52.4298024038045,74.56388785588445,-74.56388785588445,23.681408526984,-23.681408526984
1987-11-18,51.47475851471199,51.47475851471199,123.5740107330347,-123.5740107330347,2.873036503767878,-2.873036503767878,175.0487692477467,-175.0487692477467,54.34779501847987,-54.34779501847987,120.70097422926682,120.70097422926682,145.9436823718944,-145.9436823718944,25.24270814262755,-25.24270814262755,40.77393437414281,-40.77393437414281,63.14360601300248,-63.14360601300248,11.66884749829049,-11.66884749829049
1987-11-19,52.066721709612864,52.066721709612864,122.241638189963,-122.241638189963,1.7400713735042928,-1.7400713735042928,174.30835989957586,-174.30835989957586,53.80679308311716,-53.80679308311716,120.5015668164587,120.5015668164587,144.84636233438846,-144.84636233438846,24.344795517929725,-24.344795517929725,28.749163831976915,-28.749163831976915,51.35388797640235,-51.35388797640235,0.7128337332105161,0.7128337332105161
1987-11-20,52.658367108023185,52.658367108023185,120.9121267799012,-120.9121267799012,0.6076850265486087,-0.6076850265486087,173.57049388792439,-173.57049388792439,53.266052134571794,-53.266052134571794,120.30444175335259,120.30444175335259,143.75138057601714,-143.75138057601714,23.44693882266452,-23.44693882266452,16.335385398153875,-16.335385398153875,39.17463919426979,-39.17463919426979,13.483727913753398,13.483727913753398
1987-11-21,53.24969107249612,53.24969107249612,119.58554962039858,-119.58554962039858,0.5241310906417311,0.5241310906417311,172.83524069289467,-172.83524069289467,52.72555998185439,-52.72555998185439,120.10968071104031,120.10968071104031,142.65882178443724,-142.65882178443724,22.549141073396925,-22.549141073396925,3.5478570412079478,-3.5478570412079478,26.621129205246604,-26.621129205246604,26.628561867249516,26.628561867249516
1987-11-22,53.84068763162057,53.84068763162057,118.26197982106754,-118.26197982106754,1.6553833617721239,1.6553833617721239,172.10266745268814,-172.10266745268814,52.185304269848444,-52.185304269848444,119.91736318283967,119.91736318283967,141.56877083076847,-141.56877083076847,21.651407647928806,-21.651407647928806,9.560631283764963,9.560631283764963,13.746159725935968,-13.746159725935968,40.0945279056846,40.0945279056846
1987-11-23,54.431348128315506,54.431348128315506,116.94148973929146,-116.94148973929146,2.7860762066885627,2.7860762066885627,171.37283786760696,-171.37283786760696,51.64527192162694,-51.64527192162694,119.72756594598002,119.72756594598002,140.48131127419708,-140.48131127419708,20.753745328217065,-20.753745328217065,22.904554691868157,22.904554691868157,0.6352668430374706,-0.6352668430374706,53.796081285278035,53.796081285278035
1987-11-24,55.021661142792,55.021661142792,115.62414986420328,-115.62414986420328,3.9162125861297454,3.9162125861297454,170.64581100699525,-170.64581100699525,51.10544855666225,-51.10544855666225,119.54036245033302,119.54036245033302,139.39652340279383,-139.39652340279383,19.85616095246081,-19.85616095246081,36.378043110736996,36.378043110736996,12.60566957214644,12.60566957214644,67.62733071493844,67.62733071493844
1987-11-25,55.61161275218572,55.61161275218572,114.31002750293231,-114.31002750293231,5.045794744680677,5.045794744680677,169.92164025511806,-169.92164025511806,50.565818007505044,-50.565818007505044,119.35582224761299,119.35582224761299,138.31448214690965,-138.31448214690965,18.958659899296634,-18.958659899296634,49.87226874656986,49.87226874656986,25.867814102592547,25.867814102592547,81.47942685477824,81.47942685477824
1987-11-26,56.20118709198954,56.20118709198954,112.99918552394666,-112.99918552394666,6.174825052921676,6.174825052921676,169.2003726159362,-169.2003726159362,50.02636203906786,-50.02636203906786,119.17401057686834,119.17401057686834,137.23525527629977,-137.23525527629977,18.061244699431427,-18.061244699431427,63.29261476943782,63.29261476943782,39.056545017084716,39.056545017084716,95.25773210907425,95.25773210907425
1987-11-27,56.79036710199449,56.79036710199449,111.69168139096456,-111.69168139096456,7.3033067876455675,7.3033067876455675,168.48204849295905,-168.48204849295905,49.48706031434892,-49.48706031434892,118.99498817861013,118.99498817861013,136.15890220240811,-136.15890220240811,17.163914023797986,-17.163914023797986,76.5703372997965,76.5703372997965,52.10311648835295,52.10311648835295,108.89348359034744,108.89348359034744
1987-11-28,57.37913531200218,57.37913531200218,110.3875666141181,-110.3875666141181,8.431244730684398,8.431244730684398,167.76670192612028,-167.76670192612028,48.94789058131778,-48.94789058131778,118.8188113448025,118.8188113448025,135.08547350829542,-135.08547350829542,16.266662163492924,-16.266662163492924,89.66602029130638,89.66602029130638,64.96811339712906,64.96811339712906,122.34724870913124,122.34724870913124
1987-11-29,57.967474552181244,57.967474552181244,109.08688661921462,-109.08688661921462,9.558645540111513,9.558645540111513,167.05436117139584,-167.05436117139584,48.40882901206973,-48.40882901206973,118.64553215932614,118.64553215932614,134.01501113483192,-134.01501113483192,15.369478975505785,-15.369478975505785,102.5655237124077,102.5655237124077,77.6373991967904,77.6373991967904,135.6048737489716,135.6048737489716
1987-11-30,58.555368528675956,58.555368528675956,107.78968095255584,-107.78968095255584,10.68551790982059,10.68551790982059,166.3450494812318,-166.3450494812318,47.86985061885537,-47.86985061885537,118.47519886237643,118.47519886237643,132.94754904714557,-132.94754904714557,14.472350184769141,-14.472350184769141,115.27136614139783,115.27136614139783,90.1134980468081,90.1134980468081,148.66886657548406,148.66886657548406
1987-12-01,59.14280225228552,59.14280225228552,106.49598371627764,-106.49598371627764,11.811872562223527,11.811872562223527,165.63878596856318,-165.63878596856318,47.33092969006199,-47.33092969006199,118.30785627850116,118.30785627850116,131.88311419839698,-131.88311419839698,13.575257919895819,-13.575257919895819,127.79296049918105,127.79296049918105,102.4058300170617,102.4058300170617,161.5486322693472,161.5486322693472
1987-12-02,59.72976233035541,59.72976233035541,105.20582414789749,-105.20582414789749,12.937722117580677,12.937722117580677,164.9355864782529,-164.9355864782529,46.79204021277474,-46.79204021277474,118.14354626547816,118.14354626547816,130.82172765432028,-130.82172765432028,12.678181388842148,-12.678181388842148,140.13842675653825,140.13842675653825,114.52252325011546,114.52252325011546,174.25228558047087,174.25228558047087
1987-12-03,60.31623713329756,60.31623713329756,103.91922728631073,-103.91922728631073,14.06308086956983,14.06308086956983,164.23546441960832,-164.23546441960832,46.25315626372773,-46.25315626372773,117.98230815588056,117.98230815588056,129.76340579068443,-129.76340579068443,11.78109763480387,-11.78109763480387,152.3096327578475,152.3096327578475,126.46545425347381,126.46545425347381,173.21830861322863,-173.21830861322863
1987-12-04,60.90221684084378,60.90221684084378,102.63621468376317,-102.63621468376317,15.187964486011083,15.187964486011083,163.53843152460695,-163.53843152460695,45.714252354832695,-45.714252354832695,117.82417916977425,117.82417916977425,128.70816149973348,-128.70816149973348,10.883982329959224,-10.883982329959224,164.30107877222213,164.30107877222213,138.22913195625182,138.22913195625182,160.8686512029044,-160.8686512029044
1987-12-05,61.4876933715594,61.4876933715594,101.35680512475551,-101.35680512475551,16.312389653355808,16.312389653355808,162.84449849631494,-162.84449849631494,45.175303718203594,-45.175303718203594,117.66919477811132,117.66919477811132,127.6560053413096,-127.6560053413096,9.986810563198276,-9.986810563198276,176.10232962880946,176.10232962880946,149.80312941225537,149.80312941225537,148.70917721618522,-148.70917721618522
1987-12-06,62.07266020709929,62.07266020709929,100.0810153064802,-100.0810153064802,17.436373691335575,17.436373691335575,162.15367551357951,-162.15367551357951,44.636286515763715,-44.636286515763715,117.51738899781577,117.51738899781577,126.60694656701173,-126.60694656701173,9.08955756919596,-9.08955756919596,172.29705116921326,-172.29705116921326,161.1770175702552,161.1770175702552,136.7503222226455,-136.7503222226455
1987-12-07,62.65711213706115,62.65711213706115,98.80886043313592,-98.80886043313592,18.559934172509543,18.559934172509543,161.4659725701971,-161.4659725701971,44.097177964551605,-44.097177964551605,117.36879460564546,117.36879460564546,125.56099395019982,-125.56099395019982,8.192199344554354,-8.192199344554354,160.90156503897055,-160.90156503897055,172.34630144396556,172.34630144396556,124.9965864189733,-124.9965864189733
1987-12-08,63.24104496323454,63.24104496323454,97.54035468603752,-97.54035468603752,19.683088582942787,19.683088582942787,160.7813996492721,-160.7813996492721,43.557956380291756,-43.557956380291756,117.2234432689803,117.2234432689803,124.51815637923062,-124.51815637923062,7.294713110250285,-7.294713110250285,149.70435295305552,-149.70435295305552,176.6821546462486,-176.6821546462486,113.44110968301405,-113.44110968301405
1987-12-09,63.824455206666414,63.824455206666414,96.27551155241622,-96.27551155241622,20.805854052027087,20.805854052027087,160.09996675908263,-160.09996675908263,43.01860115463933,-43.01860115463933,117.0813656044433,117.0813656044433,123.47844321087211,-123.47844321087211,6.397077606428809,-6.397077606428809,138.68337604989762,-138.68337604989762,165.8863077083535,-165.8863077083535,102.0618525016871,-102.0618525016871
1987-12-10,64.40733985482208,64.40733985482208,95.01434402144235,-95.01434402144235,21.928247163884862,21.928247163884862,159.4216838762644,-159.4216838762644,42.47909269093722,-42.47909269093722,116.94259118532722,116.94259118532722,122.44186442193143,-122.44186442193143,5.4992732366042105,-5.4992732366042105,127.79965887504414,-127.79965887504414,155.22717927553322,-155.22717927553322,90.81983942071113,-90.81983942071113
1987-12-11,64.98969617170235,64.98969617170235,93.75686467828604,-93.75686467828604,23.050283844996557,23.050283844996557,158.74656084998838,-158.74656084998838,41.93941232670579,-41.93941232670579,116.80714852328259,116.80714852328259,121.40843062724406,-121.40843062724406,4.601282103961466,-4.601282103961466,116.99748859784165,-116.99748859784165,144.64905454679968,-144.64905454679968,79.65935837509733,-79.65935837509733
1987-12-12,65.57152157572091,65.57152157572091,92.50308574098631,-92.50308574098631,24.171979307303218,24.171979307303218,158.07460731670722,-158.07460731670722,41.39954226841769,-41.39954226841769,116.67506504828953,116.67506504828953,120.37815304555693,-120.37815304555693,3.703087997267403,-3.703087997267403,106.20618101437975,-106.20618101437975,134.08124831895037,-134.08124831895037,68.50972674322946,-68.50972674322946
1987-12-13,66.1528135721579,66.1528135721579,91.25301909009278,-91.25301909009278,25.293348014926664,25.293348014926664,157.40583266225065,-157.40583266225065,40.85946555723123,-40.85946555723123,116.54636710501944,116.54636710501944,119.35104349284057,-119.35104349284057,2.8046763878211323,-2.8046763878211323,95.34306116704352,-95.34306116704352,123.44108556979131,-123.44108556979131,57.288271997633416,-57.288271997633416
1987-12-14,66.73356971061256,66.73356971061256,90.00667633935399,-90.00667633935399,26.414403635670396,26.414403635670396,156.74024604996657,-156.74024604996657,40.31916607494216,-40.31916607494216,116.42107997502438,116.42107997502438,118.32711446934394,-118.32711446934394,1.906034494319556,-1.906034494319556,84.31757287297751,-84.31757287297751,112.63801100296746,-112.63801100296746,45.9044412923549,-45.9044412923549
1987-12-15,67.31378752263862,67.31378752263862,88.76406898903525,-88.76406898903525,27.535158934634353,27.535158934634353,156.07785651167387,-156.07785651167387,39.77862858800427,-39.77862858800427,116.2992279236696,116.2992279236696,117.30637938486063,-117.30637938486063,1.0071514611910288,-1.0071514611910288,73.03678281631596,-73.03678281631596,101.57909321214134,-101.57909321214134,34.265305689502725,-34.265305689502725
