lag_days,prob_condition_after_event,global_event_probability,body,lag_enrichment
53,0.1622596153846154,0.050024050024050026,Mars,3.2436321190828403
54,0.16466346153846154,0.050024050024050026,Mars,3.2916859282544375
55,0.1658653846153846,0.050024050024050026,Mars,3.3157128328402363
56,0.16706730769230768,0.050024050024050026,Mars,3.339739737426035
57,0.16706730769230768,0.050024050024050026,Mars,3.339739737426035
58,0.16466346153846154,0.050024050024050026,Mars,3.2916859282544375
59,0.1622596153846154,0.050024050024050026,Mars,3.2436321190828403
60,0.15985576923076922,0.050024050024050026,Mars,3.1955783099112423
61,0.15745192307692307,0.050024050024050026,Mars,3.1475245007396446
62,0.15504807692307693,0.050024050024050026,Mars,3.0994706915680474
63,0.15264423076923078,0.050024050024050026,Mars,3.05141688239645
64,0.1502403846153846,0.050024050024050026,Mars,3.0033630732248517
65,0.14783653846153846,0.050024050024050026,Mars,2.9553092640532546
66,0.14543269230769232,0.050024050024050026,Mars,2.907255454881657
67,0.14302884615384615,0.050024050024050026,Mars,2.859201645710059
68,0.140625,0.050024050024050026,Mars,2.8111478365384612
69,0.13822115384615385,0.050024050024050026,Mars,2.763094027366864
70,0.13581730769230768,0.050024050024050026,Mars,2.715040218195266
71,0.13341346153846154,0.050024050024050026,Mars,2.6669864090236683
72,0.12980769230769232,0.050024050024050026,Mars,2.5949056952662723
73,0.12620192307692307,0.050024050024050026,Mars,2.5228249815088755
74,0.12259615384615384,0.050024050024050026,Mars,2.450744267751479
75,0.11899038461538461,0.050024050024050026,Mars,2.3786635539940826
76,0.11538461538461539,0.050024050024050026,Mars,2.3065828402366866
77,0.11177884615384616,0.050024050024050026,Mars,2.23450212647929
78,0.10817307692307693,0.050024050024050026,Mars,2.1624214127218937
79,0.1045673076923077,0.050024050024050026,Mars,2.090340698964497
80,0.10096153846153846,0.050024050024050026,Mars,2.0182599852071004
81,0.09735576923076923,0.050024050024050026,Mars,1.9461792714497042
82,0.09495192307692307,0.050024050024050026,Mars,1.8981254622781063
83,0.09254807692307693,0.050024050024050026,Mars,1.850071653106509
84,0.09014423076923077,0.050024050024050026,Mars,1.802017843934911
85,0.08774038461538461,0.050024050024050026,Mars,1.7539640347633134
86,0.08533653846153846,0.050024050024050026,Mars,1.705910225591716
87,0.0829326923076923,0.050024050024050026,Mars,1.6578564164201182
88,0.08052884615384616,0.050024050024050026,Mars,1.6098026072485208
89,0.07932692307692307,0.050024050024050026,Mars,1.5857757026627217
90,0.078125,0.050024050024050026,Mars,1.561748798076923
91,0.07692307692307693,0.050024050024050026,Mars,1.5377218934911243
92,0.07572115384615384,0.050024050024050026,Mars,1.5136949889053253
93,0.07451923076923077,0.050024050024050026,Mars,1.4896680843195265
94,0.0733173076923077,0.050024050024050026,Mars,1.4656411797337279
95,0.07211538461538461,0.050024050024050026,Mars,1.4416142751479288
96,0.07091346153846154,0.050024050024050026,Mars,1.41758737056213
97,0.07091346153846154,0.050024050024050026,Mars,1.41758737056213
98,0.07091346153846154,0.050024050024050026,Mars,1.41758737056213
99,0.07091346153846154,0.050024050024050026,Mars,1.41758737056213
100,0.07091346153846154,0.050024050024050026,Mars,1.41758737056213
101,0.06971153846153846,0.050024050024050026,Mars,1.3935604659763314
102,0.06850961538461539,0.050024050024050026,Mars,1.3695335613905326
103,0.0673076923076923,0.050024050024050026,Mars,1.3455066568047336
104,0.06610576923076923,0.050024050024050026,Mars,1.3214797522189348
105,0.06490384615384616,0.050024050024050026,Mars,1.2974528476331362
106,0.06370192307692307,0.050024050024050026,Mars,1.2734259430473371
107,0.0625,0.050024050024050026,Mars,1.2493990384615383
108,0.06129807692307692,0.050024050024050026,Mars,1.2253721338757395
109,0.06009615384615385,0.050024050024050026,Mars,1.2013452292899407
110,0.05889423076923077,0.050024050024050026,Mars,1.1773183247041419
111,0.056490384615384616,0.050024050024050026,Mars,1.1292645155325443
112,0.054086538461538464,0.050024050024050026,Mars,1.0812107063609468
113,0.051682692307692304,0.050024050024050026,Mars,1.033156897189349
114,0.04927884615384615,0.050024050024050026,Mars,0.9851030880177514
115,0.046875,0.050024050024050026,Mars,0.9370492788461539
116,0.04567307692307692,0.050024050024050026,Mars,0.9130223742603549
117,0.04447115384615385,0.050024050024050026,Mars,0.8889954696745562
118,0.04326923076923077,0.050024050024050026,Mars,0.8649685650887573
119,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
120,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
121,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
122,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
123,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
124,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
125,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
126,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
127,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
128,0.042067307692307696,0.050024050024050026,Mars,0.8409416605029586
129,0.040865384615384616,0.050024050024050026,Mars,0.8169147559171598
130,0.039663461538461536,0.050024050024050026,Mars,0.7928878513313609
131,0.038461538461538464,0.050024050024050026,Mars,0.7688609467455622
132,0.037259615384615384,0.050024050024050026,Mars,0.7448340421597632
133,0.036057692307692304,0.050024050024050026,Mars,0.7208071375739644
134,0.03485576923076923,0.050024050024050026,Mars,0.6967802329881657
135,0.03365384615384615,0.050024050024050026,Mars,0.6727533284023668
136,0.03245192307692308,0.050024050024050026,Mars,0.6487264238165681
137,0.03125,0.050024050024050026,Mars,0.6246995192307692
138,0.030048076923076924,0.050024050024050026,Mars,0.6006726146449703
139,0.027644230769230768,0.050024050024050026,Mars,0.5526188054733727
140,0.025240384615384616,0.050024050024050026,Mars,0.5045649963017751
141,0.02283653846153846,0.050024050024050026,Mars,0.45651118713017746
142,0.020432692307692308,0.050024050024050026,Mars,0.4084573779585799
143,0.018028846153846152,0.050024050024050026,Mars,0.3604035687869822
144,0.015625,0.050024050024050026,Mars,0.3123497596153846
145,0.013221153846153846,0.050024050024050026,Mars,0.26429595044378695
146,0.010817307692307692,0.050024050024050026,Mars,0.21624214127218933
147,0.008413461538461538,0.050024050024050026,Mars,0.1681883321005917
148,0.006009615384615385,0.050024050024050026,Mars,0.12013452292899408
149,0.003605769230769231,0.050024050024050026,Mars,0.07208071375739646
150,0.001201923076923077,0.050024050024050026,Mars,0.024026904585798817
151,0.0,0.050024050024050026,Mars,0.0
152,0.0,0.050024050024050026,Mars,0.0
153,0.0,0.050024050024050026,Mars,0.0
154,0.0,0.050024050024050026,Mars,0.0
155,0.0,0.050024050024050026,Mars,0.0
156,0.0,0.050024050024050026,Mars,0.0
157,0.0,0.050024050024050026,Mars,0.0
158,0.0,0.050024050024050026,Mars,0.0
159,0.0,0.050024050024050026,Mars,0.0
160,0.001201923076923077,0.050024050024050026,Mars,0.024026904585798817
161,0.002403846153846154,0.050024050024050026,Mars,0.048053809171597635
162,0.003605769230769231,0.050024050024050026,Mars,0.07208071375739646
163,0.004807692307692308,0.050024050024050026,Mars,0.09610761834319527
164,0.006009615384615385,0.050024050024050026,Mars,0.12013452292899408
165,0.007211538461538462,0.050024050024050026,Mars,0.1441614275147929
166,0.009615384615384616,0.050024050024050026,Mars,0.19221523668639054
167,0.01201923076923077,0.050024050024050026,Mars,0.24026904585798817
168,0.014423076923076924,0.050024050024050026,Mars,0.2883228550295858
169,0.016826923076923076,0.050024050024050026,Mars,0.3363766642011834
170,0.019230769230769232,0.050024050024050026,Mars,0.3844304733727811
171,0.021634615384615384,0.050024050024050026,Mars,0.43248428254437865
172,0.02403846153846154,0.050024050024050026,Mars,0.48053809171597633
173,0.026442307692307692,0.050024050024050026,Mars,0.5285919008875739
174,0.028846153846153848,0.050024050024050026,Mars,0.5766457100591716
175,0.03125,0.050024050024050026,Mars,0.6246995192307692
176,0.03365384615384615,0.050024050024050026,Mars,0.6727533284023668
177,0.036057692307692304,0.050024050024050026,Mars,0.7208071375739644
178,0.038461538461538464,0.050024050024050026,Mars,0.7688609467455622
179,0.040865384615384616,0.050024050024050026,Mars,0.8169147559171598
180,0.04326923076923077,0.050024050024050026,Mars,0.8649685650887573
0,0.11658653846153846,0.050024050024050026,Jupiter,2.330609744822485
1,0.11778846153846154,0.050024050024050026,Jupiter,2.3546366494082838
2,0.11899038461538461,0.050024050024050026,Jupiter,2.3786635539940826
3,0.1201923076923077,0.050024050024050026,Jupiter,2.4026904585798814
4,0.11899038461538461,0.050024050024050026,Jupiter,2.3786635539940826
5,0.11778846153846154,0.050024050024050026,Jupiter,2.3546366494082838
6,0.11538461538461539,0.050024050024050026,Jupiter,2.3065828402366866
7,0.11177884615384616,0.050024050024050026,Jupiter,2.23450212647929
8,0.10817307692307693,0.050024050024050026,Jupiter,2.1624214127218937
9,0.1045673076923077,0.050024050024050026,Jupiter,2.090340698964497
10,0.10096153846153846,0.050024050024050026,Jupiter,2.0182599852071004
11,0.09735576923076923,0.050024050024050026,Jupiter,1.9461792714497042
12,0.09375,0.050024050024050026,Jupiter,1.8740985576923077
13,0.09014423076923077,0.050024050024050026,Jupiter,1.802017843934911
14,0.08653846153846154,0.050024050024050026,Jupiter,1.7299371301775146
15,0.0829326923076923,0.050024050024050026,Jupiter,1.6578564164201182
16,0.07932692307692307,0.050024050024050026,Jupiter,1.5857757026627217
17,0.07572115384615384,0.050024050024050026,Jupiter,1.5136949889053253
18,0.07211538461538461,0.050024050024050026,Jupiter,1.4416142751479288
19,0.06850961538461539,0.050024050024050026,Jupiter,1.3695335613905326
20,0.06490384615384616,0.050024050024050026,Jupiter,1.2974528476331362
21,0.06129807692307692,0.050024050024050026,Jupiter,1.2253721338757395
22,0.057692307692307696,0.050024050024050026,Jupiter,1.1532914201183433
23,0.054086538461538464,0.050024050024050026,Jupiter,1.0812107063609468
24,0.05048076923076923,0.050024050024050026,Jupiter,1.0091299926035502
25,0.046875,0.050024050024050026,Jupiter,0.9370492788461539
26,0.04447115384615385,0.050024050024050026,Jupiter,0.8889954696745562
27,0.042067307692307696,0.050024050024050026,Jupiter,0.8409416605029586
28,0.039663461538461536,0.050024050024050026,Jupiter,0.7928878513313609
29,0.037259615384615384,0.050024050024050026,Jupiter,0.7448340421597632
30,0.03485576923076923,0.050024050024050026,Jupiter,0.6967802329881657
31,0.03245192307692308,0.050024050024050026,Jupiter,0.6487264238165681
32,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
33,0.027644230769230768,0.050024050024050026,Jupiter,0.5526188054733727
34,0.025240384615384616,0.050024050024050026,Jupiter,0.5045649963017751
35,0.02403846153846154,0.050024050024050026,Jupiter,0.48053809171597633
36,0.02283653846153846,0.050024050024050026,Jupiter,0.45651118713017746
37,0.021634615384615384,0.050024050024050026,Jupiter,0.43248428254437865
38,0.020432692307692308,0.050024050024050026,Jupiter,0.4084573779585799
39,0.019230769230769232,0.050024050024050026,Jupiter,0.3844304733727811
40,0.018028846153846152,0.050024050024050026,Jupiter,0.3604035687869822
41,0.016826923076923076,0.050024050024050026,Jupiter,0.3363766642011834
42,0.015625,0.050024050024050026,Jupiter,0.3123497596153846
43,0.015625,0.050024050024050026,Jupiter,0.3123497596153846
44,0.015625,0.050024050024050026,Jupiter,0.3123497596153846
45,0.015625,0.050024050024050026,Jupiter,0.3123497596153846
46,0.015625,0.050024050024050026,Jupiter,0.3123497596153846
47,0.015625,0.050024050024050026,Jupiter,0.3123497596153846
48,0.016826923076923076,0.050024050024050026,Jupiter,0.3363766642011834
49,0.018028846153846152,0.050024050024050026,Jupiter,0.3604035687869822
50,0.019230769230769232,0.050024050024050026,Jupiter,0.3844304733727811
51,0.020432692307692308,0.050024050024050026,Jupiter,0.4084573779585799
52,0.021634615384615384,0.050024050024050026,Jupiter,0.43248428254437865
53,0.02283653846153846,0.050024050024050026,Jupiter,0.45651118713017746
54,0.02403846153846154,0.050024050024050026,Jupiter,0.48053809171597633
55,0.025240384615384616,0.050024050024050026,Jupiter,0.5045649963017751
56,0.026442307692307692,0.050024050024050026,Jupiter,0.5285919008875739
57,0.027644230769230768,0.050024050024050026,Jupiter,0.5526188054733727
58,0.028846153846153848,0.050024050024050026,Jupiter,0.5766457100591716
59,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
60,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
61,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
62,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
63,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
64,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
65,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
66,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
67,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
68,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
69,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
70,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
71,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
72,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
73,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
74,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
75,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
76,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
77,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
78,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
79,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
80,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
81,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
82,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
83,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
84,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
85,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
86,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
87,0.030048076923076924,0.050024050024050026,Jupiter,0.6006726146449703
88,0.028846153846153848,0.050024050024050026,Jupiter,0.5766457100591716
89,0.027644230769230768,0.050024050024050026,Jupiter,0.5526188054733727
90,0.026442307692307692,0.050024050024050026,Jupiter,0.5285919008875739
91,0.025240384615384616,0.050024050024050026,Jupiter,0.5045649963017751
92,0.02403846153846154,0.050024050024050026,Jupiter,0.48053809171597633
93,0.02283653846153846,0.050024050024050026,Jupiter,0.45651118713017746
94,0.021634615384615384,0.050024050024050026,Jupiter,0.43248428254437865
95,0.020432692307692308,0.050024050024050026,Jupiter,0.4084573779585799
96,0.019230769230769232,0.050024050024050026,Jupiter,0.3844304733727811
97,0.018028846153846152,0.050024050024050026,Jupiter,0.3604035687869822
98,0.018028846153846152,0.050024050024050026,Jupiter,0.3604035687869822
99,0.018028846153846152,0.050024050024050026,Jupiter,0.3604035687869822
100,0.018028846153846152,0.050024050024050026,Jupiter,0.3604035687869822
101,0.018050541516245487,0.050024050024050026,Jupiter,0.36083726742571504
102,0.018072289156626505,0.050024050024050026,Jupiter,0.36127201112140866
103,0.018094089264173704,0.050024050024050026,Jupiter,0.36170780365593397
104,0.018115942028985508,0.050024050024050026,Jupiter,0.3621446488294314
105,0.018137847642079808,0.050024050024050026,Jupiter,0.3625825504604223
106,0.01937046004842615,0.050024050024050026,Jupiter,0.38722294654498046
107,0.020606060606060607,0.050024050024050026,Jupiter,0.41192307692307695
108,0.021844660194174758,0.050024050024050026,Jupiter,0.4366831590739358
109,0.023086269744835967,0.050024050024050026,Jupiter,0.4615034115337882
110,0.024330900243309004,0.050024050024050026,Jupiter,0.4863840539023021
111,0.025578562728380026,0.050024050024050026,Jupiter,0.5113253068490584
112,0.026829268292682926,0.050024050024050026,Jupiter,0.536327392120075
113,0.029304029304029304,0.050024050024050026,Jupiter,0.5857988165680473
114,0.03178484107579462,0.050024050024050026,Jupiter,0.6353911980440098
115,0.03427172582619339,0.050024050024050026,Jupiter,0.6851049806986158
116,0.03676470588235294,0.050024050024050026,Jupiter,0.7349406108597285
117,0.0392638036809816,0.050024050024050026,Jupiter,0.7848985370457763
118,0.04176904176904177,0.050024050024050026,Jupiter,0.8349792099792099
119,0.04428044280442804,0.050024050024050026,Jupiter,0.8851830826000566
120,0.046798029556650245,0.050024050024050026,Jupiter,0.9355106100795755
121,0.04932182490752158,0.050024050024050026,Jupiter,0.985962249834013
122,0.051787916152897656,0.050024050024050026,Jupiter,1.0352603623257137
123,0.05425400739827373,0.050024050024050026,Jupiter,1.0845584748174142
124,0.05672009864364982,0.050024050024050026,Jupiter,1.133856587309115
125,0.059186189889025895,0.050024050024050026,Jupiter,1.1831546998008158
126,0.06165228113440197,0.050024050024050026,Jupiter,1.2324528122925162
127,0.06411837237977805,0.050024050024050026,Jupiter,1.281750924784217
128,0.06658446362515413,0.050024050024050026,Jupiter,1.3310490372759176
129,0.0690505548705302,0.050024050024050026,Jupiter,1.380347149767618
130,0.07151664611590629,0.050024050024050026,Jupiter,1.429645262259319
131,0.07398273736128237,0.050024050024050026,Jupiter,1.4789433747510197
132,0.07644882860665844,0.050024050024050026,Jupiter,1.5282414872427201
133,0.07891491985203453,0.050024050024050026,Jupiter,1.5775395997344208
134,0.08138101109741061,0.050024050024050026,Jupiter,1.6268377122261217
135,0.08384710234278668,0.050024050024050026,Jupiter,1.6761358247178222
136,0.08631319358816276,0.050024050024050026,Jupiter,1.7254339372095229
137,0.08877928483353884,0.050024050024050026,Jupiter,1.7747320497012233
138,0.09124537607891492,0.050024050024050026,Jupiter,1.824030162192924
139,0.093711467324291,0.050024050024050026,Jupiter,1.873328274684625
140,0.09617755856966707,0.050024050024050026,Jupiter,1.9226263871763254
141,0.09864364981504316,0.050024050024050026,Jupiter,1.971924499668026
142,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
143,0.10234278668310727,0.050024050024050026,Jupiter,2.045871668405577
144,0.10357583230579531,0.050024050024050026,Jupiter,2.0705207246514274
145,0.10234278668310727,0.050024050024050026,Jupiter,2.045871668405577
146,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
147,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
148,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
149,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
150,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
151,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
152,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
153,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
154,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
155,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
156,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
157,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
158,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
159,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
160,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
161,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
162,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
163,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
164,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
165,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
166,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
167,0.10110974106041924,0.050024050024050026,Jupiter,2.0212226121597268
168,0.0998766954377312,0.050024050024050026,Jupiter,1.9965735559138764
169,0.09864364981504316,0.050024050024050026,Jupiter,1.971924499668026
170,0.09741060419235512,0.050024050024050026,Jupiter,1.9472754434221757
171,0.09494451294697903,0.050024050024050026,Jupiter,1.897977330930475
172,0.093711467324291,0.050024050024050026,Jupiter,1.873328274684625
173,0.09247842170160296,0.050024050024050026,Jupiter,1.8486792184387746
174,0.09124537607891492,0.050024050024050026,Jupiter,1.824030162192924
175,0.09001233045622688,0.050024050024050026,Jupiter,1.7993811059470737
176,0.08877928483353884,0.050024050024050026,Jupiter,1.7747320497012233
177,0.08754623921085081,0.050024050024050026,Jupiter,1.7500829934553732
178,0.08508014796547472,0.050024050024050026,Jupiter,1.7007848809636725
179,0.08261405672009864,0.050024050024050026,Jupiter,1.6514867684719718
180,0.08014796547472257,0.050024050024050026,Jupiter,1.6021886559802714
0,0.018028846153846152,0.050024050024050026,Saturn,0.3604035687869822
1,0.019230769230769232,0.050024050024050026,Saturn,0.3844304733727811
2,0.020432692307692308,0.050024050024050026,Saturn,0.4084573779585799
3,0.021634615384615384,0.050024050024050026,Saturn,0.43248428254437865
4,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
5,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
6,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
7,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
8,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
9,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
10,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
11,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
12,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
13,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
14,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
15,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
16,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
17,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
18,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
19,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
20,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
21,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
22,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
23,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
24,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
25,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
26,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
27,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
28,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
29,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
30,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
31,0.025240384615384616,0.050024050024050026,Saturn,0.5045649963017751
32,0.026442307692307692,0.050024050024050026,Saturn,0.5285919008875739
33,0.027644230769230768,0.050024050024050026,Saturn,0.5526188054733727
34,0.028846153846153848,0.050024050024050026,Saturn,0.5766457100591716
35,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
36,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
37,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
38,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
39,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
40,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
41,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
42,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
43,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
44,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
45,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
46,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
47,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
48,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
49,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
50,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
51,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
52,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
53,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
54,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
55,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
56,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
57,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
58,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
59,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
60,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
61,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
62,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
63,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
64,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
65,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
66,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
67,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
68,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
69,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
70,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
71,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
72,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
73,0.030048076923076924,0.050024050024050026,Saturn,0.6006726146449703
74,0.028846153846153848,0.050024050024050026,Saturn,0.5766457100591716
75,0.027644230769230768,0.050024050024050026,Saturn,0.5526188054733727
76,0.026442307692307692,0.050024050024050026,Saturn,0.5285919008875739
77,0.025240384615384616,0.050024050024050026,Saturn,0.5045649963017751
78,0.02403846153846154,0.050024050024050026,Saturn,0.48053809171597633
79,0.02283653846153846,0.050024050024050026,Saturn,0.45651118713017746
80,0.021634615384615384,0.050024050024050026,Saturn,0.43248428254437865
81,0.020432692307692308,0.050024050024050026,Saturn,0.4084573779585799
82,0.019230769230769232,0.050024050024050026,Saturn,0.3844304733727811
83,0.018028846153846152,0.050024050024050026,Saturn,0.3604035687869822
84,0.016826923076923076,0.050024050024050026,Saturn,0.3363766642011834
85,0.015625,0.050024050024050026,Saturn,0.3123497596153846
86,0.014423076923076924,0.050024050024050026,Saturn,0.2883228550295858
87,0.013221153846153846,0.050024050024050026,Saturn,0.26429595044378695
88,0.01201923076923077,0.050024050024050026,Saturn,0.24026904585798817
89,0.010817307692307692,0.050024050024050026,Saturn,0.21624214127218933
90,0.009615384615384616,0.050024050024050026,Saturn,0.19221523668639054
91,0.008413461538461538,0.050024050024050026,Saturn,0.1681883321005917
92,0.007211538461538462,0.050024050024050026,Saturn,0.1441614275147929
93,0.006009615384615385,0.050024050024050026,Saturn,0.12013452292899408
94,0.004807692307692308,0.050024050024050026,Saturn,0.09610761834319527
95,0.003605769230769231,0.050024050024050026,Saturn,0.07208071375739646
96,0.003605769230769231,0.050024050024050026,Saturn,0.07208071375739646
97,0.003605769230769231,0.050024050024050026,Saturn,0.07208071375739646
98,0.003605769230769231,0.050024050024050026,Saturn,0.07208071375739646
99,0.004807692307692308,0.050024050024050026,Saturn,0.09610761834319527
100,0.006009615384615385,0.050024050024050026,Saturn,0.12013452292899408
101,0.007211538461538462,0.050024050024050026,Saturn,0.1441614275147929
102,0.008413461538461538,0.050024050024050026,Saturn,0.1681883321005917
103,0.009615384615384616,0.050024050024050026,Saturn,0.19221523668639054
104,0.010817307692307692,0.050024050024050026,Saturn,0.21624214127218933
105,0.01201923076923077,0.050024050024050026,Saturn,0.24026904585798817
